# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1694526973.885277748107910,0.00607,0.00025,0.00095,0.00000,0.00000,0.00275,0.01004
1694526973.924085378646851,0.00697,0.00014,0.00164,0.00000,0.00541,0.00174,0.01591
1694526973.957015991210938,0.00391,0.00016,0.00003,0.00094,0.00000,0.00202,0.00707
1694526973.990057468414307,0.00524,0.00022,0.00024,0.00127,0.00000,0.00223,0.00920
1694526974.022761344909668,0.00471,0.00018,0.00017,0.00101,0.00013,0.00218,0.00838
1694526974.056317090988159,0.00476,0.00017,0.00014,0.00124,0.00000,0.00229,0.00861
1694526974.089225769042969,0.01166,0.00052,0.00103,0.00300,0.00009,0.00484,0.02113
1694526974.122698545455933,0.00303,0.00015,0.00021,0.00071,0.00000,0.00194,0.00603
1694526974.155567407608032,0.00387,0.00017,0.00126,0.00042,0.00178,0.00191,0.00941
1694526974.188685178756714,0.00940,0.00033,0.00201,0.00139,0.00024,0.00353,0.01690
1694526974.222127676010132,0.00342,0.00015,0.00036,0.00063,0.00031,0.00171,0.00660
1694526974.255820274353027,0.00408,0.00015,0.00151,0.00077,0.00000,0.00275,0.00925
1694526974.289509057998657,0.00332,0.00017,0.00104,0.00059,0.00563,0.00195,0.01270
1694526974.322768926620483,0.00361,0.00016,0.00074,0.00092,0.00981,0.00187,0.01712
1694526974.355963706970215,0.01054,0.00094,0.00200,0.00730,0.01288,0.00312,0.03679
1694526974.389230489730835,0.00462,0.00024,0.00048,0.00308,0.00361,0.00213,0.01417
1694526974.422377347946167,0.00353,0.00019,0.00081,0.00313,0.00151,0.00177,0.01094
1694526974.455622196197510,0.01092,0.00044,0.00040,0.00849,0.00007,0.00354,0.02386
1694526974.488902330398560,0.00419,0.00023,0.00132,0.00311,0.00117,0.00194,0.01196
1694526974.522284507751465,0.00375,0.00020,0.00065,0.00300,0.00182,0.00185,0.01127
1694526974.555536031723022,0.00385,0.00019,0.00079,0.00311,0.00277,0.00208,0.01280
1694526974.588778257369995,0.00431,0.00019,0.00032,0.00347,0.00228,0.00213,0.01271
1694526974.622052907943726,0.00396,0.00019,0.00075,0.00359,0.00229,0.00229,0.01307
1694526974.655239820480347,0.01108,0.00058,0.00079,0.01074,0.00000,0.00342,0.02661
1694526974.688532352447510,0.00421,0.00024,0.00230,0.00436,0.01348,0.00216,0.02675
1694526974.721783399581909,0.00609,0.00036,0.00182,0.00851,0.00357,0.00208,0.02244
1694526974.755034446716309,0.00377,0.00021,0.00058,0.00590,0.00000,0.00193,0.01238
1694526974.788258075714111,0.00356,0.00023,0.00318,0.00569,0.00115,0.00171,0.01550
1694526974.821509838104248,0.00329,0.00022,0.00351,0.00601,0.00171,0.00247,0.01721
1694526974.854976177215576,0.00495,0.00026,0.00044,0.00615,0.00005,0.00178,0.01364
1694526974.888407468795776,0.00344,0.00022,0.00249,0.00577,0.00186,0.00232,0.01610
1694526974.921718358993530,0.00411,0.00022,0.00324,0.00591,0.00045,0.00175,0.01568
1694526974.954964637756348,0.01198,0.00066,0.00992,0.00861,0.00005,0.00259,0.03382
1694526974.988209247589111,0.00361,0.00026,0.00255,0.00552,0.00095,0.00175,0.01464
1694526975.021296024322510,0.01036,0.00066,0.00652,0.00934,0.00046,0.00257,0.02991
1694526975.054343700408936,0.00444,0.00020,0.00068,0.00574,0.00019,0.00189,0.01315
1694526975.087484836578369,0.00353,0.00023,0.00016,0.00426,0.00079,0.00179,0.01076
1694526975.120562076568604,0.00371,0.00021,0.00077,0.00330,0.00119,0.00219,0.01137
1694526975.153844833374023,0.00882,0.00020,0.00188,0.00142,0.00385,0.00180,0.01797
1694526975.187146663665771,0.00894,0.00034,0.00048,0.00376,0.00107,0.00289,0.01747
1694526975.220401763916016,0.00409,0.00021,0.00103,0.00213,0.00234,0.00183,0.01163
1694526975.253661155700684,0.00764,0.00019,0.00020,0.00310,0.00135,0.00210,0.01458
