# timestamp(s) tx ty tz qx qy qz qw
1694526973.88528 0.052251 -0.077693 0.056180 0.034339 -0.010780 -0.699383 0.713840
1694526973.92409 -0.027577 0.022486 0.026725 0.023726 -0.026582 -0.703337 0.709963
1694526973.95702 -0.028607 0.007490 0.032188 0.021619 -0.028135 -0.696439 0.716738
1694526973.99006 -0.027891 -0.009239 0.036001 0.018369 -0.027806 -0.689709 0.723320
1694526974.02276 -0.026124 -0.022224 0.043107 0.016228 -0.024281 -0.682413 0.730383
1694526974.05632 -0.022073 -0.037798 0.050414 0.013666 -0.020425 -0.676256 0.736257
1694526974.08923 -0.011115 -0.041148 0.061465 0.007321 -0.015066 -0.671763 0.740576
1694526974.12270 -0.006200 -0.044160 0.072266 0.000387 -0.010334 -0.667719 0.744342
1694526974.15557 -0.016754 -0.042299 0.091779 -0.011146 -0.002809 -0.661139 0.750175
1694526974.18869 -0.009482 -0.023949 0.119663 -0.016665 0.003221 -0.656573 0.754071
1694526974.22213 -0.008837 -0.025271 0.136738 -0.022536 0.004072 -0.650325 0.759311
1694526974.25582 -0.005366 -0.022770 0.155368 -0.026527 0.002772 -0.646055 0.762825
1694526974.28951 -0.002415 -0.027734 0.170163 -0.029123 0.001604 -0.644058 0.764420
1694526974.32277 -0.000668 -0.021082 0.190411 -0.028878 0.000124 -0.642997 0.765324
1694526974.35596 -0.001023 -0.018174 0.209717 -0.027518 -0.003155 -0.643603 0.764858
1694526974.38923 -0.001167 -0.008399 0.234329 -0.024385 -0.005597 -0.646002 0.762926
1694526974.42238 0.000989 0.000998 0.259310 -0.018909 -0.008082 -0.647574 0.761725
1694526974.45562 -0.000234 0.008217 0.282510 -0.013752 -0.009589 -0.649320 0.760331
1694526974.48890 0.000088 0.017574 0.307634 -0.008901 -0.012644 -0.651453 0.758532
1694526974.52228 -0.002364 0.025861 0.331540 -0.005843 -0.015861 -0.653072 0.757107
1694526974.55554 -0.005091 0.035003 0.355301 -0.004234 -0.019087 -0.654459 0.755844
1694526974.58878 -0.008428 0.045425 0.380515 -0.002241 -0.019748 -0.654327 0.755951
1694526974.62205 -0.012052 0.058561 0.408027 -0.000709 -0.019236 -0.652946 0.757159
