# timestamp(s) tx ty tz qx qy qz qw
1693382558.79000 0.018306 0.027019 0.036977 -0.004535 0.035742 0.998873 0.030900
1693382558.82029 0.002610 0.028605 0.046025 -0.004385 0.030370 0.999170 0.026807
1693382558.85361 0.009500 0.026726 0.053224 -0.001686 0.025338 0.999317 0.026847
1693382558.88735 0.016505 0.023672 0.061166 0.002191 0.017035 0.999546 0.024761
1693382558.92170 0.025698 0.016770 0.068010 0.006625 0.009284 0.999687 0.022279
1693382558.95607 0.033266 0.015610 0.078352 0.010681 0.001562 0.999789 0.017471
1693382558.99031 0.038267 0.015644 0.087349 0.014704 -0.005252 0.999793 0.013022
1693382559.02407 0.044107 0.022057 0.100826 0.019067 -0.011333 0.999723 0.007879
1693382559.05811 0.042972 0.023784 0.110258 0.023316 -0.014300 0.999619 0.003785
1693382559.09204 0.044861 0.027645 0.122184 -0.026462 0.016466 -0.999514 0.000586
1693382559.12583 0.046022 0.031696 0.136916 -0.029697 0.019074 -0.999359 0.005981
1693382559.15966 0.049744 0.036069 0.152011 -0.031326 0.021595 -0.999199 0.012421
1693382559.19341 0.046487 0.037939 0.169752 -0.030806 0.025470 -0.999037 0.018074
1693382559.22646 0.056434 0.047959 0.190299 -0.029491 0.031297 -0.998781 0.024242
1693382559.25986 0.063241 0.054276 0.210276 -0.028662 0.034549 -0.998611 0.027571
1693382559.29321 0.071212 0.061767 0.234377 -0.026980 0.036988 -0.998546 0.028470
1693382559.32638 0.076841 0.066262 0.255408 -0.024852 0.036221 -0.998645 0.027914
1693382559.35951 0.083545 0.071557 0.278039 -0.023261 0.032742 -0.998837 0.026669
1693382559.39292 0.094993 0.077607 0.306934 -0.021289 0.028006 -0.999072 0.024842
1693382559.42642 0.100768 0.080781 0.330655 -0.019604 0.022394 -0.999297 0.022794
1693382559.45999 0.108478 0.085075 0.357901 -0.016670 0.017462 -0.999457 0.022425
1693382559.49344 0.112420 0.085791 0.381488 -0.013815 0.014956 -0.999530 0.022925
1693382559.52675 0.116995 0.085181 0.404769 -0.011745 0.016428 -0.999510 0.023929
1693382559.56022 0.122495 0.086126 0.430769 -0.009421 0.019296 -0.999474 0.024292
1693382559.59377 0.126696 0.086780 0.455022 -0.008339 0.022359 -0.999417 0.024438
1693382559.62735 0.129631 0.087310 0.479132 -0.007563 0.024770 -0.999363 0.024549
1693382559.66085 0.131403 0.087841 0.503348 -0.005082 0.026793 -0.999290 0.025990
1693382559.69425 0.134807 0.088988 0.528314 -0.003330 0.028412 -0.999188 0.028388
1693382559.72771 0.138022 0.090201 0.553808 -0.003240 0.030986 -0.999063 0.030032
1693382559.76093 0.141120 0.091285 0.577958 -0.005215 0.033295 -0.998945 0.031206
1693382559.79450 0.143459 0.092420 0.600595 -0.009364 0.035516 -0.998796 0.032519
1693382559.82806 0.146164 0.093534 0.623633 -0.012353 0.037141 -0.998664 0.033736
1693382559.86164 0.147968 0.094550 0.644361 -0.016592 0.037255 -0.998565 0.034721
1693382559.89507 0.149059 0.096067 0.663646 -0.019125 0.036638 -0.998439 0.037571
1693382559.92859 0.151358 0.097909 0.683080 -0.021673 0.035201 -0.998319 0.040625
1693382559.96215 0.153534 0.099887 0.701503 -0.024509 0.032914 -0.998184 0.044110
1693382559.99564 0.156448 0.102026 0.719634 -0.028628 0.030073 -0.997999 0.047689
1693382560.02896 0.157854 0.104455 0.738911 -0.031062 0.027794 -0.997863 0.050319
1693382560.06249 0.159611 0.105717 0.755646 -0.031728 0.026655 -0.997793 0.051884
1693382560.09595 0.161293 0.106694 0.771796 -0.031889 0.025789 -0.997788 0.052313
1693382560.12938 0.163017 0.107267 0.786472 -0.030357 0.025773 -0.997858 0.051901
1693382560.16292 0.164999 0.108175 0.799676 -0.028217 0.026083 -0.998008 0.050043
1693382560.19599 0.166853 0.111695 0.809093 -0.025673 0.026362 -0.998121 0.048990
1693382560.22925 0.167849 0.114814 0.819241 -0.019832 0.026656 -0.998211 0.049712
1693382560.26273 0.169458 0.117559 0.827932 -0.014639 0.026299 -0.998170 0.052439
1693382560.29629 0.171529 0.120476 0.835945 -0.010830 0.025698 -0.998027 0.056246
1693382560.32983 0.173895 0.122852 0.844052 -0.007598 0.025609 -0.997870 0.059521
1693382560.36333 0.176348 0.125318 0.851285 -0.005012 0.026102 -0.997738 0.061743
1693382560.39659 0.178997 0.128291 0.857865 -0.004242 0.026693 -0.997623 0.063388
1693382560.42993 0.181160 0.130514 0.864311 -0.003553 0.027964 -0.997536 0.064245
1693382560.46330 0.183191 0.133470 0.869965 -0.002237 0.029569 -0.997442 0.065037
1693382560.49655 0.185408 0.136150 0.875450 -0.002189 0.030733 -0.997399 0.065164
1693382560.52985 0.187481 0.139146 0.880397 -0.002530 0.031282 -0.997463 0.063900
1693382560.56314 0.188721 0.141174 0.885938 -0.001315 0.031158 -0.997614 0.061591
