# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382558.789998054504395,0.01143,0.00029,0.00106,0.00000,0.00000,0.00350,0.01628
1693382558.820287704467773,0.00437,0.00014,0.00125,0.00000,0.00318,0.00157,0.01051
1693382558.853611230850220,0.00403,0.00021,0.00003,0.00082,0.00000,0.00152,0.00662
1693382558.887353897094727,0.00516,0.00030,0.00013,0.00080,0.00000,0.00288,0.00928
1693382558.921702384948730,0.00389,0.00021,0.00036,0.00063,0.00000,0.00207,0.00716
1693382558.956073284149170,0.00347,0.00017,0.00019,0.00067,0.00000,0.00182,0.00633
1693382558.990307807922363,0.00393,0.00017,0.00010,0.00072,0.00000,0.00197,0.00690
1693382559.024069070816040,0.01187,0.00043,0.00078,0.00141,0.00000,0.00341,0.01790
1693382559.058112859725952,0.00447,0.00022,0.00008,0.00081,0.00183,0.00247,0.00989
1693382559.092041730880737,0.00619,0.00030,0.00022,0.00099,0.00252,0.00259,0.01282
1693382559.125828027725220,0.00396,0.00026,0.00056,0.00120,0.00089,0.00227,0.00914
1693382559.159663200378418,0.00436,0.00016,0.00007,0.00133,0.00076,0.00187,0.00856
1693382559.193410873413086,0.00539,0.00019,0.00028,0.00124,0.00237,0.00301,0.01248
1693382559.226455450057983,0.00583,0.00018,0.00013,0.00141,0.01112,0.00183,0.02049
1693382559.259860038757324,0.00349,0.00017,0.00027,0.00270,0.00014,0.00228,0.00904
1693382559.293207883834839,0.00478,0.00028,0.00076,0.00311,0.00339,0.00182,0.01414
1693382559.326377630233765,0.00406,0.00026,0.00021,0.00381,0.00094,0.00216,0.01143
1693382559.359506607055664,0.00506,0.00018,0.00017,0.00350,0.00133,0.00205,0.01228
1693382559.392923593521118,0.00384,0.00023,0.00060,0.00383,0.00364,0.00187,0.01400
1693382559.426416873931885,0.00513,0.00019,0.00002,0.00433,0.00174,0.00251,0.01393
1693382559.459990739822388,0.00331,0.00021,0.00039,0.00388,0.00163,0.00182,0.01124
1693382559.493437051773071,0.00495,0.00036,0.00046,0.00435,0.00031,0.00258,0.01300
1693382559.526751041412354,0.00402,0.00033,0.00041,0.00397,0.00647,0.00206,0.01725
