# timestamp(s) tx ty tz qx qy qz qw
1694526973.88551 0.055860 -0.081930 0.055850 0.034513 -0.010251 -0.699353 0.713869
1694526973.92647 -0.028845 -0.003270 0.062485 0.034782 -0.021483 -0.704622 0.708404
1694526973.95927 -0.030852 -0.014793 0.073532 0.032548 -0.022898 -0.698183 0.714812
1694526973.99238 -0.030657 -0.020078 0.086119 0.030778 -0.022187 -0.691967 0.720932
1694526974.02528 -0.030316 -0.022940 0.103446 0.030920 -0.018332 -0.684690 0.727947
1694526974.05853 -0.030092 -0.027126 0.119552 0.029513 -0.013493 -0.677722 0.734602
1694526974.09128 -0.026844 -0.020461 0.139554 0.024784 -0.007034 -0.672071 0.740039
1694526974.12424 -0.027910 -0.020314 0.158704 0.019642 -0.000667 -0.666189 0.745524
1694526974.15716 -0.030252 -0.002164 0.185586 0.010058 0.007006 -0.660988 0.750296
1694526974.19021 -0.035655 -0.008190 0.205507 0.005357 0.012398 -0.652853 0.757364
1694526974.22343 -0.038109 -0.010872 0.226891 0.000648 0.013757 -0.646052 0.763169
1694526974.25697 -0.033978 -0.003985 0.248470 -0.003217 0.013271 -0.643307 0.765487
1694526974.29028 -0.037142 -0.010575 0.262340 -0.007498 0.011874 -0.640270 0.768021
1694526974.32349 -0.035746 -0.000541 0.284524 -0.008394 0.011100 -0.640123 0.768146
1694526974.35661 -0.038655 -0.003915 0.304070 -0.006185 0.007504 -0.639960 0.768347
1694526974.38959 -0.043383 -0.009906 0.319494 -0.005609 0.003313 -0.640798 0.767682
1694526974.42290 -0.046267 -0.004398 0.340767 -0.003564 0.000486 -0.643509 0.765430
1694526974.45615 -0.050468 -0.006646 0.359710 0.000100 -0.001299 -0.645196 0.764016
1694526974.48944 -0.052965 -0.003926 0.382546 0.003700 -0.004476 -0.647636 0.761928
1694526974.52273 -0.056459 -0.001597 0.404455 0.006549 -0.007806 -0.648975 0.760741
1694526974.55606 -0.061182 0.000254 0.421561 0.006784 -0.011166 -0.650304 0.759562
1694526974.58934 -0.065439 0.007399 0.447768 0.008798 -0.011473 -0.650035 0.759767
1694526974.62260 -0.069378 0.016982 0.477129 0.009936 -0.010824 -0.649181 0.760492
1694526974.65580 -0.074017 0.023197 0.499373 0.011107 -0.007410 -0.648434 0.761154
1694526974.68902 -0.079092 0.030835 0.522562 0.012163 -0.003374 -0.647481 0.761977
1694526974.72229 -0.084080 0.039923 0.548439 0.013260 0.001547 -0.645475 0.763665
