# timestamp(s) tx ty tz qx qy qz qw
1693382237.78260 0.027790 0.177351 0.032992 -0.008917 0.026773 -0.722301 0.691003
1693382237.80175 0.016467 0.011869 0.051161 0.006276 0.031210 -0.729880 0.682834
1693382237.83483 0.014208 0.022799 0.057325 0.009945 0.027686 -0.734657 0.677801
1693382237.86850 0.009142 0.041302 0.069387 0.012955 0.022784 -0.740962 0.671035
1693382237.90206 0.007058 0.053342 0.082884 0.012649 0.017132 -0.746414 0.665142
1693382237.93599 0.004189 0.063941 0.097486 0.011700 0.014101 -0.749638 0.661594
1693382237.96956 0.003904 0.073238 0.113406 0.010646 0.010199 -0.752017 0.658979
1693382238.00332 0.003719 0.080453 0.130208 0.009408 0.007360 -0.753577 0.657251
1693382238.03684 0.003279 0.091710 0.147971 0.008107 0.005766 -0.755572 0.654990
1693382238.07053 -0.004290 0.040293 0.159511 0.001924 0.005321 -0.755022 0.655675
1693382238.10366 0.017443 0.028054 0.203085 0.005864 0.009625 -0.757873 0.652305
1693382238.13676 0.011324 0.048515 0.218302 0.006236 0.006295 -0.758972 0.651063
1693382238.17010 0.013230 0.049881 0.240258 0.005779 0.006135 -0.761435 0.648187
1693382238.20300 0.005862 0.050586 0.248810 0.010176 -0.000455 -0.760553 0.649196
1693382238.23633 0.008452 0.053859 0.273660 0.012419 0.000519 -0.763907 0.645207
1693382238.26961 0.013758 0.058887 0.306176 0.014444 0.001975 -0.768363 0.639848
1693382238.30299 0.006699 0.062955 0.324433 0.018269 0.000524 -0.770851 0.636754
1693382238.33633 0.006561 0.068530 0.348949 0.020562 -0.000778 -0.774713 0.631978
1693382238.36963 0.001508 0.073055 0.369588 0.023215 -0.002691 -0.777297 0.628699
1693382238.40287 -0.009403 0.075371 0.374089 0.023055 -0.006303 -0.779112 0.626429
1693382238.43621 -0.011607 0.081901 0.399732 0.021637 -0.007628 -0.782847 0.621792
1693382238.46940 -0.012076 0.084366 0.418841 0.020272 -0.008736 -0.786397 0.617327
1693382238.50244 -0.012276 0.089409 0.444597 0.018051 -0.009854 -0.788253 0.615008
1693382238.53564 -0.012236 0.093011 0.468935 0.016487 -0.009959 -0.788434 0.614818
1693382238.56896 -0.014459 0.098829 0.494433 0.012797 -0.009749 -0.788164 0.615255
1693382238.60229 -0.016691 0.103312 0.519194 0.008016 -0.008958 -0.788070 0.615468
1693382238.63561 -0.020579 0.109229 0.545333 0.004023 -0.006672 -0.788169 0.615410
1693382238.66892 -0.024608 0.115753 0.573332 0.000870 -0.007172 -0.788549 0.614930
1693382238.70205 -0.028361 0.119799 0.599076 0.002102 -0.007692 -0.788886 0.614488
1693382238.73532 -0.032477 0.124824 0.623915 0.004240 -0.009770 -0.789995 0.613021
1693382238.76853 -0.035678 0.128741 0.648188 0.008395 -0.011749 -0.791613 0.610853
1693382238.80182 -0.039128 0.134021 0.672065 0.012448 -0.014161 -0.793124 0.608769
1693382238.83516 -0.041625 0.138471 0.694049 0.015164 -0.016715 -0.794954 0.606250
1693382238.86846 -0.044197 0.143518 0.715601 0.017246 -0.018016 -0.796361 0.604308
1693382238.90174 -0.047108 0.148170 0.736408 0.018762 -0.017869 -0.798071 0.602006
1693382238.93509 -0.051034 0.152620 0.754648 0.020646 -0.017345 -0.799581 0.599953
1693382238.96842 -0.055132 0.158159 0.774611 0.022474 -0.017812 -0.801256 0.597635
1693382239.00149 -0.059047 0.162793 0.792469 0.025653 -0.019878 -0.800951 0.597849
1693382239.03472 -0.063092 0.167227 0.809584 0.028850 -0.022761 -0.798941 0.600285
1693382239.06802 -0.067662 0.170366 0.823406 0.032667 -0.025150 -0.796426 0.603330
1693382239.10122 -0.073077 0.173431 0.833722 0.033416 -0.028533 -0.793800 0.606590
1693382239.13455 -0.076204 0.177368 0.846394 0.031368 -0.031734 -0.791744 0.609222
1693382239.16771 -0.080653 0.180420 0.860680 0.029184 -0.034110 -0.789239 0.612443
1693382239.20083 -0.084270 0.182721 0.873824 0.027454 -0.035462 -0.787905 0.614162
1693382239.23399 -0.087029 0.184385 0.884211 0.026842 -0.036266 -0.787505 0.614655
1693382239.26715 -0.089748 0.185777 0.893307 0.027244 -0.037700 -0.787120 0.615043
1693382239.30031 -0.092121 0.186945 0.901872 0.028835 -0.040264 -0.786584 0.615494
1693382239.33344 -0.094342 0.187880 0.909613 0.031939 -0.043600 -0.786087 0.615749
1693382239.36657 -0.096452 0.188677 0.917436 0.036258 -0.047659 -0.785940 0.615396
1693382239.39971 -0.098339 0.189507 0.924842 0.041419 -0.053321 -0.785935 0.614611
1693382239.43284 -0.099981 0.189662 0.931013 0.048441 -0.059042 -0.785233 0.614473
1693382239.46597 -0.102110 0.189861 0.938072 0.056522 -0.063445 -0.783481 0.615578
1693382239.49910 -0.104080 0.190386 0.945653 0.063027 -0.067261 -0.781624 0.616902
1693382239.53217 -0.105573 0.191532 0.953164 0.065224 -0.071416 -0.780259 0.617933
1693382239.56519 -0.107100 0.192982 0.960499 0.062901 -0.076340 -0.779648 0.618356
1693382239.59829 -0.108248 0.193980 0.969238 0.058225 -0.079004 -0.779956 0.618091
1693382239.63139 -0.109404 0.195256 0.976450 0.054092 -0.076387 -0.780976 0.617508
1693382239.66452 -0.110409 0.196404 0.983709 0.050113 -0.070599 -0.781480 0.617894
1693382239.69766 -0.111723 0.197895 0.990577 0.045661 -0.064430 -0.781203 0.619262
1693382239.73080 -0.113054 0.199799 0.997411 0.040612 -0.059350 -0.781403 0.619869
1693382239.76392 -0.114696 0.201928 1.003765 0.035051 -0.057623 -0.781644 0.620068
1693382239.79705 -0.116344 0.204418 1.009531 0.030048 -0.059745 -0.780437 0.621648
1693382239.83021 -0.117443 0.206520 1.015640 0.027271 -0.062751 -0.778234 0.624236
1693382239.86336 -0.119507 0.208690 1.021495 0.027010 -0.065841 -0.776085 0.626600
1693382239.89650 -0.121532 0.211002 1.027561 0.027278 -0.069366 -0.774641 0.627994
1693382239.92962 -0.122968 0.213424 1.034090 0.027957 -0.071834 -0.773773 0.628756
1693382239.96277 -0.124086 0.215481 1.040877 0.028379 -0.073025 -0.772153 0.630588
1693382239.99590 -0.125715 0.216556 1.048553 0.027436 -0.074117 -0.769043 0.634292
1693382240.02905 -0.126492 0.218725 1.054981 0.024928 -0.076145 -0.766157 0.637639
1693382240.06219 -0.127444 0.221022 1.061484 0.021211 -0.078766 -0.763970 0.640074
1693382240.09534 -0.128364 0.223532 1.067651 0.017579 -0.081240 -0.762143 0.642051
1693382240.12852 -0.129823 0.226345 1.073422 0.014850 -0.082890 -0.760786 0.643516
1693382240.16191 -0.131743 0.229138 1.078770 0.012912 -0.083898 -0.759535 0.644904
1693382240.19528 -0.133813 0.232190 1.083253 0.011880 -0.084709 -0.758776 0.645711
1693382240.22886 -0.135920 0.235505 1.087057 0.011334 -0.084768 -0.758463 0.646080
1693382240.26242 -0.138065 0.238987 1.090132 0.011153 -0.084254 -0.758589 0.646003
1693382240.29599 -0.140070 0.242633 1.092638 0.011236 -0.083350 -0.758463 0.646266
1693382240.32957 -0.142083 0.246261 1.094697 0.012701 -0.081161 -0.757956 0.647112
1693382240.36316 -0.143944 0.249839 1.096238 0.015676 -0.077714 -0.757461 0.648049
1693382240.39673 -0.145345 0.252661 1.098037 0.019542 -0.073380 -0.757093 0.648879
1693382240.43030 -0.146977 0.255581 1.099759 0.022929 -0.069818 -0.755762 0.650710
1693382240.46387 -0.148267 0.258426 1.101070 0.025390 -0.067035 -0.753319 0.653737
1693382240.49744 -0.149406 0.261258 1.102494 0.027162 -0.065136 -0.750880 0.656658
1693382240.53101 -0.150013 0.264423 1.103004 0.028256 -0.063722 -0.748436 0.659533
1693382240.56457 -0.150455 0.266555 1.103960 0.027992 -0.062482 -0.745231 0.663282
1693382240.59815 -0.150237 0.268825 1.104051 0.025868 -0.061346 -0.741170 0.668008
1693382240.63172 -0.149938 0.270844 1.103713 0.022646 -0.059695 -0.737198 0.672653
1693382240.66530 -0.149466 0.272496 1.103620 0.019502 -0.057577 -0.733834 0.676603
1693382240.69888 -0.148667 0.273932 1.103154 0.016701 -0.055687 -0.730585 0.680342
1693382240.73245 -0.148068 0.275050 1.102673 0.014611 -0.054350 -0.726460 0.684901
1693382240.76602 -0.147243 0.275969 1.101866 0.013008 -0.053555 -0.721207 0.690523
1693382240.79961 -0.147069 0.276948 1.100595 0.012126 -0.053282 -0.715616 0.696353
1693382240.83320 -0.146646 0.277300 1.099632 0.011679 -0.052132 -0.709883 0.702291
1693382240.86677 -0.145574 0.276216 1.099638 0.010279 -0.050395 -0.704018 0.708317
1693382240.90033 -0.144586 0.274615 1.099520 0.007262 -0.048162 -0.697912 0.714525
1693382240.93390 -0.143567 0.272178 1.099838 0.002941 -0.045863 -0.691897 0.720532
1693382240.96748 -0.142889 0.268965 1.100651 -0.001606 -0.043694 -0.686833 0.725499
1693382241.00105 -0.143048 0.266095 1.101043 -0.005627 -0.042642 -0.683022 0.729131
1693382241.03464 -0.143987 0.263370 1.100807 -0.008737 -0.043154 -0.679381 0.732463
1693382241.06823 -0.145367 0.260846 1.099776 -0.011434 -0.045290 -0.674993 0.736344
1693382241.10182 -0.147079 0.258347 1.098467 -0.013725 -0.048394 -0.670166 0.740505
1693382241.13539 -0.148458 0.255612 1.097034 -0.014697 -0.049904 -0.665790 0.744324
1693382241.16894 -0.149893 0.252417 1.095487 -0.014498 -0.048885 -0.661730 0.748007
1693382241.20251 -0.151248 0.248759 1.094055 -0.014191 -0.045749 -0.657499 0.751931
1693382241.23564 -0.152326 0.245032 1.092627 -0.015159 -0.043066 -0.653200 0.755808
1693382241.26874 -0.153249 0.241609 1.091226 -0.016917 -0.041568 -0.649306 0.759202
1693382241.30185 -0.154242 0.238482 1.090117 -0.018522 -0.039524 -0.646077 0.762023
1693382241.33498 -0.155394 0.235446 1.089095 -0.020038 -0.036811 -0.643342 0.764431
1693382241.36810 -0.156588 0.232563 1.087952 -0.022014 -0.034743 -0.640437 0.766909
1693382241.40123 -0.158085 0.229548 1.086860 -0.024207 -0.033967 -0.637048 0.769694
1693382241.43434 -0.159493 0.226615 1.086125 -0.025294 -0.033214 -0.633911 0.772279
1693382241.46745 -0.161299 0.223623 1.085690 -0.024799 -0.031786 -0.631312 0.774480
1693382241.50058 -0.163571 0.220555 1.085626 -0.023734 -0.030605 -0.628510 0.776836
1693382241.53370 -0.166100 0.217269 1.085600 -0.022457 -0.030091 -0.625274 0.779501
1693382241.56681 -0.169031 0.213790 1.085909 -0.020954 -0.030306 -0.622205 0.781987
1693382241.59992 -0.172171 0.210277 1.086338 -0.019459 -0.030861 -0.619972 0.783776
1693382241.63303 -0.175238 0.206506 1.086930 -0.018274 -0.031080 -0.618677 0.784818
1693382241.66613 -0.177616 0.202534 1.087573 -0.017683 -0.030925 -0.617837 0.785499
1693382241.69925 -0.180530 0.198331 1.087978 -0.017477 -0.030650 -0.617122 0.786076
1693382241.73236 -0.183833 0.193666 1.088411 -0.017474 -0.030326 -0.616252 0.786771
1693382241.76547 -0.186890 0.188978 1.088692 -0.017357 -0.030058 -0.614862 0.787871
1693382241.79858 -0.189987 0.184170 1.089154 -0.016703 -0.029868 -0.612981 0.789356
1693382241.83170 -0.192889 0.179356 1.089558 -0.015532 -0.030927 -0.610841 0.790996
1693382241.86481 -0.195781 0.174261 1.089910 -0.013486 -0.032373 -0.608237 0.792980
1693382241.89791 -0.198377 0.168985 1.090326 -0.010873 -0.033680 -0.605477 0.795076
1693382241.93101 -0.200907 0.163494 1.090767 -0.008349 -0.034499 -0.603004 0.796948
1693382241.96411 -0.204043 0.157369 1.090968 -0.005839 -0.034622 -0.600624 0.798760
1693382241.99721 -0.207006 0.151179 1.091004 -0.003566 -0.034314 -0.598105 0.800675
1693382242.03030 -0.210124 0.144455 1.091099 -0.001994 -0.034181 -0.595456 0.802658
1693382242.06340 -0.212729 0.137897 1.090766 -0.001319 -0.034698 -0.592990 0.804461
1693382242.09649 -0.215828 0.130868 1.090548 -0.001447 -0.035033 -0.590800 0.806056
1693382242.12958 -0.217654 0.124571 1.089376 -0.003003 -0.035546 -0.588750 0.807528
1693382242.16268 -0.218912 0.118581 1.088057 -0.004881 -0.035937 -0.586204 0.809351
1693382242.19578 -0.218937 0.112911 1.087079 -0.006578 -0.036457 -0.582973 0.811646
