1,0.0953888
2,0.0904477
3,0.11107
4,0.100452
5,0.105072
6,0.100307
7,0.100918
8,0.0891759
9,0.0968397
10,0.0963807
11,0.100362
12,0.0987661
13,0.100567
14,0.104936
15,0.0927069
16,0.0940502
17,0.10076
18,0.0975973
19,0.10305
20,0.0887073
21,0.0954265
22,0.0929565
23,0.0991508
24,0.0953641
25,0.0946129
26,0.0962166
27,0.0992486
28,0.101416
29,0.0948777
30,0.107191
31,0.107619
32,0.106646
33,0.1025
34,0.104536
35,0.107471
36,0.0911523
37,0.0905802
38,0.091692
39,0.0953986
40,0.0955039
41,0.100628
42,0.100854
43,0.107556
44,0.0998251
45,0.0989805
46,0.097763
47,0.103101
48,0.101713
49,0.106601
50,0.0937609
51,0.0976144
52,0.0876832
53,0.0947764
54,0.0955618
55,0.104021
56,0.0998847
57,0.105413
58,0.0973597
59,0.105017
60,0.0971367
61,0.0990485
62,0.100013
63,0.0930223
64,0.0974858
65,0.0963707
66,0.0961614
67,0.102223
68,0.0999893
69,0.106478
70,0.107656
71,0.102958
72,0.100086
73,0.107302
74,0.099577
75,0.105077
76,0.101144
77,0.110391
78,0.100047
79,0.104429
80,0.0955277
81,0.115212
82,0.105945
83,0.110575
84,0.113009
85,0.114899
86,0.109551
87,0.106028
88,0.0996813
89,0.10901
90,0.100086
91,0.0951624
92,0.0889313
93,0.102966
94,0.0960858
95,0.100963
96,0.0972041
97,0.107623
98,0.0984343
99,0.105572
100,0.0999772
101,0.111221
102,0.0968333
103,0.107756
104,0.0994641
105,0.107718
106,0.102905
107,0.105601
108,0.0995681
109,0.104154
110,0.102921
111,0.0986124
112,0.102612
113,0.112014
114,0.0990954
115,0.101853
116,0.0947184
117,0.100283
118,0.0919407
119,0.0955164
120,0.0953968
121,0.103267
122,0.0958734
123,0.105268
124,0.0967111
125,0.12136
126,0.115612
127,0.123783
128,0.110643
129,0.121648
130,0.117379
131,0.104838
132,0.103124
133,0.104944
134,0.10268
135,0.0991078
136,0.0945161
137,0.0915915
138,0.0958603
139,0.0976503
140,0.094098
141,0.0995518
142,0.097883
143,0.104336
144,0.103303
145,0.0984317
146,0.0987936
147,0.107157
148,0.102666
149,0.111499
150,0.107853
151,0.118636
152,0.10747
153,0.105821
154,0.102044
155,0.0859004
156,0.091542
157,0.0916749
158,0.0897792
159,0.0976168
160,0.0837317
