,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.07807741908311344,0.06814788722371701,0.05616791647205675,0.03810444642851639,0.019610458536489746,0.17422676401492249,0.17678641774972367
kalibr_traj.txt,0.07514238503788884,0.06390118225731027,0.05490097504640146,0.03953500898318291,0.014671563488043108,0.17313186343197037,0.1580985848171055
