# timestamp(s) tx ty tz qx qy qz qw
1694527259.59426 -0.015598 -0.000117 0.053456 -0.004036 0.017855 -0.648983 0.760583
1694527259.62487 -0.016884 -0.001318 0.058131 -0.009006 0.008082 -0.647965 0.761574
1694527259.65759 -0.031217 -0.005538 0.065045 -0.011877 -0.005001 -0.642963 0.765789
1694527259.69124 -0.034494 -0.005871 0.072296 -0.015919 -0.014611 -0.641372 0.766925
1694527259.72488 -0.039994 -0.005783 0.080695 -0.019575 -0.023700 -0.638180 0.769273
1694527259.75763 -0.051830 -0.005663 0.091476 -0.022224 -0.031851 -0.631393 0.774490
1694527259.79057 -0.055539 -0.007376 0.101249 -0.025093 -0.036853 -0.623717 0.780378
1694527259.82338 -0.060612 0.000479 0.111612 -0.029897 -0.040906 -0.614105 0.787596
1694527259.85581 -0.050893 0.035089 0.148135 -0.035934 -0.037246 -0.609417 0.791159
1694527259.88892 -0.066207 0.040485 0.164387 -0.041251 -0.030442 -0.593926 0.802884
1694527259.92239 -0.092050 0.061023 0.181069 -0.051841 -0.024417 -0.576060 0.815396
1694527259.95550 -0.096931 0.069635 0.192243 -0.061277 -0.024054 -0.565182 0.822336
1694527259.98874 -0.108655 0.075647 0.202661 -0.069771 -0.025754 -0.557527 0.826821
1694527260.02222 -0.134725 0.094380 0.212948 -0.075266 -0.028184 -0.551041 0.830599
1694527260.05535 -0.143358 0.101683 0.222233 -0.078137 -0.027830 -0.549319 0.831486
1694527260.08856 -0.142744 0.111936 0.235950 -0.076819 -0.026619 -0.550788 0.830676
1694527260.12197 -0.141364 0.123713 0.242772 -0.073003 -0.029073 -0.551535 0.830442
1694527260.15505 -0.138646 0.140709 0.265147 -0.066363 -0.029179 -0.551788 0.830828
1694527260.18831 -0.136980 0.154396 0.291599 -0.059042 -0.029772 -0.551335 0.831660
1694527260.22157 -0.138185 0.157921 0.314578 -0.052119 -0.032099 -0.547936 0.834278
1694527260.25471 -0.134718 0.159424 0.325537 -0.048935 -0.035911 -0.544411 0.836620
1694527260.28802 -0.129021 0.165812 0.342437 -0.047931 -0.039522 -0.540725 0.838903
1694527260.32112 -0.120840 0.164482 0.350438 -0.048524 -0.043859 -0.536988 0.841050
1694527260.35435 -0.118003 0.166611 0.361773 -0.049026 -0.047864 -0.532897 0.843401
1694527260.38755 -0.114261 0.172459 0.375538 -0.050290 -0.049205 -0.531001 0.844445
1694527260.42072 -0.111882 0.176569 0.388735 -0.050861 -0.049859 -0.528979 0.845641
1694527260.45389 -0.109213 0.181401 0.402702 -0.051706 -0.050576 -0.526731 0.846949
1694527260.48709 -0.106310 0.185948 0.416651 -0.052884 -0.051634 -0.524430 0.848239
1694527260.52029 -0.102656 0.189828 0.430221 -0.054126 -0.052785 -0.522011 0.849581
1694527260.55345 -0.099777 0.193760 0.445308 -0.054680 -0.054227 -0.518798 0.851421
1694527260.58666 -0.095304 0.196509 0.458073 -0.054059 -0.055698 -0.516831 0.852561
1694527260.61990 -0.089807 0.198944 0.469623 -0.052809 -0.057996 -0.516283 0.852819
1694527260.65313 -0.084713 0.200702 0.480020 -0.050507 -0.060313 -0.517317 0.852170
1694527260.68630 -0.080074 0.201953 0.490224 -0.047459 -0.059888 -0.519043 0.851326
1694527260.71947 -0.074634 0.203165 0.499872 -0.045310 -0.057478 -0.519762 0.851170
1694527260.75263 -0.066754 0.203079 0.506212 -0.045610 -0.055832 -0.518462 0.852056
1694527260.78579 -0.060655 0.204745 0.514127 -0.048348 -0.056491 -0.514690 0.854146
1694527260.81896 -0.054929 0.207208 0.522704 -0.052040 -0.057683 -0.509780 0.856790
1694527260.85213 -0.048988 0.209883 0.531789 -0.055244 -0.055132 -0.505498 0.859291
1694527260.88534 -0.043991 0.213278 0.539977 -0.059532 -0.050526 -0.500874 0.861991
1694527260.91853 -0.038907 0.214907 0.544938 -0.064926 -0.046911 -0.495775 0.864749
1694527260.95171 -0.033356 0.219348 0.554501 -0.071051 -0.043778 -0.490166 0.867625
1694527260.98492 -0.027950 0.223649 0.565028 -0.075863 -0.040382 -0.483988 0.870844
1694527261.01818 -0.023547 0.227360 0.576384 -0.078115 -0.037734 -0.478292 0.873906
1694527261.05151 -0.019014 0.231141 0.588431 -0.078365 -0.037989 -0.474315 0.876037
1694527261.08487 -0.015739 0.234365 0.601281 -0.075548 -0.040525 -0.473139 0.876807
1694527261.11807 -0.013611 0.237329 0.614570 -0.070129 -0.042762 -0.475312 0.875975
1694527261.15129 -0.013148 0.238601 0.628018 -0.063561 -0.044751 -0.479309 0.874197
1694527261.18451 -0.012761 0.241758 0.642473 -0.059236 -0.047827 -0.483788 0.871867
