# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382237.774494886398315,0.00389,0.00015,0.00062,0.00000,0.00000,0.00162,0.00628
1693382237.798021078109741,0.00316,0.00011,0.00206,0.00000,0.00386,0.00147,0.01066
1693382237.831594944000244,0.00343,0.00012,0.00013,0.00022,0.00000,0.00152,0.00542
1693382237.865241289138794,0.00351,0.00015,0.00002,0.00015,0.00000,0.00160,0.00544
1693382237.898880004882812,0.00304,0.00017,0.00019,0.00004,0.00078,0.00183,0.00605
1693382237.932523965835571,0.00314,0.00016,0.00007,0.00016,0.00014,0.00164,0.00532
1693382237.966079950332642,0.00303,0.00015,0.00005,0.00022,0.00000,0.00177,0.00522
1693382237.999715089797974,0.00404,0.00016,0.00020,0.00004,0.00089,0.00166,0.00700
1693382238.033370018005371,0.00326,0.00017,0.00001,0.00015,0.00000,0.00162,0.00521
1693382238.067700862884521,0.00289,0.00017,0.00020,0.00013,0.00091,0.00183,0.00613
1693382238.101527452468872,0.00349,0.00023,0.00040,0.00009,0.00192,0.00164,0.00778
1693382238.134462356567383,0.00683,0.00016,0.00019,0.00018,0.00151,0.00183,0.01071
1693382238.167737960815430,0.00354,0.00016,0.00057,0.00025,0.00000,0.00175,0.00627
1693382238.201100111007690,0.00329,0.00016,0.00022,0.00013,0.00553,0.00168,0.01101
1693382238.234448909759521,0.00359,0.00017,0.00022,0.00037,0.00031,0.00191,0.00656
1693382238.267827510833740,0.00441,0.00020,0.00004,0.00040,0.00136,0.00235,0.00876
1693382238.301169872283936,0.00398,0.00026,0.00021,0.00034,0.00194,0.00177,0.00850
1693382238.334632396697998,0.00371,0.00018,0.00041,0.00047,0.00039,0.00185,0.00700
1693382238.368391990661621,0.00338,0.00017,0.00018,0.00060,0.00218,0.00192,0.00844
1693382238.401821613311768,0.00413,0.00018,0.00075,0.00059,0.00081,0.00182,0.00827
1693382238.435183286666870,0.00352,0.00017,0.00044,0.00053,0.00020,0.00183,0.00671
1693382238.468415021896362,0.00364,0.00021,0.00077,0.00054,0.00085,0.00184,0.00785
1693382238.501609086990356,0.00330,0.00018,0.00027,0.00041,0.00220,0.00171,0.00806
1693382238.534809350967407,0.00328,0.00015,0.00016,0.00047,0.00107,0.00180,0.00692
1693382238.568074703216553,0.00385,0.00018,0.00021,0.00055,0.00000,0.00182,0.00661
1693382238.601279020309448,0.00339,0.00027,0.00024,0.00052,0.00625,0.00172,0.01238
1693382238.634708166122437,0.00318,0.00016,0.00043,0.00082,0.00182,0.00227,0.00868
1693382238.668120384216309,0.00349,0.00018,0.00016,0.00118,0.00086,0.00268,0.00855
1693382238.701451539993286,0.00390,0.00018,0.00035,0.00105,0.00083,0.00222,0.00853
1693382238.734852552413940,0.00377,0.00036,0.00018,0.00156,0.00261,0.00186,0.01034
1693382238.768126964569092,0.00437,0.00024,0.00049,0.00093,0.00078,0.00188,0.00869
1693382238.801455020904541,0.00447,0.00018,0.00083,0.00072,0.00318,0.00185,0.01123
1693382238.834803581237793,0.00549,0.00029,0.00063,0.00111,0.00068,0.00193,0.01013
1693382238.868136882781982,0.00367,0.00018,0.00016,0.00124,0.00339,0.00191,0.01055
1693382238.901429414749146,0.00416,0.00017,0.00070,0.00142,0.00291,0.00184,0.01120
1693382238.934798002243042,0.00420,0.00018,0.00012,0.00145,0.00252,0.00217,0.01064
1693382238.968182563781738,0.00417,0.00020,0.00046,0.00206,0.00121,0.00194,0.01004
1693382239.001423835754395,0.00398,0.00018,0.00030,0.00183,0.00480,0.00216,0.01326
1693382239.034700393676758,0.00420,0.00034,0.00016,0.00231,0.00098,0.00197,0.00996
1693382239.068078994750977,0.00328,0.00019,0.00002,0.00230,0.00562,0.00188,0.01329
1693382239.101427316665649,0.00388,0.00020,0.00035,0.00277,0.00137,0.00201,0.01058
1693382239.134831666946411,0.00419,0.00023,0.00011,0.00379,0.00148,0.00222,0.01203
1693382239.167990207672119,0.00402,0.00023,0.00101,0.00274,0.00077,0.00189,0.01067
1693382239.201029539108276,0.00362,0.00018,0.00027,0.00260,0.00190,0.00186,0.01043
1693382239.234160900115967,0.00446,0.00019,0.00020,0.00250,0.00118,0.00198,0.01051
1693382239.267323970794678,0.00317,0.00019,0.00031,0.00278,0.00102,0.00230,0.00977
1693382239.300487756729126,0.00345,0.00019,0.00007,0.00297,0.00247,0.00200,0.01116
1693382239.333605527877808,0.00313,0.00020,0.00006,0.00285,0.00030,0.00219,0.00874
1693382239.366734504699707,0.00481,0.00022,0.00002,0.00248,0.00223,0.00234,0.01210
1693382239.399878740310669,0.00456,0.00021,0.00008,0.00272,0.00328,0.00203,0.01288
1693382239.432949542999268,0.00343,0.00020,0.00052,0.00311,0.00115,0.00211,0.01052
1693382239.466100215911865,0.00322,0.00018,0.00002,0.00325,0.00177,0.00223,0.01067
1693382239.499347448348999,0.00459,0.00033,0.00010,0.00377,0.00061,0.00198,0.01138
1693382239.532615423202515,0.00419,0.00018,0.00002,0.00341,0.00133,0.00199,0.01112
1693382239.565760374069214,0.00323,0.00025,0.00031,0.00353,0.00327,0.00202,0.01262
1693382239.598967552185059,0.00450,0.00033,0.00119,0.00394,0.00436,0.00189,0.01622
1693382239.632039308547974,0.00327,0.00020,0.00011,0.00361,0.00078,0.00200,0.00997
1693382239.665083885192871,0.00326,0.00024,0.00011,0.00335,0.00116,0.00203,0.01015
1693382239.698256969451904,0.00338,0.00021,0.00017,0.00252,0.00252,0.00199,0.01081
1693382239.731516361236572,0.00339,0.00019,0.00022,0.00249,0.00035,0.00191,0.00853
1693382239.764813899993896,0.00440,0.00020,0.00020,0.00239,0.00278,0.00212,0.01209
1693382239.797909975051880,0.00335,0.00021,0.00002,0.00328,0.00618,0.00280,0.01585
1693382239.830924034118652,0.00356,0.00019,0.00002,0.00354,0.00386,0.00203,0.01320
1693382239.864024162292480,0.00326,0.00018,0.00015,0.00380,0.00169,0.00233,0.01141
1693382239.897205829620361,0.00427,0.00026,0.00018,0.00374,0.00262,0.00185,0.01293
1693382239.930322647094727,0.00341,0.00021,0.00016,0.00357,0.00018,0.00184,0.00938
1693382239.963404893875122,0.00500,0.00021,0.00034,0.00337,0.00025,0.00227,0.01143
1693382239.996581077575684,0.00357,0.00026,0.00016,0.00322,0.01257,0.00199,0.02178
1693382240.029777526855469,0.00306,0.00025,0.00020,0.00429,0.00332,0.00174,0.01287
1693382240.063000202178955,0.00316,0.00022,0.00014,0.00666,0.00172,0.00190,0.01381
1693382240.096188306808472,0.00311,0.00020,0.00360,0.00507,0.00740,0.00209,0.02146
1693382240.129360914230347,0.00403,0.00035,0.00010,0.00689,0.00200,0.00203,0.01539
1693382240.162693023681641,0.00463,0.00021,0.00018,0.00633,0.00098,0.00201,0.01434
1693382240.196053981781006,0.00350,0.00027,0.00020,0.00560,0.00071,0.00218,0.01245
1693382240.229565858840942,0.00341,0.00022,0.00012,0.00517,0.00025,0.00178,0.01094
