# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74681 0.029565 0.002021 0.027141 0.001524 0.078633 -0.698343 0.711429
1693381969.78002 0.028445 0.003795 0.030293 0.007255 0.075146 -0.696386 0.713685
1693381969.81337 0.026750 0.008564 0.034203 0.014909 0.071080 -0.694516 0.715803
1693381969.84680 0.024288 0.010613 0.038011 0.021571 0.067933 -0.693715 0.716714
1693381969.88010 0.024149 0.012436 0.041690 0.024381 0.065303 -0.694528 0.716081
1693381969.91330 0.025050 0.013359 0.047103 0.023690 0.063965 -0.695534 0.715248
1693381969.94660 0.027232 0.014053 0.051852 0.021136 0.063847 -0.696110 0.714778
1693381969.97992 0.048734 0.009125 0.057087 0.017833 0.065140 -0.699455 0.711478
1693381970.01312 0.046818 0.004665 0.062785 0.016271 0.064130 -0.694646 0.716303
1693381970.04656 0.046893 0.005736 0.070518 0.013703 0.062972 -0.690766 0.720201
1693381970.07999 0.046063 0.008477 0.080798 0.010849 0.061242 -0.686202 0.724747
1693381970.11339 0.044049 0.012379 0.092875 0.007543 0.058791 -0.681793 0.729140
1693381970.14618 0.042913 0.026933 0.122670 0.005865 0.059255 -0.679635 0.731129
1693381970.17935 0.040961 0.033070 0.142804 0.001997 0.056528 -0.678082 0.732807
1693381970.21260 0.037173 0.039642 0.162896 -0.000760 0.053501 -0.678049 0.733067
1693381970.24596 0.035935 0.046634 0.182567 -0.000497 0.050162 -0.679577 0.731887
1693381970.27915 0.033232 0.055957 0.205254 0.002932 0.046404 -0.681463 0.730375
1693381970.31242 0.030737 0.065669 0.228375 0.008952 0.042655 -0.684137 0.728050
1693381970.34576 0.028310 0.075366 0.251469 0.014922 0.038669 -0.687480 0.725020
1693381970.37907 0.026693 0.085265 0.275105 0.019356 0.035415 -0.691819 0.720942
1693381970.41218 0.027201 0.096181 0.300916 0.022199 0.033625 -0.695623 0.717276
1693381970.44512 0.027001 0.107712 0.327021 0.023096 0.032805 -0.697113 0.715838
1693381970.47832 0.026553 0.117944 0.349034 0.021757 0.031498 -0.696650 0.716389
1693381970.51161 0.025072 0.129003 0.372096 0.018790 0.030553 -0.695245 0.717878
1693381970.54477 0.023406 0.140904 0.397222 0.016477 0.031979 -0.693806 0.719262
1693381970.57812 0.022022 0.151704 0.419634 0.014278 0.032775 -0.691984 0.721027
1693381970.61136 0.019911 0.163614 0.444747 0.013142 0.032751 -0.690051 0.722900
1693381970.64465 0.017119 0.176072 0.472304 0.013318 0.032059 -0.687474 0.725379
1693381970.67795 0.014946 0.187268 0.494837 0.012371 0.028754 -0.684931 0.727936
1693381970.71131 0.013309 0.198043 0.516930 0.010681 0.024665 -0.682509 0.730383
1693381970.74464 0.011393 0.208637 0.537363 0.007244 0.020967 -0.679647 0.733203
1693381970.77796 0.010678 0.219111 0.559173 0.001975 0.018721 -0.677821 0.734986
1693381970.81116 0.010526 0.229263 0.580354 -0.003480 0.017120 -0.674886 0.737715
1693381970.84431 0.010715 0.239395 0.601365 -0.007130 0.019086 -0.671324 0.740884
