# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693381969.713775873184204,0.00278,0.00015,0.00023,0.00000,0.00000,0.00145,0.00461
1693381969.746662855148315,0.00274,0.00012,0.00127,0.00000,0.00218,0.00152,0.00782
1693381969.779779434204102,0.00257,0.00018,0.00008,0.00039,0.00000,0.00148,0.00470
1693381969.812729597091675,0.00256,0.00014,0.00001,0.00039,0.00000,0.00146,0.00456
1693381969.846148967742920,0.00262,0.00013,0.00006,0.00039,0.00000,0.00138,0.00458
1693381969.879814386367798,0.00230,0.00015,0.00005,0.00041,0.00000,0.00140,0.00431
1693381969.913174152374268,0.00209,0.00013,0.00010,0.00041,0.00000,0.00138,0.00411
1693381969.946509361267090,0.00228,0.00015,0.00011,0.00047,0.00000,0.00171,0.00472
1693381969.980047702789307,0.00358,0.00016,0.00003,0.00041,0.00037,0.00182,0.00635
1693381970.013670921325684,0.00236,0.00015,0.00001,0.00042,0.00204,0.00155,0.00653
1693381970.047133922576904,0.00264,0.00015,0.00007,0.00063,0.00011,0.00151,0.00511
1693381970.080550432205200,0.00293,0.00018,0.00002,0.00063,0.00000,0.00160,0.00535
1693381970.113945722579956,0.00291,0.00017,0.00018,0.00052,0.00000,0.00176,0.00553
1693381970.146597862243652,0.00312,0.00016,0.00019,0.00051,0.00821,0.00172,0.01389
1693381970.179570913314819,0.00321,0.00019,0.00032,0.00144,0.00114,0.00172,0.00803
1693381970.212853670120239,0.00296,0.00016,0.00013,0.00162,0.00195,0.00153,0.00835
1693381970.246015310287476,0.00310,0.00017,0.00054,0.00165,0.00018,0.00202,0.00766
1693381970.278983116149902,0.00365,0.00016,0.00032,0.00190,0.00014,0.00198,0.00816
1693381970.312171697616577,0.00293,0.00015,0.00009,0.00212,0.00064,0.00161,0.00755
1693381970.345537900924683,0.00508,0.00020,0.00006,0.00255,0.00082,0.00180,0.01051
1693381970.378828287124634,0.00352,0.00017,0.00001,0.00248,0.00117,0.00195,0.00931
1693381970.412111282348633,0.00440,0.00016,0.00027,0.00235,0.00056,0.00184,0.00958
1693381970.445069313049316,0.00443,0.00017,0.00032,0.00228,0.00842,0.00181,0.01743
1693381970.478245973587036,0.00359,0.00018,0.00045,0.00331,0.00258,0.00196,0.01208
1693381970.511586427688599,0.00357,0.00020,0.00011,0.00368,0.00015,0.00180,0.00951
