# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74666 0.020541 0.004307 0.022941 0.002999 0.077898 -0.695820 0.713973
1693381969.77978 0.021423 0.002862 0.026977 0.008390 0.074009 -0.693934 0.716176
1693381969.81273 0.023667 0.000359 0.030217 0.015901 0.069204 -0.692649 0.717771
1693381969.84615 0.022200 -0.003230 0.031966 0.021915 0.065401 -0.691929 0.718663
1693381969.87981 0.021384 -0.007402 0.032644 0.023795 0.062378 -0.692643 0.718184
1693381969.91317 0.023250 -0.012075 0.033641 0.022181 0.060355 -0.693729 0.717360
1693381969.94651 0.026173 -0.016899 0.033377 0.018786 0.059412 -0.694295 0.716988
1693381969.98005 0.024563 -0.017761 0.035907 0.014810 0.059853 -0.693171 0.718131
1693381970.01367 0.032336 -0.017208 0.036964 0.010497 0.059781 -0.692678 0.718688
1693381970.04713 0.031588 -0.017254 0.042009 0.007228 0.058820 -0.688959 0.722374
1693381970.08055 0.028926 -0.015955 0.047556 0.003336 0.056857 -0.684673 0.726622
1693381970.11395 0.026115 -0.014519 0.053131 -0.001066 0.053670 -0.680507 0.730772
1693381970.14660 0.035617 -0.018432 0.060178 -0.005251 0.050644 -0.679602 0.731812
1693381970.17957 0.035554 -0.004446 0.083911 -0.008044 0.048348 -0.678168 0.733271
1693381970.21285 0.054266 -0.002799 0.109030 -0.009972 0.046686 -0.682000 0.729792
1693381970.24602 0.052842 0.007756 0.128650 -0.009720 0.043215 -0.683321 0.728773
1693381970.27898 0.050769 0.018686 0.149704 -0.006140 0.038806 -0.684891 0.727585
1693381970.31217 0.047671 0.030603 0.169857 -0.000311 0.034586 -0.687247 0.725600
1693381970.34554 0.046529 0.043573 0.190981 0.005695 0.030167 -0.690693 0.722496
1693381970.37883 0.045312 0.057947 0.213951 0.010273 0.026770 -0.694896 0.718538
1693381970.41211 0.045012 0.073383 0.238162 0.013364 0.024947 -0.698263 0.715282
1693381970.44507 0.044180 0.092407 0.269431 0.014325 0.025690 -0.700050 0.713488
1693381970.47825 0.045616 0.107852 0.293975 0.013525 0.024624 -0.699688 0.713896
1693381970.51159 0.045517 0.121741 0.315967 0.010538 0.023574 -0.698311 0.715328
1693381970.54490 0.045274 0.136706 0.340695 0.007938 0.025620 -0.697039 0.716532
1693381970.57821 0.045856 0.151816 0.365341 0.006114 0.026830 -0.695280 0.718212
1693381970.61156 0.045801 0.167535 0.391010 0.005658 0.027027 -0.693057 0.720354
1693381970.64477 0.045325 0.182857 0.416002 0.006124 0.025539 -0.690425 0.722927
1693381970.67808 0.044097 0.196512 0.438033 0.005263 0.022511 -0.687904 0.725434
1693381970.71144 0.043618 0.210072 0.460117 0.003757 0.018605 -0.685434 0.727887
1693381970.74471 0.043412 0.222498 0.481167 0.000568 0.015722 -0.682865 0.730375
1693381970.77799 0.044097 0.234881 0.501820 -0.004592 0.013293 -0.681082 0.732072
1693381970.81115 0.044786 0.247532 0.522773 -0.010202 0.011962 -0.678051 0.734846
1693381970.84429 0.045869 0.258718 0.541930 -0.013747 0.014070 -0.674768 0.737768
1693381970.87761 0.046965 0.270551 0.560813 -0.017046 0.015633 -0.670713 0.741356
1693381970.91090 0.049488 0.282599 0.585480 -0.020052 0.016179 -0.666442 0.745111
1693381970.94417 0.049729 0.294460 0.602377 -0.023091 0.015514 -0.662660 0.748404
1693381970.97743 0.050993 0.305517 0.619272 -0.025759 0.015207 -0.660570 0.750168
1693381971.01069 0.051549 0.316880 0.634940 -0.026628 0.015172 -0.659530 0.751053
1693381971.04385 0.051191 0.327797 0.650931 -0.024525 0.016974 -0.659226 0.751353
1693381971.07718 0.051420 0.338290 0.665825 -0.020782 0.020852 -0.659344 0.751265
1693381971.11044 0.052708 0.347967 0.681833 -0.016495 0.024844 -0.658301 0.752164
1693381971.14361 0.051625 0.358863 0.695007 -0.014279 0.025550 -0.655362 0.754747
1693381971.17688 0.049314 0.369412 0.709850 -0.013940 0.024178 -0.651755 0.757916
1693381971.21013 0.046370 0.380048 0.721227 -0.016578 0.020694 -0.648155 0.761047
1693381971.24347 0.043340 0.390376 0.730662 -0.019549 0.015881 -0.644779 0.763954
1693381971.27674 0.039645 0.398825 0.740939 -0.021649 0.011849 -0.641778 0.766493
1693381971.31000 0.035570 0.406060 0.753098 -0.022641 0.008311 -0.640500 0.767579
1693381971.34332 0.030534 0.412893 0.763257 -0.022435 0.005126 -0.640189 0.767873
1693381971.37668 0.024239 0.420093 0.770989 -0.022639 0.002067 -0.639638 0.768340
1693381971.41002 0.018258 0.426935 0.779229 -0.023949 -0.001357 -0.638634 0.769137
1693381971.44337 0.012018 0.433551 0.787600 -0.026890 -0.005770 -0.636457 0.770822
1693381971.47672 0.005400 0.440457 0.795029 -0.031028 -0.010910 -0.633456 0.773079
1693381971.51006 -0.001486 0.447450 0.801553 -0.035132 -0.015228 -0.630127 0.775547
1693381971.54341 -0.009079 0.454881 0.807718 -0.039396 -0.019580 -0.627047 0.777738
1693381971.57673 -0.017703 0.462803 0.814252 -0.043428 -0.024474 -0.624208 0.779666
1693381971.61005 -0.025956 0.470071 0.820289 -0.046450 -0.028262 -0.621008 0.781916
1693381971.64336 -0.034626 0.478077 0.824324 -0.048739 -0.031437 -0.617703 0.784270
1693381971.67671 -0.042336 0.484631 0.829273 -0.051326 -0.033803 -0.614257 0.786709
1693381971.71006 -0.049563 0.490983 0.833442 -0.054396 -0.034944 -0.610586 0.789306
1693381971.74340 -0.057881 0.497277 0.834704 -0.057917 -0.035024 -0.607526 0.791411
1693381971.77701 -0.066115 0.503698 0.835827 -0.062179 -0.033826 -0.606434 0.791977
1693381971.81062 -0.074079 0.509790 0.836296 -0.066114 -0.032078 -0.607332 0.791042
1693381971.84424 -0.080612 0.516383 0.834751 -0.069387 -0.031078 -0.610005 0.788742
1693381971.87784 -0.088295 0.522098 0.834480 -0.070932 -0.030112 -0.613384 0.786017
1693381971.91142 -0.096270 0.527550 0.834003 -0.070893 -0.030241 -0.616814 0.783327
1693381971.94500 -0.104873 0.532960 0.833783 -0.069449 -0.030922 -0.619972 0.780933
1693381971.97860 -0.113509 0.538443 0.833571 -0.067514 -0.031160 -0.623778 0.778056
1693381972.01218 -0.121724 0.543669 0.834696 -0.066629 -0.031693 -0.628638 0.774190
1693381972.04570 -0.129928 0.548693 0.836510 -0.067673 -0.033531 -0.633055 0.770414
1693381972.07922 -0.137862 0.555364 0.837138 -0.070776 -0.036846 -0.636666 0.767000
1693381972.11278 -0.145563 0.559644 0.840574 -0.074099 -0.039362 -0.639738 0.764000
1693381972.14636 -0.151986 0.564499 0.843224 -0.077812 -0.041895 -0.643025 0.760729
1693381972.17995 -0.158633 0.569024 0.845847 -0.081821 -0.044252 -0.646611 0.757127
1693381972.21353 -0.164007 0.573197 0.848791 -0.086450 -0.046088 -0.650513 0.753150
1693381972.24709 -0.169870 0.576720 0.851450 -0.091114 -0.046923 -0.653817 0.749680
1693381972.28068 -0.175461 0.579849 0.853908 -0.095764 -0.047532 -0.656517 0.746697
1693381972.31428 -0.180399 0.583051 0.855782 -0.100484 -0.048587 -0.659968 0.742957
1693381972.34785 -0.185414 0.585656 0.857634 -0.104295 -0.049524 -0.662923 0.739732
1693381972.38140 -0.189181 0.587845 0.859031 -0.106976 -0.050056 -0.665593 0.736910
1693381972.41498 -0.193274 0.589937 0.859583 -0.107832 -0.050136 -0.667967 0.734628
1693381972.44856 -0.196820 0.591645 0.859874 -0.107446 -0.050850 -0.670210 0.732590
1693381972.48212 -0.199327 0.593686 0.859853 -0.106100 -0.052601 -0.672339 0.730709
1693381972.51569 -0.202002 0.594596 0.859983 -0.104141 -0.055339 -0.673485 0.729733
1693381972.54928 -0.203629 0.596510 0.859413 -0.101984 -0.057580 -0.674381 0.729037
1693381972.58289 -0.204755 0.598509 0.859054 -0.099612 -0.058376 -0.675492 0.728272
1693381972.61650 -0.205362 0.600478 0.858765 -0.097614 -0.058348 -0.676681 0.727441
1693381972.65008 -0.205855 0.602119 0.858606 -0.096093 -0.058382 -0.677267 0.727095
1693381972.68370 -0.206111 0.603415 0.858806 -0.093078 -0.058512 -0.677705 0.727069
1693381972.71727 -0.206299 0.604122 0.859235 -0.089436 -0.060604 -0.678895 0.726244
1693381972.75083 -0.206377 0.604252 0.860328 -0.087852 -0.063624 -0.679594 0.725524
1693381972.78409 -0.205272 0.604967 0.861054 -0.090279 -0.064777 -0.679734 0.724994
