# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1691416005.740005254745483,0.00562,0.00020,0.00158,0.00000,0.00000,0.00183,0.00922
1691416005.766207695007324,0.01027,0.00030,0.00551,0.00000,0.00570,0.00341,0.02519
1691416005.799610853195190,0.00323,0.00013,0.00009,0.00063,0.00000,0.00161,0.00570
1691416005.832793712615967,0.00328,0.00014,0.00003,0.00065,0.00000,0.00171,0.00580
1691416005.865956783294678,0.00352,0.00016,0.00006,0.00080,0.00000,0.00179,0.00633
1691416005.898997545242310,0.00325,0.00019,0.00009,0.00075,0.00000,0.00202,0.00631
1691416005.932224750518799,0.00375,0.00015,0.00001,0.00075,0.00000,0.00178,0.00645
1691416005.965471744537354,0.01174,0.00051,0.00031,0.00261,0.00000,0.00543,0.02061
1691416005.998783826828003,0.00637,0.00021,0.00011,0.00088,0.00140,0.00226,0.01122
1691416006.032068967819214,0.01028,0.00066,0.00092,0.00292,0.00580,0.00346,0.02404
1691416006.065285444259644,0.00361,0.00016,0.00015,0.00113,0.00005,0.00184,0.00695
1691416006.098672628402710,0.00354,0.00018,0.00006,0.00117,0.00026,0.00200,0.00721
1691416006.132097005844116,0.00387,0.00016,0.00034,0.00114,0.00062,0.00327,0.00940
1691416006.165271282196045,0.00841,0.00028,0.00375,0.00167,0.01886,0.00205,0.03503
1691416006.198585271835327,0.00347,0.00020,0.00012,0.00276,0.00032,0.00186,0.00874
1691416006.231902360916138,0.00349,0.00021,0.00007,0.00272,0.00115,0.00169,0.00933
1691416006.265130996704102,0.00356,0.00020,0.00031,0.00301,0.00201,0.00170,0.01078
1691416006.298449039459229,0.00360,0.00018,0.00024,0.00349,0.00016,0.00173,0.00940
1691416006.331801652908325,0.00407,0.00019,0.00015,0.00332,0.00000,0.00176,0.00948
1691416006.365128755569458,0.00376,0.00024,0.00040,0.00309,0.00146,0.00189,0.01083
1691416006.398425817489624,0.00405,0.00020,0.00053,0.00305,0.00043,0.00187,0.01012
1691416006.431790590286255,0.00392,0.00019,0.00019,0.00309,0.00030,0.00207,0.00976
1691416006.465086698532104,0.00412,0.00017,0.00028,0.00269,0.00015,0.00185,0.00926
1691416006.498419761657715,0.00460,0.00018,0.00045,0.00293,0.00087,0.00198,0.01101
