# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1691674611.644527196884155,0.00293,0.00014,0.00028,0.00000,0.00000,0.00150,0.00485
1691674611.667807817459106,0.00313,0.00014,0.00341,0.00000,0.00289,0.00165,0.01122
1691674611.701295375823975,0.00297,0.00012,0.00022,0.00035,0.00000,0.00149,0.00515
1691674611.734356641769409,0.00303,0.00015,0.00002,0.00038,0.00000,0.00190,0.00548
1691674611.767737150192261,0.00319,0.00025,0.00017,0.00036,0.00015,0.00213,0.00626
1691674611.801464557647705,0.00295,0.00016,0.00003,0.00052,0.00000,0.00177,0.00543
1691674611.834752798080444,0.00322,0.00020,0.00012,0.00058,0.00000,0.00219,0.00632
1691674611.867985963821411,0.00372,0.00016,0.00007,0.00055,0.00000,0.00177,0.00628
1691674611.901215553283691,0.00319,0.00016,0.00001,0.00057,0.00000,0.00177,0.00569
1691674611.934549331665039,0.00306,0.00014,0.00006,0.00055,0.00052,0.00204,0.00637
1691674611.967787504196167,0.00320,0.00015,0.00003,0.00066,0.00000,0.00173,0.00577
1691674612.001014947891235,0.00348,0.00017,0.00034,0.00065,0.00000,0.00249,0.00714
1691674612.034208774566650,0.00334,0.00022,0.00006,0.00068,0.00352,0.00212,0.00993
1691674612.067008495330811,0.00345,0.00033,0.00548,0.00116,0.02460,0.00198,0.03699
1691674612.100420951843262,0.00341,0.00020,0.00002,0.00437,0.00146,0.00190,0.01137
1691674612.133744716644287,0.00314,0.00042,0.00008,0.00461,0.00000,0.00181,0.01006
1691674612.167092800140381,0.00525,0.00022,0.00028,0.00487,0.00130,0.00179,0.01371
1691674612.200394630432129,0.00325,0.00023,0.00022,0.00503,0.00170,0.00182,0.01224
1691674612.233799457550049,0.01244,0.00062,0.00081,0.01308,0.00048,0.00280,0.03023
1691674612.267152786254883,0.00460,0.00028,0.00008,0.00569,0.00000,0.00183,0.01248
1691674612.300441026687622,0.00632,0.00035,0.00030,0.00510,0.00708,0.00195,0.02110
1691674612.333724260330200,0.00371,0.00024,0.00009,0.00627,0.00000,0.00183,0.01215
1691674612.366980314254761,0.00335,0.00023,0.00008,0.00660,0.00272,0.00262,0.01559
1691674612.400266408920288,0.00377,0.00029,0.00022,0.00679,0.00170,0.00306,0.01584
1691674612.433616161346436,0.00287,0.00021,0.00040,0.00597,0.00005,0.00340,0.01289
1691674612.466920852661133,0.00302,0.00021,0.00624,0.00698,0.00234,0.00163,0.02043
1691674612.500229597091675,0.00345,0.00023,0.00073,0.00675,0.00141,0.00168,0.01426
1691674612.533550262451172,0.00304,0.00023,0.00023,0.00787,0.00000,0.00250,0.01387
1691674612.566933870315552,0.00702,0.00041,0.00295,0.00677,0.00007,0.00187,0.01909
1691674612.600216627120972,0.00412,0.00021,0.00003,0.00637,0.00025,0.00176,0.01274
1691674612.633538007736206,0.00299,0.00021,0.00014,0.00648,0.00122,0.00168,0.01274
1691674612.666809797286987,0.01389,0.00051,0.00157,0.01092,0.00000,0.00229,0.02918
1691674612.700098514556885,0.00396,0.00028,0.00020,0.00610,0.00008,0.00196,0.01259
1691674612.733397006988525,0.00328,0.00023,0.00010,0.00571,0.00167,0.00191,0.01290
1691674612.766755580902100,0.00707,0.00024,0.00104,0.00550,0.00222,0.00247,0.01855
1691674612.800126791000366,0.00404,0.00031,0.00009,0.00693,0.00191,0.00216,0.01545
1691674612.833434820175171,0.01517,0.00110,0.00222,0.01420,0.00023,0.00369,0.03661
1691674612.866774320602417,0.00532,0.00022,0.00539,0.00915,0.00012,0.00238,0.02259
1691674612.900124073028564,0.00379,0.00026,0.00055,0.00642,0.00008,0.00187,0.01295
1691674612.933446884155273,0.00358,0.00039,0.00022,0.00551,0.00155,0.00191,0.01315
1691674612.966758966445923,0.00437,0.00022,0.00279,0.00592,0.00285,0.00169,0.01784
1691674613.000095844268799,0.00354,0.00022,0.00183,0.00595,0.00025,0.00174,0.01353
1691674613.033432960510254,0.00358,0.00025,0.00051,0.00572,0.00102,0.00174,0.01283
1691674613.066831827163696,0.00340,0.00022,0.00023,0.00585,0.00274,0.00167,0.01411
1691674613.100208997726440,0.00377,0.00023,0.00121,0.00604,0.00007,0.00201,0.01333
1691674613.133621692657471,0.00341,0.00021,0.00078,0.00567,0.00282,0.00200,0.01491
1691674613.167026042938232,0.00342,0.00021,0.00278,0.00667,0.00130,0.00220,0.01659
1691674613.200365543365479,0.01290,0.00049,0.00004,0.01259,0.00000,0.00299,0.02902
1691674613.233732700347900,0.00342,0.00030,0.00041,0.00693,0.00017,0.00208,0.01330
1691674613.267067432403564,0.00338,0.00023,0.00586,0.00784,0.00086,0.00187,0.02005
1691674613.300390958786011,0.00427,0.00023,0.00383,0.00662,0.00000,0.00199,0.01694
1691674613.333809852600098,0.00349,0.00023,0.00002,0.00664,0.00000,0.00199,0.01237
1691674613.367184400558472,0.00384,0.00027,0.00341,0.00657,0.00021,0.00181,0.01610
1691674613.400495052337646,0.00363,0.00025,0.00324,0.00694,0.00141,0.00195,0.01741
1691674613.433866500854492,0.00709,0.00026,0.00267,0.00907,0.00027,0.00202,0.02139
1691674613.467202186584473,0.00369,0.00025,0.00325,0.00675,0.00146,0.00202,0.01742
1691674613.500524044036865,0.00349,0.00023,0.00014,0.00673,0.00010,0.00278,0.01348
1691674613.533872365951538,0.00345,0.00023,0.00082,0.00653,0.00113,0.00241,0.01457
1691674613.567244768142700,0.00371,0.00028,0.00345,0.00588,0.00156,0.00187,0.01674
1691674613.600589513778687,0.00333,0.00022,0.00016,0.00530,0.00005,0.00225,0.01130
1691674613.633946180343628,0.00324,0.00028,0.00033,0.00474,0.00075,0.00193,0.01127
1691674613.667293310165405,0.00338,0.00021,0.00159,0.00478,0.00607,0.00206,0.01809
1691674613.700638532638550,0.00297,0.00032,0.00200,0.00550,0.00556,0.00188,0.01823
1691674613.733995199203491,0.00577,0.00025,0.00007,0.00661,0.00000,0.00209,0.01479
1691674613.767358064651489,0.01155,0.00103,0.00945,0.01027,0.00390,0.00224,0.03844
1691674613.800695896148682,0.00312,0.00024,0.00015,0.00547,0.00571,0.00173,0.01641
1691674613.834078311920166,0.00350,0.00027,0.00154,0.00637,0.00038,0.00193,0.01398
1691674613.867415666580200,0.00347,0.00020,0.00004,0.00694,0.00408,0.00188,0.01660
1691674613.900758504867554,0.01153,0.00076,0.00025,0.02411,0.00010,0.00226,0.03900
1691674613.934102535247803,0.00304,0.00022,0.00010,0.00673,0.00134,0.00170,0.01313
1691674613.967444181442261,0.00303,0.00021,0.00373,0.00627,0.00000,0.00165,0.01490
1691674614.000794172286987,0.00306,0.00025,0.00007,0.00614,0.00006,0.00181,0.01139
1691674614.034150123596191,0.00353,0.00024,0.00036,0.00543,0.00033,0.00177,0.01166
1691674614.067508935928345,0.00302,0.00020,0.00010,0.00585,0.00005,0.00171,0.01093
1691674614.100864887237549,0.00305,0.00022,0.00014,0.00567,0.00149,0.00199,0.01256
1691674614.134200572967529,0.00292,0.00020,0.00006,0.00561,0.00152,0.00176,0.01207
1691674614.167591094970703,0.00298,0.00019,0.00115,0.00624,0.00314,0.00176,0.01547
1691674614.201003074645996,0.00309,0.00021,0.00002,0.00643,0.00013,0.00193,0.01182
1691674614.234322309494019,0.00289,0.00020,0.00087,0.00630,0.00353,0.00180,0.01558
1691674614.267679691314697,0.00308,0.00019,0.00143,0.00680,0.00134,0.00181,0.01466
1691674614.301079511642456,0.00310,0.00024,0.00002,0.00705,0.00280,0.00176,0.01499
1691674614.334397554397583,0.00327,0.00022,0.00071,0.00771,0.00088,0.00193,0.01472
1691674614.367771148681641,0.00347,0.00024,0.00412,0.00723,0.00000,0.00178,0.01684
1691674614.401103019714355,0.00405,0.00034,0.00386,0.00750,0.00000,0.00176,0.01751
1691674614.434473991394043,0.00383,0.00022,0.00282,0.00640,0.00008,0.00184,0.01519
