# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74737 0.008911 0.009226 0.026717 0.003696 0.078819 -0.697898 0.711837
1693381969.78087 0.007240 0.012511 0.031188 0.009481 0.074972 -0.694839 0.715184
1693381969.81400 0.005555 0.017295 0.036228 0.017365 0.070172 -0.692257 0.718022
1693381969.84706 0.003501 0.018599 0.040754 0.024303 0.066197 -0.690711 0.719684
1693381969.88037 0.002893 0.019616 0.044293 0.026779 0.063211 -0.690960 0.719626
1693381969.91360 0.004794 0.020171 0.048990 0.025739 0.061407 -0.691621 0.719185
1693381969.94726 0.005262 0.018975 0.052501 0.022303 0.061217 -0.691760 0.719182
1693381969.98080 0.041218 0.010893 0.058056 0.018243 0.063101 -0.697721 0.713352
1693381970.01402 0.038965 0.007838 0.060859 0.014530 0.062317 -0.694709 0.716439
1693381970.04738 0.037310 0.008445 0.067503 0.011684 0.060608 -0.690635 0.720565
1693381970.08072 0.035248 0.010733 0.075405 0.008781 0.058626 -0.686077 0.725110
1693381970.11407 0.032087 0.013923 0.084800 0.005347 0.056151 -0.681806 0.729355
1693381970.14699 0.033862 0.020843 0.105892 0.002543 0.055973 -0.679916 0.731146
1693381970.17988 0.033332 0.030517 0.126122 -0.000560 0.053213 -0.678383 0.732779
1693381970.21287 0.030294 0.039467 0.148616 -0.002830 0.050662 -0.678387 0.732950
1693381970.24606 0.029165 0.047803 0.169457 -0.002474 0.047486 -0.679769 0.731884
1693381970.27908 0.026469 0.057608 0.192562 0.000905 0.043967 -0.681649 0.730356
1693381970.31230 0.024079 0.067635 0.215874 0.006715 0.040359 -0.684318 0.728035
1693381970.34565 0.022904 0.077974 0.239018 0.012514 0.036341 -0.687958 0.724732
1693381970.37908 0.020981 0.088817 0.262120 0.016612 0.033148 -0.692220 0.720734
1693381970.41236 0.022166 0.102202 0.290413 0.019663 0.032228 -0.696196 0.716858
1693381970.44533 0.022912 0.115593 0.318498 0.020471 0.032228 -0.698058 0.715023
1693381970.47847 0.023789 0.128303 0.343725 0.019355 0.031562 -0.697952 0.715187
1693381970.51176 0.024106 0.140273 0.366923 0.016498 0.030696 -0.696749 0.716468
1693381970.54495 0.024580 0.152495 0.391181 0.014105 0.031863 -0.695504 0.717676
1693381970.57830 0.025024 0.164231 0.414016 0.012041 0.032765 -0.693868 0.719255
1693381970.61160 0.024650 0.176617 0.437958 0.010909 0.032662 -0.691994 0.721081
1693381970.64485 0.024089 0.189652 0.465017 0.011505 0.031807 -0.689465 0.723529
1693381970.67811 0.023151 0.201286 0.486901 0.010788 0.028641 -0.686916 0.726092
1693381970.71146 0.022780 0.212578 0.508426 0.009319 0.024659 -0.684452 0.728581
1693381970.74478 0.022445 0.222902 0.528258 0.006233 0.021591 -0.681664 0.731320
1693381970.77810 0.022832 0.233471 0.549046 0.001084 0.019274 -0.679722 0.733216
1693381970.81133 0.023752 0.243521 0.569094 -0.004130 0.017587 -0.676726 0.736013
1693381970.84446 0.024768 0.252691 0.588476 -0.007583 0.019563 -0.673358 0.739019
1693381970.87774 0.025800 0.262041 0.606175 -0.010897 0.020907 -0.669358 0.742566
1693381970.91099 0.027419 0.271018 0.623977 -0.014475 0.020550 -0.665139 0.746296
1693381970.94429 0.027451 0.280500 0.638692 -0.017590 0.019591 -0.661383 0.749586
1693381970.97750 0.026872 0.290016 0.652924 -0.020508 0.018661 -0.658819 0.751790
1693381971.01071 0.026172 0.299507 0.665843 -0.021647 0.018255 -0.657537 0.752890
1693381971.04381 0.024306 0.308562 0.677852 -0.019916 0.019618 -0.657039 0.753338
1693381971.07705 0.023363 0.317671 0.689538 -0.016563 0.022925 -0.657113 0.753261
1693381971.11033 0.021104 0.327500 0.698555 -0.012947 0.025538 -0.655543 0.754615
1693381971.14354 0.019893 0.336780 0.712441 -0.010832 0.026497 -0.652705 0.757071
1693381971.17679 0.016772 0.346542 0.721201 -0.011351 0.024715 -0.649160 0.760166
1693381971.21006 0.013183 0.355986 0.730958 -0.014029 0.021176 -0.645578 0.763272
1693381971.24339 0.008687 0.365449 0.740888 -0.016775 0.016448 -0.641903 0.766426
1693381971.27666 0.003618 0.373860 0.750873 -0.018916 0.012258 -0.638612 0.769199
1693381971.30990 -0.001390 0.381315 0.759902 -0.020194 0.008322 -0.637272 0.770329
1693381971.34320 -0.007207 0.387694 0.768105 -0.020257 0.005238 -0.636808 0.770739
1693381971.37656 -0.014266 0.394444 0.774047 -0.020472 0.001956 -0.636164 0.771279
1693381971.40992 -0.020560 0.400711 0.781467 -0.021685 -0.001622 -0.635102 0.772122
1693381971.44329 -0.026609 0.406387 0.789345 -0.024619 -0.005953 -0.632905 0.773815
1693381971.47664 -0.033766 0.412527 0.796546 -0.028533 -0.011122 -0.629769 0.776178
1693381971.50998 -0.042063 0.419405 0.801775 -0.032467 -0.015810 -0.626150 0.778866
1693381971.54332 -0.050055 0.425795 0.807908 -0.036513 -0.020032 -0.622979 0.781129
1693381971.57667 -0.059490 0.432604 0.812778 -0.040364 -0.024975 -0.619970 0.783188
1693381971.60998 -0.069376 0.439795 0.816996 -0.043125 -0.029190 -0.616592 0.785559
1693381971.64330 -0.079148 0.446083 0.824037 -0.045020 -0.031898 -0.612985 0.788165
1693381971.67666 -0.089042 0.452191 0.828225 -0.047416 -0.034573 -0.609324 0.790747
1693381971.71000 -0.098943 0.457871 0.831650 -0.050193 -0.035954 -0.605280 0.793615
1693381971.74334 -0.108600 0.463332 0.834197 -0.053586 -0.035743 -0.602062 0.795847
1693381971.77691 -0.118317 0.468865 0.835787 -0.057688 -0.034662 -0.600834 0.796536
1693381971.81048 -0.128050 0.474090 0.836478 -0.061534 -0.033153 -0.601535 0.795783
1693381971.84406 -0.137500 0.478821 0.836700 -0.064615 -0.032061 -0.603682 0.793955
1693381971.87764 -0.147204 0.483623 0.836328 -0.066216 -0.031324 -0.606737 0.791521
1693381971.91123 -0.156884 0.488218 0.835959 -0.066234 -0.031623 -0.609925 0.789053
1693381971.94481 -0.166502 0.492776 0.835573 -0.064887 -0.032415 -0.612958 0.786779
1693381971.97841 -0.175720 0.497124 0.835636 -0.063084 -0.032678 -0.616678 0.784003
1693381972.01201 -0.184936 0.502719 0.835062 -0.062461 -0.033655 -0.621345 0.780318
1693381972.04561 -0.192870 0.507980 0.836192 -0.063833 -0.035691 -0.625727 0.776607
1693381972.07917 -0.202814 0.513134 0.835911 -0.066635 -0.039415 -0.628970 0.773565
1693381972.11276 -0.210029 0.518070 0.837853 -0.070208 -0.042330 -0.632123 0.770519
1693381972.14635 -0.216756 0.522567 0.840245 -0.074021 -0.045022 -0.635337 0.767360
1693381972.17994 -0.222959 0.526742 0.842700 -0.078093 -0.047544 -0.638971 0.763778
1693381972.21352 -0.228802 0.530667 0.845198 -0.082779 -0.049636 -0.642789 0.759938
1693381972.24710 -0.234864 0.533909 0.848036 -0.087529 -0.050617 -0.646021 0.756593
1693381972.28069 -0.240825 0.536690 0.850512 -0.092209 -0.051439 -0.648660 0.753719
1693381972.31429 -0.246656 0.539409 0.852747 -0.096912 -0.052631 -0.651893 0.750249
1693381972.34788 -0.251857 0.541833 0.854778 -0.100736 -0.053723 -0.654771 0.747156
1693381972.38144 -0.257084 0.543587 0.857225 -0.103247 -0.054434 -0.657034 0.744771
1693381972.41501 -0.262626 0.544290 0.858964 -0.104004 -0.054605 -0.659249 0.742693
1693381972.44860 -0.266434 0.546053 0.859578 -0.103705 -0.055331 -0.661394 0.740771
1693381972.48218 -0.269317 0.547590 0.859027 -0.102333 -0.057213 -0.663458 0.738971
1693381972.51577 -0.272272 0.549079 0.859198 -0.100441 -0.059951 -0.664496 0.738080
1693381972.54936 -0.274704 0.550817 0.859266 -0.098197 -0.062125 -0.665257 0.737517
