# timestamp(s) tx ty tz qx qy qz qw
1693382237.77134 -0.001029 0.044983 0.037622 -0.001271 0.033890 -0.723658 0.689326
1693382237.80200 -0.017604 -0.034793 0.027065 0.002161 0.035934 -0.727936 0.684699
1693382237.83547 -0.014827 -0.027158 0.037964 0.008602 0.030004 -0.733840 0.678605
1693382237.86934 -0.006904 -0.018552 0.051507 0.012074 0.025418 -0.740400 0.671577
1693382237.90280 0.002606 -0.009871 0.067869 0.012672 0.018964 -0.746559 0.664928
1693382237.93658 0.012898 -0.001757 0.084883 0.012665 0.015588 -0.750838 0.660181
1693382237.97022 0.023797 0.006078 0.103101 0.012140 0.011973 -0.754007 0.656645
1693382238.00398 0.034475 0.012349 0.122162 0.011482 0.009498 -0.756577 0.653734
1693382238.03770 0.044530 0.018462 0.141690 0.010836 0.008451 -0.759190 0.650725
1693382238.07156 0.006542 0.017939 0.152406 0.006952 0.005515 -0.755746 0.654805
1693382238.10515 -0.000481 0.027963 0.184125 0.007619 0.007126 -0.756597 0.653798
1693382238.13841 -0.004951 0.036227 0.198459 0.006266 0.005876 -0.758227 0.651934
1693382238.17180 -0.007483 0.040499 0.218878 0.005695 0.006001 -0.760193 0.649645
1693382238.20485 0.006736 0.033827 0.224845 0.006135 0.002013 -0.763232 0.646093
1693382238.23817 0.009692 0.035365 0.243598 0.008402 0.001751 -0.766216 0.642526
1693382238.27151 0.010355 0.041893 0.271671 0.010655 0.002702 -0.770059 0.637878
1693382238.30488 0.009968 0.045787 0.291152 0.013497 0.001849 -0.773722 0.633379
1693382238.33821 0.011559 0.052124 0.314491 0.016001 0.000522 -0.777651 0.628492
1693382238.37145 -0.004128 0.063197 0.338026 0.019260 -0.001373 -0.778736 0.627054
1693382238.40471 -0.002771 0.069369 0.361425 0.019707 -0.002616 -0.782049 0.622900
1693382238.43808 -0.016483 0.085178 0.404316 0.019293 -0.002327 -0.784493 0.619833
1693382238.47130 -0.013996 0.089278 0.426706 0.018291 -0.003396 -0.787994 0.615402
1693382238.50445 -0.010781 0.094305 0.452046 0.016471 -0.004734 -0.789722 0.613225
1693382238.53771 -0.008889 0.098346 0.477163 0.014627 -0.004306 -0.790165 0.612705
1693382238.57095 -0.009652 0.104241 0.504083 0.010823 -0.003559 -0.790028 0.612965
1693382238.60429 -0.009992 0.108588 0.529891 0.006206 -0.002270 -0.789977 0.613101
1693382238.63754 -0.011851 0.114179 0.558408 0.002685 -0.000407 -0.789712 0.613472
1693382238.67081 -0.015244 0.119916 0.587713 -0.000187 -0.000865 -0.789822 0.613335
1693382238.70400 -0.017474 0.123802 0.614065 0.001303 -0.001225 -0.790191 0.612858
1693382238.73725 -0.020230 0.128294 0.638935 0.003670 -0.003606 -0.791127 0.611631
1693382238.77051 -0.021424 0.131902 0.663105 0.008029 -0.005641 -0.792789 0.609417
1693382238.80380 -0.022925 0.136659 0.686886 0.012155 -0.008224 -0.794408 0.607207
1693382238.83713 -0.023346 0.140665 0.708406 0.014962 -0.010867 -0.796220 0.604725
1693382238.87045 -0.023767 0.144195 0.725843 0.017137 -0.013000 -0.797397 0.603071
1693382238.90370 -0.025326 0.148036 0.745425 0.018749 -0.012840 -0.799075 0.600801
1693382238.93706 -0.027717 0.152102 0.763832 0.020689 -0.012346 -0.800666 0.598626
1693382238.97036 -0.030191 0.156114 0.780909 0.022671 -0.013542 -0.802310 0.596323
1693382239.00333 -0.032455 0.159652 0.796787 0.026068 -0.016170 -0.802060 0.596455
1693382239.03657 -0.035124 0.162946 0.811257 0.029372 -0.019522 -0.800070 0.598870
1693382239.06989 -0.038767 0.164876 0.822334 0.033139 -0.021921 -0.797527 0.601973
1693382239.10302 -0.043236 0.168266 0.835381 0.033931 -0.024804 -0.795009 0.605140
1693382239.13632 -0.046153 0.170748 0.846948 0.032284 -0.028062 -0.792777 0.608009
1693382239.16947 -0.048392 0.173058 0.856485 0.029614 -0.030847 -0.790349 0.611162
1693382239.20251 -0.052718 0.174775 0.866504 0.027915 -0.032761 -0.788552 0.613461
1693382239.23564 -0.054935 0.176076 0.875167 0.027242 -0.033681 -0.788034 0.614106
1693382239.26879 -0.056859 0.177049 0.883400 0.027626 -0.035142 -0.787649 0.614500
1693382239.30193 -0.058621 0.177425 0.891473 0.029340 -0.037672 -0.787146 0.614916
1693382239.33507 -0.060029 0.177918 0.898232 0.032402 -0.041119 -0.786701 0.615110
1693382239.36818 -0.061427 0.178484 0.904236 0.036530 -0.045491 -0.786615 0.614681
1693382239.40131 -0.062393 0.179025 0.910800 0.041573 -0.051280 -0.786730 0.613757
1693382239.43437 -0.063466 0.179003 0.916819 0.048572 -0.057136 -0.786118 0.613510
1693382239.46748 -0.064770 0.178870 0.922128 0.056611 -0.061826 -0.784503 0.614433
1693382239.50058 -0.065790 0.179035 0.928329 0.062945 -0.065734 -0.782810 0.615569
1693382239.53361 -0.066819 0.179903 0.935622 0.065237 -0.069971 -0.781509 0.616516
