# timestamp(s) tx ty tz qx qy qz qw
1694527259.59421 -0.005168 0.005760 0.053531 -0.005225 0.018388 -0.648910 0.760625
1694527259.62473 -0.015827 -0.024336 0.074448 -0.006500 0.009430 -0.646077 0.763186
1694527259.65751 -0.017776 -0.031671 0.086144 -0.008807 -0.002792 -0.644302 0.764715
1694527259.69109 -0.012938 -0.032638 0.097991 -0.013414 -0.011889 -0.644825 0.764120
1694527259.72459 -0.009444 -0.031818 0.111143 -0.017604 -0.020524 -0.643745 0.764762
1694527259.75720 -0.013107 -0.025372 0.126487 -0.020828 -0.028211 -0.639152 0.768281
1694527259.79008 -0.011924 -0.016839 0.141381 -0.024036 -0.032857 -0.632833 0.773218
1694527259.82300 -0.014837 -0.008582 0.159279 -0.029753 -0.034327 -0.624523 0.779684
1694527259.85532 -0.015251 0.041762 0.194016 -0.036915 -0.034264 -0.616536 0.785714
1694527259.88837 -0.021027 0.048704 0.212918 -0.042120 -0.027094 -0.603417 0.795851
1694527259.92173 -0.070873 0.069484 0.215809 -0.054783 -0.023437 -0.582402 0.810714
1694527259.95482 -0.068467 0.076003 0.229500 -0.065196 -0.022400 -0.572758 0.816820
1694527259.98784 -0.035725 0.052613 0.212211 -0.077543 -0.026308 -0.573233 0.815290
1694527260.02144 -0.029130 0.068285 0.229860 -0.083160 -0.025753 -0.573247 0.814745
1694527260.05471 -0.029085 0.076801 0.243391 -0.085798 -0.024779 -0.573094 0.814609
1694527260.08791 -0.028694 0.084981 0.256577 -0.084697 -0.023706 -0.574151 0.814012
1694527260.12107 -0.017732 0.093581 0.271018 -0.080654 -0.024360 -0.576610 0.812664
1694527260.15417 -0.020429 0.100204 0.314224 -0.070951 -0.023236 -0.574963 0.814766
1694527260.18727 -0.028172 0.104780 0.327926 -0.064279 -0.027810 -0.571212 0.817809
1694527260.22051 -0.023468 0.109321 0.348178 -0.058198 -0.030429 -0.568826 0.819832
1694527260.25374 -0.020633 0.114785 0.362047 -0.055044 -0.034644 -0.564868 0.822614
1694527260.28714 -0.023795 0.122765 0.379019 -0.052911 -0.040121 -0.558447 0.826878
1694527260.32032 -0.016459 0.117890 0.387589 -0.051891 -0.045712 -0.553173 0.830192
1694527260.35351 -0.015409 0.120388 0.398949 -0.052407 -0.049636 -0.548627 0.832946
1694527260.38674 -0.015796 0.125861 0.413157 -0.053109 -0.052131 -0.545158 0.835024
1694527260.41996 -0.016569 0.128669 0.424536 -0.053884 -0.053784 -0.541976 0.836938
1694527260.45313 -0.015374 0.133274 0.437672 -0.054862 -0.054949 -0.539138 0.838630
1694527260.48634 -0.013683 0.137423 0.449925 -0.056274 -0.056432 -0.536294 0.840260
1694527260.51953 -0.011906 0.141230 0.461844 -0.057713 -0.058059 -0.533185 0.842029
1694527260.55269 -0.012940 0.143682 0.471031 -0.059237 -0.060268 -0.528860 0.844492
1694527260.58587 -0.013482 0.144333 0.477437 -0.058985 -0.063348 -0.525344 0.846476
1694527260.61906 -0.009039 0.150901 0.492731 -0.057600 -0.065248 -0.524532 0.846930
1694527260.65227 -0.004876 0.156417 0.504917 -0.055559 -0.067277 -0.525348 0.846402
1694527260.68547 -0.001841 0.161698 0.518510 -0.052258 -0.066524 -0.526831 0.845750
1694527260.71869 0.001195 0.166412 0.531365 -0.049866 -0.063803 -0.527074 0.845953
1694527260.75196 0.004501 0.171832 0.545596 -0.049742 -0.061892 -0.524842 0.847488
1694527260.78513 0.008897 0.175997 0.555891 -0.052360 -0.062173 -0.520655 0.849889
1694527260.81831 0.013883 0.180942 0.567104 -0.056019 -0.063036 -0.515470 0.852748
1694527260.85148 0.018778 0.186086 0.579281 -0.059131 -0.060252 -0.510833 0.855525
1694527260.88468 0.022300 0.192599 0.591553 -0.063389 -0.055433 -0.505944 0.858446
1694527260.91791 0.026187 0.196966 0.600073 -0.068999 -0.051207 -0.500508 0.861457
1694527260.95111 0.031067 0.203464 0.613129 -0.075306 -0.047755 -0.494647 0.864507
1694527260.98430 0.037242 0.209896 0.625734 -0.080303 -0.044191 -0.488438 0.867771
1694527261.01754 0.043074 0.215428 0.638887 -0.082720 -0.041309 -0.482862 0.870802
1694527261.05085 0.048435 0.221560 0.652843 -0.083421 -0.041416 -0.478688 0.873031
1694527261.08418 0.052600 0.226850 0.668409 -0.080757 -0.043888 -0.477519 0.873801
1694527261.11741 0.055250 0.231756 0.684833 -0.075231 -0.046084 -0.479739 0.872965
