# timestamp(s) tx ty tz qx qy qz qw
1694527259.59723 -0.001417 -0.016113 0.052626 -0.003103 0.020404 -0.648657 0.760801
1694527259.62087 0.050787 0.008205 0.049216 0.014166 0.007160 -0.659433 0.751595
1694527259.65389 0.050525 0.009417 0.055217 0.012447 -0.003883 -0.657756 0.753118
1694527259.68708 0.048033 0.009258 0.069041 0.009403 -0.016783 -0.656203 0.754339
1694527259.72023 0.047378 0.009621 0.086504 0.007579 -0.027541 -0.654000 0.755955
1694527259.75464 0.050709 0.008739 0.104701 0.007015 -0.032813 -0.648854 0.760173
1694527259.78843 0.054481 0.006816 0.126435 0.006593 -0.035361 -0.641859 0.765978
1694527259.82200 0.052431 0.007506 0.142219 0.003122 -0.035955 -0.633358 0.773017
1694527259.85517 0.051816 0.003684 0.159482 -0.000985 -0.033717 -0.624159 0.780569
1694527259.88942 0.068029 -0.001281 0.170287 0.002185 -0.030419 -0.610208 0.791654
1694527259.92270 0.063811 0.000724 0.186702 -0.001915 -0.023771 -0.598539 0.800738
1694527259.95611 0.063468 -0.008960 0.200787 -0.007846 -0.023829 -0.590682 0.806514
1694527259.98923 0.061926 -0.019048 0.212639 -0.015304 -0.023313 -0.587484 0.808755
1694527260.02187 0.054211 -0.026795 0.223510 -0.023327 -0.023717 -0.583868 0.811167
1694527260.05510 0.050975 -0.036362 0.236355 -0.024598 -0.021896 -0.585064 0.810318
1694527260.08827 0.044827 -0.046303 0.247664 -0.021046 -0.021290 -0.586166 0.809638
1694527260.12150 0.038908 -0.056961 0.260935 -0.015673 -0.021494 -0.587163 0.809031
1694527260.15477 0.034080 -0.068900 0.277257 -0.009257 -0.022040 -0.587882 0.808593
1694527260.18804 0.030673 -0.081538 0.290817 -0.002367 -0.023708 -0.588167 0.808388
1694527260.22121 0.023870 -0.095583 0.303748 0.005114 -0.027758 -0.586119 0.809733
1694527260.25445 0.018502 -0.110144 0.318487 0.009886 -0.030746 -0.583409 0.811536
1694527260.28771 0.015030 -0.126480 0.336282 0.012040 -0.032791 -0.580386 0.813592
1694527260.32111 0.045403 -0.152800 0.378818 0.008427 -0.027235 -0.581325 0.813172
1694527260.35425 0.039398 -0.171103 0.395697 0.008444 -0.031243 -0.576008 0.816803
1694527260.38744 0.034873 -0.187907 0.404773 0.007590 -0.034560 -0.571907 0.819555
1694527260.42068 0.022855 -0.208397 0.413936 0.006964 -0.035933 -0.564733 0.824462
