,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.0924658947604581,0.08089396812286948,0.08245246987289043,0.04478959271067657,0.003501827324072531,0.17730600042881534,17.869378140150918
kalibr_traj.txt,0.10587337610365999,0.098835217354399,0.10278161775613504,0.037957496994608965,0.02524799462549363,0.2304069874991656,23.438378166024506
