,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.09364759633044586,0.08774752392448007,0.08349084062869955,0.03271458915519089,0.01449011912672963,0.22272722434620104,18.329033103802587
kalibr_traj.txt,0.09498264722369547,0.08281082076782202,0.06864052264528023,0.046519579075703615,0.0033291703981755977,0.2255585235258752,18.855359841867855
