0,0.0833946,-3.11682,-3.10529,0.0836371,-3.11599,-3.105,1.11593,0.839165,-0.121946,1.1155,0.839243,-0.122579
1,0.0636423,-3.12705,-3.10857,0.0638458,-3.12679,-3.10852,1.14468,0.817983,-0.108212,1.14435,0.817893,-0.108581
2,0.0514526,-3.14052,-3.07147,0.0516191,-3.14043,-3.07135,1.17507,0.75601,-0.128348,1.1748,0.755962,-0.128773
3,0.0628758,-3.13518,-3.1268,0.0632238,-3.13546,-3.12752,1.15752,0.836084,-0.0868616,1.15736,0.836269,-0.0872221
4,0.0571436,-3.10989,-3.12954,0.0570285,-3.1098,-3.12947,1.13786,0.834592,-0.0980073,1.13797,0.834487,-0.0986137
5,0.0608575,-3.09455,-3.13799,0.0609456,-3.09431,-3.13795,1.1119,0.842789,-0.0906407,1.11187,0.84283,-0.0915934
6,0.0433381,-3.10787,-3.11386,0.0433668,-3.10773,-3.11411,1.15222,0.818958,-0.110328,1.15213,0.819018,-0.111128
7,0.0435897,-3.10587,-3.09049,0.0432537,-3.10616,-3.09069,1.14882,0.792362,-0.125148,1.14913,0.792149,-0.125508
8,0.0819431,-3.12705,-3.10383,0.0820047,-3.1271,-3.10386,1.15263,0.800626,-0.118091,1.15276,0.800597,-0.118682
9,0.0729791,-3.12458,-3.09818,0.0729956,-3.12442,-3.09861,1.155,0.799572,-0.116132,1.1551,0.799601,-0.116679
10,0.0646776,-3.12828,-3.09455,0.0647465,-3.12861,-3.09443,1.16406,0.803232,-0.108546,1.16422,0.803452,-0.108857
11,0.0725475,-3.14096,-3.11945,0.0726546,-3.1409,-3.11944,1.17696,0.832358,-0.11249,1.17688,0.832462,-0.113191
12,0.0692701,-3.12389,-3.12657,0.0695537,-3.12462,-3.12588,1.15323,0.843195,-0.110584,1.15314,0.843449,-0.111054
13,0.0569907,-3.12628,-3.1337,0.0569541,-3.12623,-3.13366,1.14305,0.848705,-0.114153,1.14302,0.848828,-0.114762
14,0.0687729,-3.12234,-3.10172,0.0687687,-3.12211,-3.10204,1.1449,0.816947,-0.105166,1.14488,0.816993,-0.105812
15,0.066044,-3.12761,-3.10601,0.0657371,-3.12713,-3.10543,1.14921,0.821604,-0.104829,1.14934,0.821551,-0.105815
16,0.0790416,-3.12012,-3.11207,0.0790944,-3.12008,-3.1122,1.13927,0.842067,-0.112596,1.13914,0.842249,-0.112971
17,0.0860795,-3.11041,-3.11403,0.0860363,-3.11055,-3.1138,1.11998,0.847329,-0.122805,1.12,0.847293,-0.12359
18,0.0860868,-3.11519,-3.11539,0.0859549,-3.11517,-3.11441,1.12092,0.849571,-0.117177,1.12101,0.849538,-0.118241
19,0.0634514,-3.11872,-3.1082,0.0636516,-3.11912,-3.1086,1.13674,0.815293,-0.116129,1.13676,0.815395,-0.116719
20,0.0705046,-3.13589,-3.12568,0.0704412,-3.13598,-3.12542,1.1509,0.844708,-0.0877548,1.15092,0.844638,-0.0884556
21,0.0662285,-3.13216,-3.11555,0.0662136,-3.1324,-3.11587,1.15362,0.826774,-0.0970783,1.15383,0.82675,-0.0978147
22,0.0794197,3.14015,-3.10748,0.0793685,3.14054,-3.10751,1.15324,0.829035,-0.0958759,1.15307,0.828778,-0.0962045
23,0.0667481,-3.13316,-3.12226,0.0667933,-3.13338,-3.1219,1.15549,0.832081,-0.0923716,1.15546,0.832033,-0.0930348
24,0.0606203,3.02942,-3.05473,0.0607141,3.02967,-3.05476,1.31872,0.749236,-0.083176,1.31881,0.749194,-0.0838858
25,0.090049,-3.11152,3.13609,0.0903902,-3.11117,3.13609,1.10125,0.866891,-0.0777742,1.1012,0.867103,-0.0787823
26,0.058717,-3.0933,-3.14014,0.0587881,-3.09325,-3.14112,1.11405,0.846247,-0.0927018,1.11409,0.846524,-0.093516
27,0.0549579,3.06628,-3.07158,0.0548974,3.06566,-3.07185,1.27652,0.764902,-0.0908289,1.27654,0.764876,-0.091259
28,0.0819511,3.12449,-3.10766,0.0818944,3.12492,-3.10714,1.16876,0.821897,-0.0927104,1.16869,0.821558,-0.0932001
29,0.0412082,-3.10441,-3.111,0.0411908,-3.10377,-3.11151,1.1512,0.815912,-0.1126,1.15113,0.815939,-0.113425
30,0.0492756,-3.10881,-3.09523,0.0494193,-3.10845,-3.09549,1.14906,0.796486,-0.126931,1.1489,0.79662,-0.127911
31,0.0469517,-3.11021,-3.08746,0.0468914,-3.11051,-3.08795,1.15278,0.787912,-0.132521,1.15276,0.787896,-0.133057
32,0.0657978,-3.11154,-3.09435,0.0658278,-3.11089,-3.0942,1.13902,0.797099,-0.123404,1.13894,0.79726,-0.124727
33,0.0396669,-3.10117,-3.09513,0.0395588,-3.10145,-3.09556,1.14608,0.79755,-0.122557,1.14615,0.797486,-0.123043
34,0.0208665,-3.0866,-3.09571,0.0205211,-3.08738,-3.09569,1.14095,0.796653,-0.120133,1.14145,0.79613,-0.119712
35,0.048076,-3.1057,-3.0836,0.0481216,-3.10533,-3.0834,1.14372,0.784564,-0.126615,1.14389,0.784506,-0.12732
36,0.0729243,-3.11481,-3.10468,0.0728252,-3.115,-3.10507,1.14318,0.805707,-0.111596,1.1434,0.805726,-0.11192
37,0.0559449,-3.11554,-3.09426,0.0561223,-3.11518,-3.09363,1.14809,0.801334,-0.113367,1.1479,0.801438,-0.11461
38,0.0744624,-3.10636,-3.11783,0.074685,-3.10623,-3.11733,1.12762,0.8236,-0.103238,1.12732,0.823782,-0.104558
39,0.0643724,-3.12394,-3.0862,0.0642266,-3.12437,-3.0866,1.1563,0.789697,-0.119052,1.15639,0.789813,-0.119535
40,0.0665144,-3.12081,-3.09471,0.0663534,-3.12062,-3.0947,1.15098,0.797347,-0.118053,1.15112,0.797381,-0.11903
41,0.0503288,-3.09219,-3.07333,0.050391,-3.09284,-3.07295,1.12883,0.772936,-0.121751,1.12919,0.772932,-0.121993
42,0.0763197,-3.12189,-3.10733,0.076248,-3.12194,-3.10761,1.14659,0.80453,-0.114633,1.14676,0.804528,-0.11511
43,0.0738543,-3.12185,-3.10319,0.0737029,-3.12202,-3.10352,1.15139,0.805329,-0.113963,1.1517,0.805356,-0.114185
44,0.0698671,-3.10805,-3.10687,0.0698217,-3.10869,-3.10707,1.13599,0.810054,-0.10729,1.13621,0.810104,-0.107579
45,0.0763681,-3.09837,-3.08642,0.0762942,-3.09828,-3.08665,1.12774,0.785495,-0.104447,1.12783,0.785597,-0.105052
46,0.0684659,-3.13666,-3.10355,0.0685408,-3.13731,-3.10346,1.17173,0.811618,-0.110268,1.1718,0.811889,-0.110599
