# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1694527259.594184875488281,0.00330,0.00012,0.00038,0.00000,0.00000,0.00145,0.00525
1694527259.624196052551270,0.00346,0.00012,0.00075,0.00000,0.00369,0.00168,0.00970
1694527259.657013654708862,0.00338,0.00016,0.00003,0.00073,0.00000,0.00145,0.00575
1694527259.690734863281250,0.00383,0.00015,0.00034,0.00049,0.00000,0.00178,0.00659
1694527259.724362134933472,0.00337,0.00014,0.00008,0.00044,0.00010,0.00179,0.00593
1694527259.757177352905273,0.00313,0.00016,0.00008,0.00053,0.00009,0.00511,0.00910
1694527259.790108442306519,0.00385,0.00015,0.00022,0.00055,0.00001,0.00189,0.00667
1694527259.822859287261963,0.00373,0.00015,0.00011,0.00054,0.00000,0.00173,0.00626
1694527259.855611562728882,0.00524,0.00015,0.00021,0.00033,0.00395,0.00182,0.01171
1694527259.888601541519165,0.00352,0.00015,0.00127,0.00029,0.00011,0.00171,0.00705
1694527259.922029733657837,0.00402,0.00016,0.00026,0.00031,0.00226,0.00171,0.00872
1694527259.955287694931030,0.00384,0.00017,0.00030,0.00031,0.00151,0.00231,0.00845
1694527259.988866567611694,0.00362,0.00018,0.00010,0.00062,0.00087,0.00183,0.00722
1694527260.022115468978882,0.00336,0.00016,0.00033,0.00067,0.00234,0.00200,0.00885
1694527260.055244684219360,0.00355,0.00022,0.00017,0.00090,0.00012,0.00217,0.00713
1694527260.088289499282837,0.00337,0.00016,0.00011,0.00087,0.00215,0.00192,0.00858
1694527260.121600866317749,0.00383,0.00016,0.00002,0.00130,0.00307,0.00208,0.01046
1694527260.154744863510132,0.00343,0.00017,0.00052,0.00180,0.00447,0.00203,0.01242
1694527260.188041687011719,0.00409,0.00018,0.00012,0.00257,0.00251,0.00258,0.01205
1694527260.221343040466309,0.00322,0.00019,0.00040,0.00334,0.00168,0.00305,0.01189
1694527260.254547834396362,0.00351,0.00022,0.00013,0.00299,0.00353,0.00217,0.01255
1694527260.287750720977783,0.00312,0.00020,0.00039,0.00309,0.00019,0.00180,0.00880
1694527260.320956707000732,0.00448,0.00019,0.00015,0.00316,0.00679,0.00252,0.01731
1694527260.354206800460815,0.00343,0.00020,0.00010,0.00398,0.00418,0.00232,0.01422
1694527260.387368679046631,0.00413,0.00023,0.00025,0.00436,0.00543,0.00271,0.01711
1694527260.420597314834595,0.00400,0.00022,0.00283,0.00506,0.00265,0.00217,0.01694
1694527260.453784942626953,0.00353,0.00024,0.00036,0.00568,0.00000,0.00195,0.01175
1694527260.487016677856445,0.00356,0.00022,0.00127,0.00528,0.00110,0.00246,0.01390
1694527260.520226478576660,0.00485,0.00023,0.00013,0.00560,0.00001,0.00218,0.01300
1694527260.553425788879395,0.00337,0.00020,0.00138,0.00490,0.00563,0.00200,0.01748
1694527260.586638450622559,0.00300,0.00021,0.00305,0.00616,0.00000,0.00187,0.01429
1694527260.619877338409424,0.00313,0.00021,0.00158,0.00574,0.00041,0.00197,0.01303
1694527260.653129816055298,0.00312,0.00020,0.00208,0.00628,0.00006,0.00205,0.01378
1694527260.686312437057495,0.00386,0.00022,0.00382,0.00593,0.00009,0.00208,0.01599
1694527260.719489097595215,0.00318,0.00019,0.00123,0.00602,0.00147,0.00205,0.01415
1694527260.752646684646606,0.00355,0.00020,0.00461,0.00622,0.00029,0.00197,0.01684
1694527260.785775184631348,0.00323,0.00020,0.00028,0.00605,0.00005,0.00191,0.01172
1694527260.818948268890381,0.00325,0.00023,0.00282,0.00580,0.00158,0.00191,0.01559
1694527260.852127313613892,0.00363,0.00020,0.00009,0.00603,0.00000,0.00209,0.01204
1694527260.885339021682739,0.00353,0.00020,0.00268,0.00571,0.00276,0.00201,0.01689
1694527260.918555974960327,0.00339,0.00021,0.00088,0.00563,0.00004,0.00201,0.01216
1694527260.951741695404053,0.00463,0.00021,0.00008,0.00538,0.00020,0.00188,0.01239
1694527260.984948396682739,0.00337,0.00021,0.00138,0.00531,0.00292,0.00189,0.01508
1694527261.018181800842285,0.00327,0.00021,0.00038,0.00532,0.00137,0.00206,0.01261
1694527261.051513910293579,0.00340,0.00021,0.00633,0.00534,0.00026,0.00194,0.01749
1694527261.084861040115356,0.00361,0.00027,0.00341,0.00501,0.00169,0.00208,0.01606
1694527261.118062734603882,0.00417,0.00019,0.00007,0.00552,0.00146,0.00200,0.01341
1694527261.151275873184204,0.00369,0.00024,0.00453,0.00544,0.00079,0.00199,0.01668
