# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382237.770765542984009,0.00365,0.00017,0.00044,0.00000,0.00000,0.00165,0.00591
1693382237.800555467605591,0.00346,0.00010,0.00157,0.00000,0.00236,0.00175,0.00925
1693382237.834130764007568,0.00295,0.00014,0.00005,0.00028,0.00000,0.00163,0.00507
1693382237.868304014205933,0.00473,0.00014,0.00002,0.00030,0.00000,0.00210,0.00729
1693382237.902023792266846,0.00294,0.00015,0.00006,0.00029,0.00000,0.00161,0.00506
1693382237.935914993286133,0.00294,0.00015,0.00005,0.00031,0.00000,0.00162,0.00508
1693382237.969599008560181,0.00988,0.00027,0.00009,0.00058,0.00000,0.00321,0.01404
1693382238.003357410430908,0.00500,0.00016,0.00010,0.00032,0.00000,0.00195,0.00754
1693382238.037070989608765,0.00380,0.00015,0.00001,0.00037,0.00000,0.00196,0.00629
1693382238.070900201797485,0.00585,0.00022,0.00038,0.00055,0.00187,0.00176,0.01063
1693382238.104454994201660,0.00482,0.00022,0.00028,0.00042,0.00399,0.00192,0.01165
1693382238.137696981430054,0.00432,0.00016,0.00019,0.00092,0.00260,0.00185,0.01004
1693382238.171085119247437,0.00348,0.00016,0.00056,0.00134,0.00000,0.00198,0.00752
1693382238.204156398773193,0.00348,0.00017,0.00074,0.00139,0.01678,0.00179,0.02435
1693382238.237475872039795,0.00347,0.00021,0.00026,0.00327,0.00118,0.00210,0.01050
1693382238.270807504653931,0.00360,0.00019,0.00008,0.00426,0.00248,0.00183,0.01243
1693382238.304184198379517,0.00351,0.00020,0.00011,0.00354,0.00186,0.00164,0.01086
1693382238.337516069412231,0.00377,0.00021,0.00044,0.00358,0.00132,0.00205,0.01138
1693382238.370771169662476,0.00386,0.00022,0.00034,0.00395,0.00286,0.00203,0.01326
1693382238.404064416885376,0.00362,0.00021,0.00086,0.00403,0.00127,0.00198,0.01197
1693382238.437422752380371,0.00419,0.00022,0.00108,0.00375,0.00094,0.00186,0.01203
1693382238.470669031143188,0.01231,0.00069,0.00304,0.01287,0.00475,0.00299,0.03666
1693382238.503850460052490,0.00455,0.00029,0.00067,0.00390,0.00126,0.00167,0.01235
1693382238.537116289138794,0.00419,0.00022,0.00023,0.00419,0.00320,0.00250,0.01453
1693382238.570371866226196,0.01054,0.00081,0.00083,0.01731,0.00000,0.00408,0.03357
1693382238.603714466094971,0.00498,0.00033,0.00014,0.00585,0.00322,0.00175,0.01627
1693382238.636990308761597,0.00333,0.00021,0.00052,0.00580,0.00373,0.00216,0.01576
1693382238.670261383056641,0.00454,0.00020,0.00019,0.00666,0.00298,0.00227,0.01684
1693382238.703480243682861,0.00376,0.00022,0.00083,0.00596,0.00000,0.00177,0.01254
1693382238.736742973327637,0.00388,0.00028,0.00150,0.00587,0.00119,0.00248,0.01519
1693382238.770019769668579,0.00915,0.00039,0.00161,0.00717,0.00027,0.00257,0.02116
1693382238.803300380706787,0.00380,0.00023,0.00078,0.00435,0.00292,0.00198,0.01406
1693382238.836637973785400,0.00416,0.00021,0.00028,0.00497,0.00084,0.00230,0.01275
1693382238.869956254959106,0.00389,0.00020,0.00094,0.00513,0.00285,0.00237,0.01539
1693382238.903220891952515,0.01506,0.00067,0.00976,0.00960,0.00420,0.00257,0.04187
1693382238.936587333679199,0.00556,0.00034,0.00013,0.00842,0.00237,0.00197,0.01879
1693382238.969900369644165,0.00355,0.00019,0.00112,0.00716,0.00138,0.00187,0.01527
1693382239.002880334854126,0.00634,0.00026,0.00070,0.00525,0.00161,0.00207,0.01623
1693382239.036127567291260,0.00388,0.00022,0.00051,0.00529,0.00303,0.00276,0.01570
1693382239.069448471069336,0.00326,0.00023,0.00351,0.00610,0.00268,0.00192,0.01769
1693382239.102556228637695,0.00324,0.00023,0.00279,0.00616,0.00144,0.00198,0.01584
1693382239.135848522186279,0.00651,0.00022,0.00141,0.00642,0.00027,0.00196,0.01680
1693382239.168997764587402,0.00310,0.00023,0.00061,0.00586,0.00293,0.00207,0.01480
1693382239.202043533325195,0.00367,0.00023,0.00552,0.00638,0.00046,0.00206,0.01833
1693382239.235174417495728,0.00401,0.00023,0.00051,0.00625,0.00285,0.00237,0.01621
1693382239.268328428268433,0.00659,0.00023,0.00143,0.00696,0.00000,0.00208,0.01730
1693382239.301475763320923,0.00363,0.00034,0.00322,0.00709,0.00000,0.00225,0.01654
1693382239.334615230560303,0.00334,0.00023,0.00139,0.00686,0.00000,0.00217,0.01401
1693382239.367734909057617,0.00327,0.00025,0.00339,0.00714,0.00000,0.00216,0.01620
1693382239.400873422622681,0.00342,0.00024,0.00227,0.00713,0.00000,0.00197,0.01503
1693382239.433978080749512,0.00340,0.00030,0.00077,0.00733,0.00000,0.00268,0.01447
1693382239.467096805572510,0.00369,0.00022,0.00373,0.00762,0.00000,0.00229,0.01755
1693382239.500177621841431,0.00387,0.00029,0.00155,0.00712,0.00000,0.00190,0.01473
1693382239.533184528350830,0.00374,0.00024,0.00280,0.00753,0.00000,0.00203,0.01635
1693382239.566161632537842,0.00352,0.00024,0.00297,0.00703,0.00000,0.00210,0.01585
1693382239.599159002304077,0.00731,0.00022,0.00750,0.00727,0.00000,0.00213,0.02444
1693382239.632133722305298,0.00397,0.00022,0.00007,0.00725,0.00000,0.00211,0.01362
1693382239.665237903594971,0.00326,0.00022,0.00146,0.00743,0.00000,0.00262,0.01499
1693382239.698365449905396,0.00341,0.00031,0.00294,0.00709,0.00000,0.00196,0.01570
1693382239.731515169143677,0.00321,0.00034,0.00015,0.00705,0.00000,0.00191,0.01266
1693382239.764660835266113,0.00415,0.00022,0.00325,0.00714,0.00000,0.00225,0.01701
1693382239.797818422317505,0.00348,0.00024,0.00155,0.00694,0.00000,0.00181,0.01401
1693382239.830994606018066,0.00697,0.00029,0.00009,0.00742,0.00000,0.00257,0.01735
1693382239.864149570465088,0.00416,0.00031,0.00338,0.00710,0.00000,0.00209,0.01705
1693382239.897283792495728,0.00662,0.00022,0.00136,0.00817,0.00029,0.00207,0.01872
1693382239.930398225784302,0.00697,0.00029,0.00305,0.00787,0.00009,0.00215,0.02041
1693382239.963485479354858,0.00353,0.00024,0.00092,0.00712,0.00148,0.00221,0.01550
1693382239.996591329574585,0.00729,0.00029,0.00642,0.00669,0.00000,0.00232,0.02302
1693382240.029707193374634,0.00376,0.00020,0.00002,0.00669,0.00000,0.00204,0.01271
1693382240.062830448150635,0.00500,0.00027,0.00021,0.00642,0.00005,0.00218,0.01412
1693382240.095962047576904,0.01362,0.00050,0.00415,0.01107,0.00240,0.00280,0.03454
1693382240.129128217697144,0.00345,0.00030,0.00016,0.00650,0.00012,0.00204,0.01257
1693382240.162514209747314,0.01337,0.00075,0.00679,0.00996,0.00047,0.00324,0.03458
1693382240.195889711380005,0.00499,0.00025,0.00002,0.00641,0.00177,0.00222,0.01567
1693382240.229454517364502,0.00687,0.00029,0.00005,0.00692,0.00000,0.00229,0.01642
1693382240.263014793395996,0.00359,0.00031,0.00382,0.00691,0.00053,0.00226,0.01742
1693382240.296579837799072,0.00309,0.00020,0.00002,0.00630,0.00011,0.00215,0.01187
1693382240.330135822296143,0.01047,0.00076,0.00031,0.01882,0.00494,0.00298,0.03829
1693382240.363720893859863,0.00339,0.00025,0.00003,0.00720,0.00028,0.00264,0.01379
1693382240.397286415100098,0.00357,0.00022,0.00463,0.00688,0.00147,0.00203,0.01880
1693382240.430833578109741,0.00374,0.00024,0.00007,0.00717,0.00000,0.00211,0.01332
1693382240.464386463165283,0.00359,0.00021,0.00002,0.00717,0.00148,0.00209,0.01456
1693382240.497953653335571,0.00451,0.00026,0.00045,0.00709,0.00000,0.00192,0.01424
1693382240.531511068344116,0.00383,0.00031,0.00057,0.00685,0.00022,0.00183,0.01361
1693382240.565063714981079,0.00323,0.00021,0.00151,0.00692,0.00028,0.00208,0.01423
1693382240.598625659942627,0.00441,0.00026,0.00002,0.00669,0.00028,0.00193,0.01361
1693382240.632197141647339,0.00991,0.00038,0.00021,0.01024,0.00000,0.00288,0.02363
1693382240.665767908096313,0.00412,0.00020,0.00310,0.00660,0.00011,0.00208,0.01621
1693382240.699344158172607,0.00391,0.00026,0.00010,0.00640,0.00030,0.00198,0.01296
1693382240.732923984527588,0.01077,0.00069,0.00129,0.01915,0.00023,0.00318,0.03530
1693382240.766499757766724,0.00418,0.00024,0.00017,0.00587,0.00000,0.00234,0.01280
1693382240.800093889236450,0.00422,0.00022,0.00281,0.00562,0.00161,0.00230,0.01679
1693382240.833682298660278,0.00370,0.00030,0.00016,0.00617,0.00022,0.00204,0.01259
1693382240.867246150970459,0.00384,0.00027,0.00255,0.00562,0.00285,0.00219,0.01732
1693382240.900799036026001,0.00652,0.00031,0.00003,0.00611,0.00023,0.00205,0.01524
1693382240.934364557266235,0.00364,0.00016,0.00041,0.00571,0.00017,0.00205,0.01213
1693382240.967919111251831,0.00411,0.00042,0.00044,0.00560,0.00187,0.00257,0.01502
1693382241.001464605331421,0.01126,0.00070,0.00051,0.01431,0.00081,0.00338,0.03098
1693382241.035048723220825,0.00531,0.00021,0.00002,0.00571,0.00000,0.00219,0.01343
1693382241.068631649017334,0.00357,0.00024,0.00016,0.00583,0.00274,0.00233,0.01487
1693382241.102226018905640,0.00424,0.00020,0.00013,0.00574,0.00013,0.00200,0.01244
1693382241.135792970657349,0.00391,0.00118,0.00011,0.00834,0.00013,0.00245,0.01613
1693382241.169340372085571,0.00647,0.00020,0.00298,0.00527,0.00434,0.00207,0.02133
1693382241.202918767929077,0.01735,0.00080,0.00733,0.01022,0.00193,0.00310,0.04072
1693382241.236038923263550,0.00481,0.00022,0.00029,0.00631,0.00009,0.00216,0.01389
1693382241.269153594970703,0.00410,0.00021,0.00011,0.00570,0.00293,0.00240,0.01546
1693382241.302265882492065,0.00423,0.00024,0.00022,0.00676,0.00018,0.00210,0.01373
1693382241.335390567779541,0.00408,0.00026,0.00160,0.00644,0.00150,0.00219,0.01608
1693382241.368518114089966,0.00375,0.00021,0.00009,0.00683,0.00032,0.00202,0.01322
1693382241.401644706726074,0.00405,0.00022,0.00012,0.00676,0.00026,0.00201,0.01341
1693382241.434755563735962,0.00399,0.00021,0.00008,0.00668,0.00000,0.00244,0.01341
1693382241.467868804931641,0.00385,0.00023,0.00174,0.00659,0.00019,0.00236,0.01496
1693382241.500989198684692,0.00367,0.00020,0.00094,0.00647,0.00141,0.00223,0.01494
1693382241.534106969833374,0.00364,0.00022,0.00487,0.00669,0.00048,0.00236,0.01826
1693382241.567216634750366,0.00364,0.00023,0.00038,0.00623,0.00530,0.00214,0.01793
1693382241.600317239761353,0.00517,0.00021,0.00268,0.00715,0.00273,0.00199,0.01992
1693382241.633423089981079,0.00328,0.00026,0.00019,0.00805,0.00009,0.00225,0.01412
1693382241.666533708572388,0.00316,0.00022,0.00009,0.00806,0.00007,0.00208,0.01368
1693382241.699645757675171,0.00324,0.00023,0.00022,0.00826,0.00009,0.00196,0.01400
1693382241.732759475708008,0.00915,0.00055,0.00064,0.01188,0.00194,0.00233,0.02650
1693382241.765874862670898,0.00375,0.00026,0.00150,0.00795,0.00029,0.00228,0.01603
1693382241.798987150192261,0.00547,0.00017,0.00002,0.00754,0.00024,0.00192,0.01537
1693382241.832102537155151,0.00404,0.00031,0.00010,0.00796,0.00000,0.00221,0.01463
1693382241.865213155746460,0.00435,0.00023,0.00164,0.00874,0.00006,0.00221,0.01723
1693382241.898319959640503,0.00430,0.00025,0.00031,0.00742,0.00000,0.00248,0.01476
1693382241.931421756744385,0.01815,0.00073,0.01645,0.01144,0.00008,0.00283,0.04968
1693382241.964522838592529,0.00436,0.00024,0.00028,0.00783,0.00025,0.00212,0.01508
1693382241.997621059417725,0.00407,0.00026,0.00151,0.00766,0.00158,0.00227,0.01734
1693382242.030713319778442,0.00587,0.00027,0.00024,0.00833,0.00000,0.00232,0.01703
1693382242.063802242279053,0.00407,0.00022,0.00012,0.00850,0.00000,0.00216,0.01508
1693382242.096891641616821,0.01479,0.00052,0.00054,0.01458,0.00000,0.00277,0.03321
1693382242.129989862442017,0.00410,0.00037,0.00015,0.00772,0.00000,0.00230,0.01464
1693382242.163094520568848,0.00629,0.00024,0.00692,0.00787,0.00000,0.00240,0.02372
1693382242.196195840835571,0.00442,0.00024,0.00016,0.00785,0.00026,0.00199,0.01492
1693382242.229559183120728,0.00401,0.00020,0.00002,0.00747,0.00000,0.00254,0.01424
1693382242.263297319412231,0.00928,0.00039,0.00058,0.01131,0.00176,0.00257,0.02589
1693382242.297038316726685,0.00410,0.00022,0.00007,0.00746,0.00000,0.00211,0.01396
1693382242.330798864364624,0.00371,0.00022,0.00589,0.00796,0.00008,0.00211,0.01998
1693382242.364552736282349,0.00377,0.00023,0.00038,0.00785,0.00029,0.00202,0.01455
1693382242.398302555084229,0.00399,0.00022,0.00133,0.00762,0.00010,0.00224,0.01550
1693382242.432049751281738,0.00377,0.00024,0.00003,0.00759,0.00012,0.00219,0.01394
1693382242.465801715850830,0.00515,0.00024,0.00010,0.00735,0.00011,0.00216,0.01512
1693382242.499553918838501,0.00394,0.00028,0.00033,0.00703,0.00017,0.00213,0.01389
1693382242.533289432525635,0.00583,0.00029,0.00007,0.00662,0.00006,0.00207,0.01494
1693382242.567021131515503,0.00401,0.00022,0.00406,0.00657,0.00387,0.00191,0.02066
1693382242.600784778594971,0.00396,0.00023,0.00002,0.00830,0.00031,0.00218,0.01499
1693382242.702111959457397,0.00432,0.00036,0.00002,0.00040,0.00000,0.00211,0.00720
1693382242.735900640487671,0.00395,0.00024,0.00022,0.00763,0.00010,0.00235,0.01449
1693382242.769697666168213,0.00393,0.00025,0.00003,0.00769,0.00000,0.00230,0.01420
1693382242.803519725799561,0.00360,0.00027,0.00427,0.00745,0.00009,0.00225,0.01794
1693382242.837270021438599,0.00425,0.00026,0.00028,0.00738,0.00032,0.00198,0.01447
1693382242.871046543121338,0.00339,0.00021,0.00011,0.00768,0.00010,0.00211,0.01360
1693382242.904837369918823,0.01639,0.00047,0.00005,0.01444,0.00011,0.00248,0.03395
1693382242.938621520996094,0.00372,0.00030,0.00003,0.00810,0.00011,0.00222,0.01449
1693382242.972416877746582,0.00359,0.00026,0.00040,0.00774,0.00015,0.00229,0.01445
1693382243.006220340728760,0.00398,0.00025,0.00003,0.00955,0.00006,0.00218,0.01605
1693382243.040007829666138,0.00346,0.00023,0.00245,0.00770,0.00010,0.00285,0.01679
1693382243.073797702789307,0.00467,0.00023,0.00002,0.00878,0.00026,0.00257,0.01654
1693382243.107613325119019,0.00521,0.00021,0.00002,0.00759,0.00000,0.00239,0.01542
1693382243.141409158706665,0.00519,0.00040,0.00028,0.00833,0.00009,0.00276,0.01705
1693382243.175162792205811,0.00782,0.00030,0.00012,0.01017,0.00000,0.00219,0.02060
1693382243.208969354629517,0.00353,0.00025,0.00352,0.00678,0.00031,0.00187,0.01628
1693382243.242782592773438,0.00363,0.00024,0.00031,0.00788,0.00037,0.00213,0.01455
1693382243.276176929473877,0.00371,0.00022,0.00014,0.00778,0.00011,0.00231,0.01427
1693382243.309577465057373,0.01232,0.00063,0.00006,0.01858,0.00013,0.00279,0.03452
1693382243.343096494674683,0.00414,0.00030,0.00011,0.00764,0.00010,0.00221,0.01450
1693382243.376611709594727,0.00331,0.00022,0.00002,0.00763,0.00154,0.00237,0.01510
1693382243.410118103027344,0.00348,0.00022,0.00010,0.00771,0.00006,0.00196,0.01354
1693382243.443621873855591,0.00342,0.00020,0.00331,0.00754,0.00012,0.00253,0.01713
1693382243.477128982543945,0.00373,0.00023,0.00002,0.00753,0.00027,0.00230,0.01407
1693382243.510647296905518,0.00415,0.00021,0.00005,0.00749,0.00000,0.00220,0.01410
1693382243.544164180755615,0.00334,0.00020,0.00016,0.00761,0.00011,0.00217,0.01359
1693382243.577647209167480,0.00348,0.00022,0.00016,0.00732,0.00000,0.00245,0.01362
1693382243.611145257949829,0.00377,0.00027,0.00439,0.00699,0.00145,0.00197,0.01885
1693382243.644585609436035,0.00364,0.00028,0.00041,0.00670,0.00027,0.00177,0.01307
1693382243.678007125854492,0.00355,0.00022,0.00018,0.00712,0.00018,0.00217,0.01343
1693382243.711487293243408,0.00366,0.00022,0.00002,0.00720,0.00010,0.00220,0.01340
1693382243.744995832443237,0.00380,0.00022,0.00002,0.00882,0.00014,0.00200,0.01500
1693382243.778505086898804,0.00402,0.00032,0.00003,0.00792,0.00015,0.00213,0.01457
1693382243.811985254287720,0.00416,0.00022,0.00002,0.00907,0.00009,0.00232,0.01588
1693382243.845455646514893,0.00354,0.00031,0.00225,0.00759,0.00170,0.00375,0.01915
1693382243.878931283950806,0.00492,0.00045,0.00006,0.00848,0.00028,0.00216,0.01636
1693382243.912415266036987,0.00380,0.00023,0.00002,0.00761,0.00000,0.00276,0.01443
1693382243.945857524871826,0.00435,0.00027,0.00013,0.00749,0.00014,0.00267,0.01506
1693382243.979323863983154,0.00327,0.00021,0.00013,0.00952,0.00021,0.00178,0.01512
1693382244.012742757797241,0.00446,0.00023,0.00472,0.00647,0.00184,0.00226,0.01997
1693382244.046230792999268,0.00463,0.00058,0.00053,0.00869,0.00235,0.00179,0.01857
1693382244.079740285873413,0.00446,0.00022,0.00210,0.00772,0.00138,0.00272,0.01860
1693382244.113194465637207,0.00307,0.00022,0.00018,0.00706,0.00026,0.00176,0.01256
1693382244.146584272384644,0.00458,0.00042,0.00036,0.00613,0.00035,0.00176,0.01359
1693382244.180066585540771,0.01019,0.00063,0.00071,0.01578,0.00094,0.00358,0.03183
1693382244.213540077209473,0.00379,0.00024,0.00018,0.00759,0.00006,0.00185,0.01371
1693382244.247003555297852,0.00367,0.00021,0.00252,0.00740,0.00193,0.00216,0.01789
1693382244.280446290969849,0.00392,0.00030,0.00033,0.00874,0.00000,0.00226,0.01556
1693382244.313863277435303,0.00440,0.00024,0.00018,0.00814,0.00000,0.00192,0.01488
1693382244.347263813018799,0.00359,0.00022,0.00016,0.00834,0.00006,0.00189,0.01427
1693382244.380628824234009,0.00347,0.00022,0.00065,0.00856,0.00009,0.00187,0.01486
1693382244.414066791534424,0.00325,0.00023,0.00313,0.00717,0.00006,0.00180,0.01564
1693382244.447420358657837,0.00344,0.00022,0.00011,0.00740,0.00046,0.00185,0.01348
1693382244.480749845504761,0.00324,0.00020,0.00027,0.00716,0.00153,0.00192,0.01431
1693382244.514143943786621,0.00396,0.00021,0.00078,0.00717,0.00251,0.00273,0.01737
