# timestamp(s) tx ty tz qx qy qz qw
1693382237.77051 -0.006605 0.048124 0.037783 -0.000389 0.033011 -0.723440 0.689597
1693382237.80004 -0.004528 -0.009339 0.029400 0.005699 0.036143 -0.728103 0.684491
1693382237.83351 -0.005851 -0.000944 0.038980 0.012180 0.030149 -0.733255 0.679176
1693382237.86735 -0.008881 0.008184 0.051661 0.015976 0.024884 -0.738533 0.673569
1693382237.90082 -0.007902 0.015728 0.066815 0.016573 0.017915 -0.743843 0.667909
1693382237.93453 -0.007992 0.023455 0.083586 0.016613 0.013729 -0.746808 0.664690
1693382237.96812 -0.007820 0.029726 0.102158 0.016189 0.009398 -0.748688 0.662658
1693382238.00176 -0.007625 0.035975 0.122281 0.015644 0.006028 -0.749895 0.661344
1693382238.03538 -0.009432 0.046635 0.144206 0.015239 0.004224 -0.750896 0.660231
1693382238.06914 -0.018383 0.038682 0.152958 0.010881 0.000843 -0.751692 0.659424
1693382238.10271 -0.018253 0.046276 0.190315 0.011811 0.003014 -0.753512 0.657321
1693382238.13592 -0.021068 0.056896 0.213534 0.011173 0.001725 -0.755482 0.655072
1693382238.16929 -0.022423 0.061818 0.238892 0.010861 0.001961 -0.757826 0.652364
1693382238.20236 -0.021362 0.060681 0.258835 0.012752 -0.001202 -0.759402 0.650496
1693382238.23577 -0.021012 0.066712 0.285537 0.015286 -0.000169 -0.762592 0.646699
1693382238.26913 -0.018221 0.075525 0.320471 0.017687 0.001415 -0.767022 0.641375
1693382238.30249 -0.025870 0.081611 0.344751 0.021157 0.000834 -0.770011 0.637679
1693382238.33583 -0.027819 0.088403 0.371145 0.023564 -0.000312 -0.773877 0.632898
1693382238.36915 -0.034460 0.098956 0.407997 0.026812 -0.000515 -0.776778 0.629203
1693382238.40241 -0.048710 0.110604 0.443240 0.027982 -0.001364 -0.778703 0.626767
1693382238.43577 -0.052198 0.116636 0.471655 0.026645 -0.002588 -0.782469 0.622114
1693382238.46900 -0.053602 0.119324 0.495226 0.025562 -0.003551 -0.786015 0.617669
1693382238.50212 -0.055527 0.123567 0.523596 0.023453 -0.004692 -0.787763 0.615514
1693382238.53538 -0.057788 0.126903 0.550379 0.021580 -0.004586 -0.787853 0.615468
1693382238.56870 -0.061876 0.131745 0.578909 0.017769 -0.004128 -0.787527 0.616010
1693382238.60201 -0.065779 0.135679 0.606706 0.012937 -0.003226 -0.787358 0.616352
1693382238.63532 -0.071886 0.141190 0.638127 0.009024 -0.000632 -0.787336 0.616458
1693382238.66864 -0.077880 0.146964 0.670640 0.005899 -0.000878 -0.787663 0.616078
1693382238.70185 -0.082917 0.150919 0.699338 0.006867 -0.001275 -0.787949 0.615700
1693382238.73513 -0.088346 0.155036 0.726984 0.008948 -0.003105 -0.789045 0.614263
1693382238.76841 -0.092642 0.158563 0.753650 0.013098 -0.004868 -0.790621 0.612146
1693382238.80167 -0.096838 0.162842 0.779362 0.017156 -0.007221 -0.792136 0.610060
1693382238.83505 -0.100124 0.167012 0.803563 0.019803 -0.009550 -0.793959 0.607573
1693382238.86838 -0.102263 0.170831 0.824018 0.021560 -0.011148 -0.795417 0.605576
1693382238.90172 -0.105473 0.174884 0.845736 0.022922 -0.011024 -0.797119 0.603286
1693382238.93507 -0.109527 0.178825 0.864401 0.024627 -0.010579 -0.798642 0.601210
1693382238.96839 -0.113391 0.183222 0.883013 0.026236 -0.011459 -0.800342 0.598860
1693382239.00151 -0.118135 0.187826 0.901711 0.029684 -0.013989 -0.799906 0.599228
1693382239.03481 -0.123063 0.191916 0.919764 0.032975 -0.016889 -0.797744 0.601857
1693382239.06813 -0.127851 0.194271 0.932715 0.036675 -0.019056 -0.795135 0.605022
1693382239.10129 -0.133461 0.197068 0.943903 0.037321 -0.022122 -0.792494 0.608334
1693382239.13464 -0.136475 0.201133 0.959599 0.034924 -0.024887 -0.790514 0.610940
1693382239.16778 -0.140099 0.203941 0.976566 0.032320 -0.026961 -0.788144 0.614050
1693382239.20089 -0.143280 0.205675 0.990360 0.030485 -0.028373 -0.786831 0.615762
1693382239.23406 -0.145658 0.206983 1.001579 0.029823 -0.029188 -0.786467 0.616220
1693382239.26723 -0.147561 0.208084 1.010799 0.030126 -0.030659 -0.786180 0.616500
1693382239.30039 -0.149626 0.208646 1.020408 0.031791 -0.033098 -0.785677 0.616932
1693382239.33354 -0.151419 0.209247 1.028847 0.034863 -0.036394 -0.785217 0.617167
1693382239.36668 -0.152940 0.209627 1.036330 0.039128 -0.040509 -0.785121 0.616776
1693382239.39984 -0.154476 0.210149 1.043693 0.044283 -0.046277 -0.785138 0.616000
1693382239.43299 -0.155482 0.210219 1.049076 0.051152 -0.052026 -0.784459 0.615874
1693382239.46615 -0.156996 0.210073 1.055770 0.059204 -0.056349 -0.782695 0.617015
1693382239.49924 -0.158425 0.210183 1.063218 0.065622 -0.060042 -0.780831 0.618378
1693382239.53227 -0.159090 0.211231 1.070270 0.067619 -0.064268 -0.779511 0.619402
1693382239.56531 -0.160108 0.212297 1.077418 0.065256 -0.069329 -0.778943 0.619824
1693382239.59840 -0.160778 0.212828 1.085472 0.060363 -0.072231 -0.779270 0.619579
1693382239.63146 -0.161489 0.213719 1.092898 0.056196 -0.069730 -0.780368 0.618875
1693382239.66459 -0.161709 0.214663 1.100617 0.052024 -0.063908 -0.780997 0.619074
1693382239.69772 -0.162483 0.215793 1.107408 0.047573 -0.057858 -0.780761 0.620324
1693382239.73088 -0.163501 0.217306 1.113974 0.042475 -0.052904 -0.781003 0.620831
1693382239.76402 -0.164612 0.219120 1.120006 0.036854 -0.051381 -0.781312 0.620929
1693382239.79715 -0.166252 0.221329 1.125531 0.031846 -0.053782 -0.780090 0.622537
1693382239.83030 -0.167269 0.223313 1.131766 0.029023 -0.056985 -0.777841 0.625199
1693382239.86345 -0.169135 0.225233 1.137599 0.028715 -0.060141 -0.775655 0.627629
1693382239.89660 -0.170851 0.227109 1.144010 0.028992 -0.063709 -0.774239 0.629010
