# timestamp(s) tx ty tz qx qy qz qw
1693382554.012693882 1.40445 -0.240311 -0.0718872 -0.00955119 -0.0145609 0.00486876 0.999837
1693382554.026392937 1.40447 -0.240384 -0.0716192 -0.00847028 -0.0129873 0.00537859 0.999865
1693382554.040091038 1.40446 -0.240325 -0.0717598 -0.00907209 -0.0137907 0.00511279 0.999851
1693382554.053789854 1.40445 -0.240322 -0.0718289 -0.0092876 -0.0142647 0.0049283 0.999843
1693382554.067487955 1.40444 -0.24039 -0.0715553 -0.00840566 -0.0126431 0.00538543 0.99987
1693382554.081187010 1.40446 -0.24036 -0.0717257 -0.00912926 -0.0137134 0.0050816 0.999851
1693382554.094886065 1.40448 -0.240332 -0.0718145 -0.00951226 -0.0143105 0.00493039 0.99984
1693382554.108583927 1.40446 -0.24039 -0.071596 -0.00836769 -0.0129398 0.00539705 0.999867
1693382554.122282982 1.40446 -0.240429 -0.0714879 -0.00788041 -0.0120692 0.00555839 0.999881
1693382554.135982037 1.40446 -0.240365 -0.0717092 -0.00875691 -0.0134467 0.0051798 0.999858
1693382554.149679899 1.40447 -0.240347 -0.0718232 -0.00945546 -0.0141943 0.00490181 0.999843
1693382554.163378954 1.40446 -0.240348 -0.0718702 -0.00966751 -0.0143943 0.00495288 0.999837
1693382554.177077055 1.40447 -0.24036 -0.0718739 -0.00967975 -0.0144362 0.00492282 0.999837
1693382554.190775871 1.40447 -0.240346 -0.0718871 -0.00953988 -0.0144246 0.0049112 0.999838
1693382554.204474926 1.40447 -0.240329 -0.0718851 -0.00951043 -0.0144836 0.00495494 0.999838
1693382554.218173027 1.40446 -0.240333 -0.0718847 -0.0094233 -0.0142677 0.00492428 0.999842
1693382554.231871843 1.40444 -0.240391 -0.0716133 -0.00820584 -0.0126473 0.00534238 0.999872
1693382554.245570898 1.40444 -0.240372 -0.0717209 -0.00881744 -0.0135629 0.00505265 0.999856
1693382554.259268999 1.40446 -0.240362 -0.0718364 -0.00920644 -0.0141258 0.00494837 0.999846
1693382554.272968054 1.40448 -0.240362 -0.0718434 -0.00940312 -0.0143072 0.00489837 0.999841
1693382554.286666870 1.40432 -0.240843 -0.0718645 -0.00894679 -0.015043 0.00383303 0.999839
1693382554.300364971 1.40437 -0.240635 -0.071579 -0.00799851 -0.0130762 0.00473894 0.999871
1693382554.314064026 1.40428 -0.240947 -0.0717415 -0.00832399 -0.0142516 0.0038353 0.999856
1693382554.327761889 1.40452 -0.24201 -0.0710449 -0.011083 -0.0144343 0.00480812 0.999823
1693382554.341460943 1.40463 -0.242455 -0.0707517 -0.0122751 -0.0145383 0.00525073 0.999805
1693382554.355159998 1.4044 -0.241676 -0.0713988 -0.0101834 -0.0150659 0.00412606 0.999826
1693382554.368857861 1.40454 -0.2421 -0.0710113 -0.0114801 -0.0147126 0.0046833 0.999815
1693382554.382556915 1.40463 -0.242325 -0.0707986 -0.0120764 -0.0143378 0.00502903 0.999812
1693382554.396255970 1.40465 -0.242399 -0.0707418 -0.0122349 -0.0144508 0.00519617 0.999807
1693382554.409953833 1.40465 -0.242468 -0.0704413 -0.0111186 -0.0128643 0.00559617 0.99984
1693382554.423652887 1.40463 -0.242401 -0.0706016 -0.0116916 -0.0135318 0.00540923 0.999825
1693382554.437350988 1.40464 -0.242365 -0.0707146 -0.0121355 -0.0140942 0.00521584 0.999813
1693382554.451050043 1.40463 -0.242326 -0.0707774 -0.0123146 -0.014397 0.00514671 0.999807
1693382554.464748859 1.40464 -0.242335 -0.0707827 -0.0124435 -0.0143978 0.00507222 0.999806
1693382554.478446960 1.40464 -0.242366 -0.0707801 -0.0123661 -0.0144855 0.0051392 0.999805
1693382554.492146015 1.40463 -0.242345 -0.0707523 -0.0123807 -0.0144103 0.00523882 0.999806
1693382554.505844831 1.40463 -0.24234 -0.0707428 -0.012399 -0.0144023 0.00529266 0.999805
1693382554.519542933 1.40462 -0.242411 -0.0704658 -0.0111608 -0.0128386 0.00567143 0.999839
1693382554.533241987 1.40462 -0.242428 -0.0703646 -0.0105973 -0.0119935 0.00581645 0.999855
1693382554.546939850 1.40464 -0.242367 -0.0706156 -0.0115461 -0.0135058 0.00544537 0.999827
1693382554.560638905 1.40464 -0.242324 -0.0707559 -0.0122122 -0.0142473 0.00519874 0.99981
1693382554.574337959 1.40464 -0.242339 -0.0707943 -0.0123305 -0.0145865 0.00511034 0.999805
1693382554.588036060 1.40462 -0.242419 -0.0705352 -0.0111838 -0.0130376 0.00552133 0.999837
1693382554.601734877 1.40462 -0.242436 -0.0704099 -0.0105974 -0.0121842 0.00570945 0.999853
1693382554.615433931 1.40462 -0.242364 -0.0706432 -0.0116201 -0.0133881 0.00534726 0.999829
1693382554.629132032 1.40465 -0.242344 -0.070759 -0.0121332 -0.0141937 0.00510631 0.999813
1693382554.642830849 1.40464 -0.242314 -0.0708176 -0.0122545 -0.0144634 0.00503758 0.999808
1693382554.656529903 1.40462 -0.242315 -0.0708139 -0.0122657 -0.0145107 0.00513012 0.999806
1693382554.670228004 1.40462 -0.242322 -0.0707948 -0.012138 -0.0145368 0.00512921 0.999808
1693382554.683927059 1.40462 -0.242303 -0.0708078 -0.0122492 -0.0144228 0.00509809 0.999808
1693382554.697624922 1.40463 -0.242303 -0.0708006 -0.0121927 -0.0145221 0.00514794 0.999807
1693382554.711323977 1.40464 -0.242323 -0.0707926 -0.0122955 -0.0145233 0.00522546 0.999805
1693382554.725023031 1.40465 -0.242333 -0.0707666 -0.0123094 -0.0144027 0.00522063 0.999807
1693382554.738720894 1.40461 -0.242398 -0.0704891 -0.0111 -0.0126852 0.00561091 0.999842
1693382554.752419949 1.40463 -0.242358 -0.070633 -0.0116741 -0.0136701 0.00538715 0.999824
1693382554.766119003 1.40464 -0.242348 -0.070725 -0.0121492 -0.0141046 0.00525361 0.999813
1693382554.779816866 1.40462 -0.242402 -0.0705012 -0.0111547 -0.0128539 0.00562127 0.999839
1693382554.793515921 1.40463 -0.242451 -0.0703768 -0.0106341 -0.0121285 0.00580677 0.999853
1693382554.807214022 1.40463 -0.24236 -0.0706589 -0.011702 -0.0134892 0.00540011 0.999826
