# timestamp(s) tx ty tz qx qy qz qw
1693381963.699668884 1.39392 -1.02597 0.0340511 -0.00187409 0.0253562 -0.120608 0.992375
1693381963.713367701 1.39394 -1.02614 0.0338877 -0.00220954 0.0237888 -0.119762 0.992515
1693381963.727065802 1.39391 -1.0261 0.0338823 -0.00209885 0.0240168 -0.120029 0.992478
1693381963.740764856 1.39392 -1.02607 0.0339377 -0.00230243 0.0243953 -0.120087 0.992461
1693381963.754462719 1.39391 -1.02597 0.0339848 -0.00224778 0.0247146 -0.120501 0.992403
1693381963.768161774 1.39389 -1.02597 0.0340152 -0.00218181 0.02501 -0.12059 0.992385
1693381963.781860828 1.39388 -1.02596 0.0340097 -0.00210532 0.0250314 -0.120678 0.992374
1693381963.795558691 1.39388 -1.02594 0.0340056 -0.00211182 0.0249968 -0.120687 0.992374
1693381963.809257746 1.39389 -1.02596 0.0340205 -0.00217989 0.0251907 -0.1206 0.992379
1693381963.822956800 1.39388 -1.02599 0.0340101 -0.00224684 0.0251012 -0.120647 0.992376
1693381963.836654663 1.39386 -1.02599 0.0339973 -0.00213499 0.0250156 -0.12079 0.99236
1693381963.850353718 1.39388 -1.02597 0.0340013 -0.00213807 0.0251117 -0.120805 0.992356
1693381963.864051819 1.39388 -1.02597 0.0339937 -0.00221926 0.0250415 -0.120819 0.992356
1693381963.877750874 1.39387 -1.02597 0.034001 -0.00209704 0.0252554 -0.120785 0.992355
1693381963.891449690 1.39388 -1.02597 0.0340151 -0.00221112 0.0250757 -0.120612 0.99238
1693381963.905147791 1.39386 -1.02598 0.0339949 -0.00206274 0.0249676 -0.120728 0.992369
1693381963.918846846 1.39388 -1.02598 0.0339993 -0.00210754 0.0250461 -0.120735 0.992367
1693381963.932545662 1.39388 -1.02598 0.0339905 -0.00218102 0.0252261 -0.120725 0.992363
1693381963.946243763 1.39389 -1.02597 0.0340161 -0.00212736 0.0252415 -0.120705 0.992365
1693381963.959942818 1.3939 -1.02595 0.0340209 -0.00221908 0.0252284 -0.120553 0.992384
1693381963.973641872 1.3939 -1.02596 0.0340124 -0.00211312 0.0253135 -0.120546 0.992383
1693381963.987339735 1.39389 -1.02594 0.0340087 -0.00216982 0.02531 -0.120739 0.992359
1693381964.001038790 1.39387 -1.02599 0.0340112 -0.00211235 0.0251817 -0.120758 0.99236
1693381964.014736891 1.39387 -1.02597 0.0340062 -0.00214369 0.0251396 -0.120843 0.992351
1693381964.028435707 1.39388 -1.02597 0.034004 -0.00211828 0.0250803 -0.120834 0.992354
1693381964.042134762 1.3935 -1.02482 0.0346671 -0.00247173 0.0317877 -0.126296 0.99148
1693381964.055832863 1.39328 -1.0243 0.0349639 -0.00253659 0.0350516 -0.129034 0.991017
1693381964.069531679 1.39324 -1.02413 0.0350364 -0.00249997 0.0361942 -0.129769 0.99088
1693381964.083230734 1.39325 -1.0242 0.0351161 -0.00200374 0.0369147 -0.129907 0.990837
