# timestamp(s) tx ty tz qx qy qz qw
1693381969.71268 -0.019551 -0.022735 0.028442 0.004404 0.079229 -0.699914 0.709805
1693381969.74780 -0.009109 -0.001355 0.005614 0.011808 0.079724 -0.690816 0.718524
1693381969.78227 -0.010323 -0.003744 0.001547 0.016118 0.076339 -0.688403 0.721120
1693381969.81705 -0.015648 -0.002804 0.001701 0.021818 0.074010 -0.686315 0.723200
1693381969.85018 -0.012807 -0.001968 0.002701 0.028260 0.070831 -0.686260 0.723347
1693381969.88235 -0.007485 0.003094 0.006689 0.031369 0.068640 -0.688355 0.721437
1693381969.91571 -0.003989 0.007398 0.011618 0.030728 0.069110 -0.690437 0.719428
1693381969.94950 -0.005118 0.015255 0.025327 0.029701 0.072702 -0.690506 0.719050
1693381969.98304 -0.005403 0.020183 0.037839 0.028145 0.075636 -0.689251 0.720014
1693381970.01459 0.007074 0.036070 0.056174 0.029612 0.076536 -0.689774 0.719359
1693381970.04803 0.007990 0.037936 0.066150 0.027758 0.076545 -0.687176 0.721914
1693381970.08125 0.009322 0.039717 0.077660 0.025676 0.076162 -0.684030 0.725013
1693381970.11463 0.011608 0.043223 0.091484 0.023704 0.075290 -0.681652 0.727407
1693381970.14790 0.018025 0.043027 0.099120 0.019867 0.073936 -0.682522 0.726844
1693381970.18094 0.017943 0.045829 0.113150 0.016961 0.071742 -0.681542 0.728057
1693381970.21407 0.014334 0.042256 0.117894 0.012044 0.067526 -0.681040 0.729026
1693381970.24775 0.012529 0.044943 0.130693 0.012315 0.064955 -0.682425 0.727959
1693381970.28133 0.009605 0.049039 0.145164 0.015503 0.061903 -0.684473 0.726240
1693381970.31474 0.006138 0.051778 0.158689 0.020929 0.058152 -0.686913 0.724107
1693381970.34808 0.004530 0.053319 0.169908 0.026672 0.053800 -0.689986 0.721328
1693381970.38136 0.003541 0.056796 0.184048 0.030482 0.051100 -0.694402 0.717123
1693381970.41451 0.004767 0.059698 0.197117 0.033361 0.048875 -0.697938 0.713709
1693381970.44719 0.009286 0.060566 0.208106 0.035242 0.047605 -0.700044 0.711639
1693381970.48013 0.010893 0.062453 0.218271 0.033805 0.045578 -0.699887 0.711996
1693381970.51333 0.010450 0.064354 0.226068 0.029869 0.043607 -0.698515 0.713641
1693381970.54647 0.009166 0.067035 0.234555 0.026752 0.044107 -0.696941 0.715271
1693381970.57978 0.008771 0.069601 0.242703 0.024061 0.044295 -0.695385 0.716868
1693381970.61297 0.008369 0.072689 0.249937 0.022280 0.042656 -0.693657 0.718696
1693381970.64623 0.008746 0.075576 0.261608 0.022879 0.041448 -0.691463 0.720859
1693381970.67954 0.008504 0.079352 0.271936 0.021714 0.038545 -0.689560 0.722876
1693381970.71284 0.008370 0.082756 0.281251 0.019991 0.034334 -0.687394 0.725197
1693381970.74616 0.008549 0.085727 0.289695 0.016649 0.031224 -0.685207 0.727489
1693381970.77942 0.008488 0.089140 0.295035 0.010615 0.027733 -0.683363 0.729474
1693381970.81225 0.010281 0.092337 0.303410 0.005283 0.026035 -0.681264 0.731556
1693381970.84512 0.011926 0.095405 0.310563 0.001568 0.027966 -0.678220 0.734325
1693381970.87853 0.013497 0.098586 0.315779 -0.002259 0.028562 -0.674457 0.737758
1693381970.91184 0.014690 0.101794 0.321368 -0.005870 0.027260 -0.670435 0.741444
1693381970.94522 0.014384 0.105284 0.325490 -0.009476 0.025727 -0.666809 0.744724
1693381970.97833 0.014276 0.107971 0.330979 -0.011948 0.024799 -0.664736 0.746571
1693381971.01141 0.014106 0.111707 0.334529 -0.013042 0.024184 -0.663741 0.747457
1693381971.04430 0.014282 0.115814 0.336979 -0.011836 0.025328 -0.663584 0.747579
1693381971.07735 0.016480 0.119468 0.341450 -0.008838 0.028800 -0.663817 0.747288
1693381971.11094 0.014819 0.127339 0.341287 -0.006193 0.029777 -0.661324 0.749483
1693381971.14467 0.015536 0.134499 0.339187 -0.006360 0.029193 -0.659251 0.751329
1693381971.17842 0.013052 0.139842 0.341990 -0.007608 0.027374 -0.655670 0.754513
1693381971.21200 0.009836 0.143601 0.344723 -0.010721 0.023670 -0.652095 0.757692
1693381971.24533 0.005529 0.147026 0.346315 -0.014415 0.018818 -0.648455 0.760884
1693381971.27833 -0.000532 0.151905 0.348836 -0.017560 0.014607 -0.645154 0.763711
1693381971.31139 -0.004741 0.154962 0.349739 -0.019498 0.010370 -0.643980 0.764723
1693381971.34458 -0.008217 0.157139 0.349907 -0.020312 0.006821 -0.643788 0.764904
1693381971.37795 -0.012208 0.159153 0.350242 -0.021265 0.003485 -0.643373 0.765249
1693381971.41155 -0.016316 0.161912 0.350480 -0.023439 -0.000742 -0.642249 0.766137
1693381971.44521 -0.021325 0.164769 0.350117 -0.027344 -0.005973 -0.639898 0.767950
1693381971.47861 -0.026668 0.168301 0.348759 -0.032412 -0.011980 -0.636742 0.770302
1693381971.51189 -0.032091 0.172295 0.347508 -0.037421 -0.016951 -0.633238 0.772866
1693381971.54520 -0.036936 0.176531 0.346176 -0.042486 -0.021855 -0.630277 0.774899
1693381971.57846 -0.041944 0.181286 0.344264 -0.047479 -0.027198 -0.627572 0.776634
1693381971.61161 -0.052026 0.190108 0.342327 -0.051073 -0.032795 -0.623032 0.779838
1693381971.64486 -0.057341 0.194265 0.340880 -0.054068 -0.035922 -0.619585 0.782241
1693381971.67821 -0.058058 0.200906 0.339861 -0.057157 -0.039250 -0.616943 0.783948
1693381971.71145 -0.062447 0.205076 0.337157 -0.060789 -0.040986 -0.612893 0.786758
1693381971.74470 -0.067929 0.208771 0.334792 -0.064673 -0.040975 -0.609154 0.789347
1693381971.77819 -0.071432 0.213994 0.332146 -0.069615 -0.040200 -0.607920 0.789918
1693381971.81172 -0.074937 0.219284 0.329450 -0.074267 -0.039012 -0.608607 0.789024
1693381971.84527 -0.078267 0.224581 0.326757 -0.078004 -0.038500 -0.610767 0.787018
1693381971.87884 -0.082133 0.228993 0.324842 -0.080080 -0.038202 -0.613791 0.784467
1693381971.91247 -0.084434 0.232633 0.324285 -0.080302 -0.038953 -0.617300 0.781649
1693381971.94605 -0.088161 0.235165 0.322597 -0.079242 -0.040099 -0.620362 0.779271
1693381971.97971 -0.091950 0.237724 0.321820 -0.077617 -0.040600 -0.624013 0.776489
1693381972.01341 -0.093109 0.238652 0.323108 -0.076388 -0.041571 -0.629100 0.772444
1693381972.04695 -0.098231 0.240876 0.322934 -0.077455 -0.043624 -0.633068 0.768975
1693381972.08044 -0.092502 0.241284 0.327750 -0.079520 -0.046012 -0.638137 0.764422
1693381972.11401 -0.096042 0.243870 0.329492 -0.082669 -0.048640 -0.641094 0.761445
1693381972.14760 -0.099456 0.245243 0.330993 -0.085872 -0.051132 -0.644097 0.758387
1693381972.18120 -0.102312 0.246203 0.332575 -0.089348 -0.053435 -0.647628 0.754811
1693381972.21480 -0.105011 0.246924 0.334460 -0.093459 -0.055202 -0.651286 0.751029
1693381972.24834 -0.107894 0.247098 0.336494 -0.097614 -0.055967 -0.654388 0.747741
1693381972.28193 -0.110933 0.246962 0.338395 -0.101730 -0.056639 -0.656878 0.744952
1693381972.31556 -0.113330 0.246519 0.340096 -0.105859 -0.057703 -0.660074 0.741462
1693381972.34911 -0.115969 0.246145 0.341282 -0.109211 -0.058856 -0.662823 0.738428
1693381972.38267 -0.118010 0.245406 0.341995 -0.111454 -0.059880 -0.665155 0.735908
1693381972.41624 -0.119608 0.244816 0.341747 -0.112274 -0.060439 -0.667461 0.733647
1693381972.44980 -0.119939 0.245442 0.341878 -0.111797 -0.061586 -0.670116 0.731200
1693381972.48335 -0.125928 0.245410 0.336054 -0.110564 -0.065650 -0.670897 0.730317
1693381972.51688 -0.126099 0.244816 0.336392 -0.108465 -0.068664 -0.672103 0.729245
1693381972.55049 -0.126264 0.244837 0.336922 -0.106066 -0.071085 -0.672993 0.728544
