# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74697 0.018724 0.009321 0.027384 0.003586 0.078205 -0.697123 0.712665
1693381969.78001 0.016415 0.010570 0.032038 0.009178 0.073961 -0.694895 0.715238
1693381969.81281 0.014207 0.013911 0.036959 0.017172 0.068700 -0.692823 0.717622
1693381969.84622 0.009486 0.013174 0.040737 0.023444 0.064942 -0.691728 0.718850
1693381969.87999 0.006383 0.012403 0.043640 0.025358 0.062291 -0.692157 0.718607
1693381969.91349 0.006722 0.011770 0.047825 0.023844 0.060753 -0.692934 0.718041
1693381969.94701 0.008410 0.011152 0.051178 0.020588 0.060393 -0.693224 0.717892
1693381969.98077 0.045229 0.008236 0.061417 0.016670 0.063259 -0.699596 0.711537
1693381970.01411 0.039435 0.006564 0.068516 0.013496 0.062702 -0.695398 0.715757
1693381970.04746 0.038662 0.007791 0.076146 0.010731 0.061092 -0.691433 0.719773
1693381970.08081 0.037489 0.010370 0.084877 0.007812 0.059167 -0.687028 0.724176
1693381970.11417 0.035668 0.013609 0.094669 0.004408 0.056678 -0.682939 0.728260
1693381970.14708 0.036176 0.020267 0.116273 0.001572 0.056399 -0.680747 0.730343
1693381970.18002 0.036028 0.030157 0.136679 -0.001580 0.053544 -0.679273 0.731928
1693381970.21303 0.032735 0.038725 0.158764 -0.003943 0.050791 -0.679222 0.732162
1693381970.24619 0.031921 0.047140 0.179811 -0.003589 0.047502 -0.680711 0.731002
1693381970.27918 0.029695 0.057125 0.203269 -0.000160 0.043887 -0.682735 0.729347
1693381970.31236 0.027859 0.067477 0.227051 0.005754 0.040181 -0.685568 0.726877
1693381970.34570 0.026171 0.078281 0.251009 0.011724 0.036192 -0.689023 0.723740
1693381970.37909 0.024357 0.089752 0.275095 0.016106 0.032989 -0.693189 0.719820
1693381970.41237 0.024787 0.103323 0.303743 0.019207 0.032053 -0.697013 0.716084
1693381970.44534 0.025428 0.116785 0.332538 0.020096 0.031991 -0.698875 0.714245
1693381970.47854 0.025580 0.129174 0.357838 0.018907 0.031219 -0.698606 0.714575
1693381970.51185 0.025008 0.140980 0.381422 0.015955 0.030294 -0.697246 0.716013
1693381970.54505 0.024620 0.153146 0.406202 0.013500 0.031448 -0.695865 0.717357
1693381970.57840 0.024160 0.164713 0.429034 0.011306 0.032292 -0.694092 0.719072
1693381970.61171 0.023105 0.176953 0.453038 0.010026 0.032110 -0.692155 0.720964
1693381970.64498 0.021876 0.189927 0.480570 0.010539 0.031244 -0.689618 0.723423
1693381970.67826 0.020543 0.201348 0.502150 0.009661 0.027847 -0.687072 0.725991
1693381970.71163 0.019667 0.212598 0.523483 0.008027 0.023686 -0.684607 0.728483
1693381970.74495 0.018614 0.222845 0.542615 0.004713 0.020390 -0.681778 0.731260
1693381970.77827 0.018697 0.233347 0.563692 -0.000594 0.018007 -0.679868 0.733113
1693381970.81149 0.018963 0.243454 0.583931 -0.005859 0.016333 -0.676866 0.735901
1693381970.84463 0.019377 0.252971 0.603707 -0.009381 0.018329 -0.673355 0.739032
1693381970.87792 0.019841 0.262726 0.621683 -0.012719 0.019610 -0.669193 0.742721
