0,0.0846077,-3.11651,-3.10525,0.0850875,-3.11557,-3.10498,1.11583,0.839674,-0.121706,1.11518,0.839907,-0.122471
1,0.0650713,-3.12632,-3.1084,0.0654072,-3.12617,-3.10838,1.14401,0.818655,-0.107206,1.14366,0.818682,-0.107805
2,0.0526438,-3.14007,-3.07102,0.0530518,-3.13995,-3.071,1.17474,0.756608,-0.127922,1.17432,0.756692,-0.128574
3,0.0638935,-3.13455,-3.1262,0.0644249,-3.13472,-3.12684,1.1572,0.836487,-0.0860083,1.15694,0.836694,-0.086555
4,0.0581869,-3.10935,-3.1292,0.058351,-3.10912,-3.12911,1.13756,0.834994,-0.0966653,1.13758,0.83495,-0.0974056
5,0.0621418,-3.09429,-3.13787,0.0624807,-3.09398,-3.1378,1.11146,0.843213,-0.0889477,1.11131,0.843288,-0.0900093
6,0.0447211,-3.10795,-3.11353,0.0449392,-3.10782,-3.11371,1.15163,0.819369,-0.108875,1.15151,0.819424,-0.109788
7,0.0451655,-3.10614,-3.09029,0.0450169,-3.10644,-3.09059,1.1482,0.792738,-0.123281,1.14844,0.792559,-0.123812
8,0.0834284,-3.12739,-3.1036,0.0837092,-3.12749,-3.10364,1.15209,0.800937,-0.116289,1.15221,0.800952,-0.116991
9,0.0742193,-3.12468,-3.09793,0.0744726,-3.12442,-3.09826,1.15447,0.799949,-0.114463,1.15455,0.800073,-0.11518
10,0.0662383,-3.12835,-3.09487,0.0664929,-3.12848,-3.09473,1.16359,0.803601,-0.106794,1.16369,0.803819,-0.107452
11,0.0738926,-3.14123,-3.11967,0.074213,-3.14115,-3.11966,1.17655,0.832741,-0.110539,1.17642,0.832947,-0.11137
12,0.0708178,-3.12414,-3.12694,0.0712365,-3.12482,-3.12627,1.15284,0.843669,-0.108719,1.15272,0.84396,-0.10941
13,0.0585277,-3.12634,-3.13404,0.0586571,-3.12628,-3.13398,1.14268,0.8492,-0.112437,1.14263,0.849396,-0.11325
14,0.0702294,-3.12222,-3.10187,0.0704845,-3.12214,-3.10209,1.14448,0.817476,-0.103403,1.14444,0.817579,-0.104293
15,0.0675439,-3.12735,-3.10614,0.0674028,-3.12678,-3.10558,1.14871,0.822185,-0.102995,1.1488,0.822242,-0.10411
16,0.0807281,-3.11957,-3.1122,0.0809112,-3.11942,-3.11218,1.13865,0.842852,-0.110808,1.13857,0.843099,-0.111505
17,0.0875288,-3.11011,-3.11426,0.0877141,-3.11012,-3.11398,1.11944,0.847941,-0.120493,1.1194,0.847996,-0.121456
18,0.0873282,-3.11513,-3.11586,0.0875578,-3.11484,-3.11483,1.12051,0.850004,-0.115119,1.12042,0.850124,-0.116365
