# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382237.782691717147827,0.00682,0.00033,0.00076,0.00000,0.00000,0.00392,0.01183
1693382237.801613569259644,0.00280,0.00013,0.00125,0.00000,0.00181,0.00141,0.00741
1693382237.834292173385620,0.00323,0.00011,0.00001,0.00021,0.00000,0.00189,0.00546
1693382237.867901563644409,0.00335,0.00016,0.00005,0.00021,0.00000,0.00168,0.00546
1693382237.901302576065063,0.00859,0.00045,0.00014,0.00070,0.00000,0.00443,0.01431
1693382237.935150623321533,0.00459,0.00019,0.00006,0.00032,0.00000,0.00225,0.00741
1693382237.968729734420776,0.00424,0.00018,0.00007,0.00028,0.00000,0.00182,0.00659
1693382238.002464771270752,0.00405,0.00014,0.00005,0.00024,0.00000,0.00165,0.00614
1693382238.036122322082520,0.00428,0.00023,0.00003,0.00035,0.00139,0.00196,0.00826
1693382238.069930315017700,0.00310,0.00015,0.00030,0.00028,0.00125,0.00220,0.00728
1693382238.103461980819702,0.00316,0.00021,0.00007,0.00048,0.00462,0.00243,0.01097
1693382238.136640548706055,0.00386,0.00019,0.00006,0.00087,0.00085,0.00186,0.00769
1693382238.170015573501587,0.00384,0.00019,0.00059,0.00101,0.00000,0.00213,0.00776
1693382238.203027963638306,0.00296,0.00017,0.00070,0.00103,0.02016,0.00179,0.02680
1693382238.236392498016357,0.00387,0.00022,0.00014,0.00306,0.00544,0.00167,0.01440
1693382238.269745588302612,0.00385,0.00023,0.00048,0.00365,0.00253,0.00175,0.01248
1693382238.303117036819458,0.00374,0.00022,0.00055,0.00406,0.00193,0.00187,0.01237
1693382238.336451053619385,0.00334,0.00022,0.00046,0.00384,0.00127,0.00190,0.01104
1693382238.369748115539551,0.00329,0.00019,0.00066,0.00431,0.00295,0.00193,0.01332
1693382238.402998208999634,0.00390,0.00024,0.00094,0.00476,0.00282,0.00168,0.01432
1693382238.436350584030151,0.00369,0.00021,0.00053,0.00447,0.00000,0.00170,0.01060
1693382238.469553232192993,0.01427,0.00072,0.00311,0.00815,0.00409,0.00236,0.03269
1693382238.502621173858643,0.00399,0.00024,0.00114,0.00442,0.00143,0.00170,0.01293
1693382238.535846471786499,0.00676,0.00024,0.00024,0.00557,0.00404,0.00180,0.01865
1693382238.569158315658569,0.00377,0.00025,0.00007,0.00578,0.00000,0.00187,0.01173
1693382238.602494716644287,0.00457,0.00021,0.00008,0.00585,0.00181,0.00188,0.01440
1693382238.635817766189575,0.01094,0.00089,0.00033,0.01359,0.00348,0.00243,0.03166
1693382238.669134140014648,0.00373,0.00023,0.00015,0.00571,0.00271,0.00228,0.01482
1693382238.702303409576416,0.00817,0.00037,0.00011,0.00920,0.00032,0.00224,0.02041
1693382238.735576391220093,0.00437,0.00021,0.00013,0.00643,0.00222,0.00217,0.01553
1693382238.768831253051758,0.00408,0.00022,0.00014,0.00576,0.00055,0.00236,0.01311
1693382238.802121162414551,0.00361,0.00025,0.00174,0.00549,0.00317,0.00198,0.01624
1693382238.835466384887695,0.00347,0.00020,0.00011,0.00584,0.00000,0.00188,0.01150
1693382238.868776559829712,0.00382,0.00024,0.00075,0.00607,0.00314,0.00230,0.01633
1693382238.902062654495239,0.00387,0.00030,0.00053,0.00706,0.00000,0.00201,0.01376
1693382238.935414791107178,0.00588,0.00024,0.00285,0.00764,0.00000,0.00224,0.01886
1693382238.968737602233887,0.00471,0.00026,0.00280,0.00574,0.00084,0.00244,0.01679
1693382239.001806735992432,0.00368,0.00022,0.00142,0.00537,0.00134,0.00197,0.01401
1693382239.035053730010986,0.00353,0.00029,0.00013,0.00502,0.00027,0.00195,0.01120
1693382239.068354368209839,0.00359,0.00022,0.00128,0.00473,0.00560,0.00282,0.01826
1693382239.101595401763916,0.00361,0.00026,0.00411,0.00585,0.00150,0.00205,0.01737
1693382239.134938001632690,0.00345,0.00025,0.00376,0.00535,0.00024,0.00215,0.01521
1693382239.168094635009766,0.00345,0.00022,0.00050,0.00584,0.00338,0.00202,0.01542
1693382239.201166629791260,0.00365,0.00022,0.00421,0.00626,0.00025,0.00195,0.01655
1693382239.234311580657959,0.00401,0.00024,0.00032,0.00624,0.00000,0.00210,0.01291
1693382239.267467737197876,0.00432,0.00023,0.00086,0.00641,0.00144,0.00210,0.01536
1693382239.300618171691895,0.00467,0.00028,0.00212,0.00646,0.00029,0.00212,0.01594
1693382239.333745718002319,0.00489,0.00029,0.00077,0.00638,0.00146,0.00216,0.01595
1693382239.366880178451538,0.00364,0.00022,0.00239,0.00673,0.00000,0.00209,0.01508
1693382239.400025129318237,0.00357,0.00028,0.00308,0.00690,0.00000,0.00217,0.01600
1693382239.433143377304077,0.00330,0.00022,0.00283,0.00650,0.00000,0.00197,0.01482
1693382239.466281175613403,0.00376,0.00025,0.00260,0.00677,0.00000,0.00253,0.01592
1693382239.499406099319458,0.00366,0.00024,0.00293,0.00745,0.00000,0.00304,0.01731
1693382239.532481670379639,0.00485,0.00022,0.00439,0.00683,0.00000,0.00216,0.01846
1693382239.565515041351318,0.00394,0.00022,0.00138,0.00697,0.00000,0.00240,0.01491
1693382239.598602056503296,0.00376,0.00024,0.00675,0.00699,0.00000,0.00201,0.01974
1693382239.631636142730713,0.00340,0.00021,0.00002,0.00662,0.00000,0.00225,0.01250
1693382239.664737939834595,0.00870,0.00034,0.00003,0.00751,0.00000,0.00211,0.01868
1693382239.697872161865234,0.00317,0.00025,0.00159,0.00665,0.00002,0.00210,0.01378
1693382239.731022596359253,0.00404,0.00028,0.00003,0.00684,0.00006,0.00202,0.01328
1693382239.764164209365845,0.00329,0.00023,0.00177,0.00634,0.00028,0.00216,0.01407
1693382239.797294139862061,0.00418,0.00022,0.00130,0.00618,0.00158,0.00233,0.01579
1693382239.830454587936401,0.00409,0.00021,0.00122,0.00666,0.00145,0.00212,0.01576
1693382239.863607168197632,0.00395,0.00023,0.00264,0.00691,0.00000,0.00246,0.01621
1693382239.896754264831543,0.00353,0.00025,0.00282,0.00667,0.00000,0.00209,0.01536
1693382239.929876804351807,0.00341,0.00022,0.00405,0.00683,0.00000,0.00233,0.01684
1693382239.962997913360596,0.00366,0.00022,0.00145,0.00649,0.00000,0.00241,0.01424
1693382239.996117353439331,0.00495,0.00028,0.00654,0.00641,0.00144,0.00197,0.02160
1693382240.029257774353027,0.00373,0.00020,0.00008,0.00657,0.00000,0.00201,0.01260
1693382240.062402009963989,0.00602,0.00034,0.00012,0.00684,0.00000,0.00207,0.01539
1693382240.095541954040527,0.00321,0.00024,0.00165,0.00683,0.00008,0.00226,0.01428
1693382240.128714323043823,0.00358,0.00030,0.00032,0.00645,0.00001,0.00195,0.01262
1693382240.162106037139893,0.00706,0.00032,0.00607,0.00768,0.00150,0.00215,0.02479
1693382240.195486307144165,0.00503,0.00028,0.00011,0.00636,0.00171,0.00213,0.01563
1693382240.229053974151611,0.00392,0.00025,0.00007,0.00649,0.00000,0.00201,0.01274
1693382240.262614727020264,0.00360,0.00030,0.00009,0.00641,0.00150,0.00249,0.01439
1693382240.296187162399292,0.00641,0.00020,0.00012,0.00696,0.00008,0.00204,0.01582
1693382240.329757213592529,0.00319,0.00024,0.00042,0.00666,0.00010,0.00206,0.01268
