# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693381969.713775873184204,0.00275,0.00016,0.00027,0.00000,0.00000,0.00178,0.00497
1693381969.746543645858765,0.00955,0.00039,0.00381,0.00000,0.00617,0.00287,0.02280
1693381969.779618501663208,0.00299,0.00017,0.00007,0.00048,0.00000,0.00156,0.00527
1693381969.812467336654663,0.00256,0.00015,0.00001,0.00040,0.00000,0.00165,0.00477
1693381969.845896959304810,0.00343,0.00018,0.00009,0.00045,0.00000,0.00161,0.00576
1693381969.879702329635620,0.00274,0.00017,0.00005,0.00043,0.00000,0.00151,0.00490
1693381969.913258790969849,0.00268,0.00016,0.00011,0.00044,0.00000,0.00166,0.00506
1693381969.946751356124878,0.00257,0.00016,0.00008,0.00049,0.00000,0.00161,0.00492
1693381969.980140686035156,0.00271,0.00016,0.00003,0.00047,0.00036,0.00156,0.00528
1693381970.013768196105957,0.00306,0.00016,0.00001,0.00042,0.00224,0.00171,0.00761
1693381970.047219276428223,0.00494,0.00017,0.00006,0.00064,0.00000,0.00191,0.00773
1693381970.080628633499146,0.00669,0.00015,0.00003,0.00046,0.00013,0.00193,0.00940
1693381970.114006996154785,0.00289,0.00018,0.00021,0.00053,0.00010,0.00206,0.00598
1693381970.146724939346313,0.00897,0.00030,0.00039,0.00107,0.00906,0.00204,0.02184
1693381970.179682493209839,0.00447,0.00036,0.00038,0.00182,0.00101,0.00166,0.00971
1693381970.212899684906006,0.00669,0.00030,0.00033,0.00269,0.00305,0.00280,0.01587
1693381970.246009588241577,0.00367,0.00021,0.00056,0.00230,0.00003,0.00161,0.00838
1693381970.279042720794678,0.00365,0.00017,0.00035,0.00201,0.00003,0.00191,0.00812
1693381970.312279701232910,0.00321,0.00018,0.00009,0.00177,0.00065,0.00192,0.00783
1693381970.345656633377075,0.00625,0.00017,0.00011,0.00205,0.00088,0.00215,0.01161
1693381970.378938436508179,0.00738,0.00033,0.00009,0.00375,0.00191,0.00329,0.01674
1693381970.412343978881836,0.00347,0.00017,0.00026,0.00215,0.00059,0.00179,0.00842
1693381970.445275068283081,0.00384,0.00029,0.00024,0.00238,0.00895,0.00187,0.01756
1693381970.478425741195679,0.00361,0.00018,0.00039,0.00325,0.00248,0.00215,0.01206
1693381970.511762380599976,0.00336,0.00019,0.00006,0.00342,0.00000,0.00185,0.00889
1693381970.545038700103760,0.00348,0.00021,0.00011,0.00353,0.00382,0.00193,0.01309
1693381970.578356742858887,0.00377,0.00023,0.00047,0.00395,0.00610,0.00183,0.01634
1693381970.611679077148438,0.00495,0.00021,0.00014,0.00485,0.00460,0.00184,0.01659
1693381970.644899368286133,0.00367,0.00023,0.00128,0.00636,0.00375,0.00208,0.01737
1693381970.678234338760376,0.00358,0.00023,0.00078,0.00636,0.00032,0.00198,0.01325
1693381970.711601734161377,0.00397,0.00022,0.00110,0.00640,0.00227,0.00185,0.01582
1693381970.744894981384277,0.00488,0.00027,0.00294,0.00682,0.00024,0.00207,0.01723
1693381970.778192281723022,0.00320,0.00021,0.00002,0.00680,0.00000,0.00224,0.01249
1693381970.811362028121948,0.00410,0.00022,0.00423,0.00694,0.00152,0.00223,0.01925
1693381970.844486713409424,0.00424,0.00023,0.00340,0.00625,0.00023,0.00197,0.01633
1693381970.877788782119751,0.00379,0.00025,0.00038,0.00634,0.00001,0.00223,0.01301
1693381970.911106824874878,0.00332,0.00022,0.00157,0.00602,0.00147,0.00228,0.01489
1693381970.944391250610352,0.00835,0.00022,0.00124,0.00629,0.00075,0.00211,0.01897
1693381970.977651596069336,0.00368,0.00029,0.00026,0.00585,0.00272,0.00217,0.01498
