,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.09726433315419927,0.0895448555946683,0.0849020005965638,0.03797458808810269,0.022193857233927198,0.19913441023722595,19.772132553215933
kalibr_traj.txt,0.11061745081370797,0.10242775195549053,0.09881413019903271,0.04177051656213513,0.013712033138283038,0.20335649435186254,25.573700687253282
