,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.06447273946605475,0.05871490796312348,0.05115262968057088,0.02663256872965343,0.007275704284512389,0.13772139573865613,0.12054528989347545
kalibr_traj.txt,0.06324463958880693,0.05518441354484358,0.05193539924243093,0.030896034347951004,0.013785526732027252,0.15215885777463528,0.11199676422810637
