# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382237.770572423934937,0.00283,0.00015,0.00045,0.00000,0.00000,0.00165,0.00508
1693382237.800713062286377,0.00324,0.00009,0.00174,0.00000,0.00179,0.00151,0.00837
1693382237.834137439727783,0.00280,0.00014,0.00001,0.00020,0.00000,0.00143,0.00458
1693382237.868029832839966,0.00298,0.00015,0.00005,0.00021,0.00000,0.00173,0.00512
1693382237.901621580123901,0.00346,0.00016,0.00005,0.00022,0.00000,0.00207,0.00596
1693382237.935474872589111,0.00319,0.00014,0.00005,0.00022,0.00000,0.00157,0.00518
1693382237.969092845916748,0.00360,0.00016,0.00005,0.00023,0.00000,0.00180,0.00584
1693382238.002855539321899,0.00368,0.00017,0.00006,0.00025,0.00000,0.00188,0.00603
1693382238.036546707153320,0.00357,0.00015,0.00004,0.00028,0.00078,0.00190,0.00670
1693382238.070400953292847,0.00347,0.00015,0.00030,0.00027,0.00113,0.00175,0.00708
1693382238.103974342346191,0.00351,0.00016,0.00014,0.00041,0.00388,0.00171,0.00982
1693382238.137195110321045,0.00359,0.00019,0.00008,0.00084,0.00083,0.00192,0.00745
1693382238.170573472976685,0.00467,0.00015,0.00053,0.00096,0.00000,0.00183,0.00814
1693382238.203619718551636,0.00295,0.00017,0.00072,0.00099,0.01817,0.00167,0.02467
1693382238.236998081207275,0.00503,0.00019,0.00013,0.00306,0.00536,0.00169,0.01546
1693382238.270377635955811,0.00370,0.00020,0.00047,0.00408,0.00279,0.00179,0.01304
1693382238.303740978240967,0.00365,0.00026,0.00054,0.00448,0.00211,0.00175,0.01280
1693382238.337078809738159,0.00341,0.00020,0.00046,0.00392,0.00132,0.00195,0.01125
1693382238.370373725891113,0.00416,0.00024,0.00068,0.00429,0.00290,0.00171,0.01397
1693382238.403625726699829,0.00457,0.00024,0.00094,0.00480,0.00280,0.00248,0.01584
1693382238.436973571777344,0.00421,0.00024,0.00048,0.00433,0.00000,0.00202,0.01128
1693382238.470155715942383,0.00319,0.00020,0.00108,0.00529,0.00273,0.00174,0.01423
1693382238.503257751464844,0.00352,0.00022,0.00108,0.00430,0.00140,0.00227,0.01279
1693382238.536515951156616,0.00337,0.00021,0.00028,0.00452,0.00423,0.00180,0.01441
1693382238.569800615310669,0.00346,0.00020,0.00006,0.00549,0.00000,0.00200,0.01122
1693382238.603163957595825,0.00354,0.00021,0.00008,0.00571,0.00182,0.00173,0.01310
1693382238.636458396911621,0.00344,0.00030,0.00014,0.00564,0.00221,0.00202,0.01375
1693382238.669787645339966,0.00376,0.00028,0.00020,0.00605,0.00262,0.00176,0.01466
1693382238.703007698059082,0.01208,0.00068,0.00021,0.01489,0.00209,0.00238,0.03233
1693382238.736268758773804,0.00434,0.00021,0.00133,0.00621,0.00031,0.00195,0.01435
1693382238.769529104232788,0.00433,0.00026,0.00034,0.00590,0.00037,0.00189,0.01310
1693382238.802808523178101,0.00388,0.00032,0.00202,0.00541,0.00297,0.00258,0.01718
1693382238.836154699325562,0.00337,0.00023,0.00012,0.00616,0.00000,0.00232,0.01220
1693382238.869472980499268,0.00739,0.00035,0.00244,0.00612,0.00223,0.00191,0.02044
1693382238.902766227722168,0.00374,0.00024,0.00049,0.00715,0.00000,0.00205,0.01368
1693382238.936129331588745,0.00394,0.00022,0.00277,0.00571,0.00004,0.00221,0.01488
1693382238.969429969787598,0.00586,0.00033,0.00346,0.00530,0.00155,0.00203,0.01855
1693382239.002473831176758,0.00470,0.00022,0.00150,0.00573,0.00113,0.00211,0.01538
1693382239.035714864730835,0.00379,0.00029,0.00002,0.00540,0.00030,0.00220,0.01200
1693382239.069011449813843,0.00373,0.00030,0.00133,0.00488,0.00407,0.00201,0.01632
1693382239.102181434631348,0.00373,0.00022,0.00333,0.00524,0.00301,0.00217,0.01771
