# timestamp(s) tx ty tz qx qy qz qw
1693382558.79000 0.018306 0.027019 0.036977 -0.004535 0.035742 0.998873 0.030900
1693382558.82022 -0.004675 0.035237 0.041635 -0.000848 0.031121 0.998969 0.033054
1693382558.85370 -0.001016 0.033259 0.045294 0.002535 0.025450 0.999101 0.033808
1693382558.88745 0.002337 0.027030 0.049805 0.007581 0.016132 0.999305 0.032730
1693382558.92150 0.006478 0.016432 0.053442 0.013402 0.007057 0.999409 0.030854
1693382558.95556 0.010610 0.010836 0.061333 0.018413 -0.001812 0.999468 0.026840
1693382558.98961 0.013808 0.005424 0.069954 0.022856 -0.009171 0.999426 0.023252
1693382559.02333 0.019068 0.007587 0.084166 0.027449 -0.015746 0.999317 0.019084
1693382559.05723 0.020720 0.005635 0.094525 0.032297 -0.018935 0.999181 0.015382
1693382559.09118 0.024661 -0.000382 0.110001 0.035268 -0.021006 0.999075 0.012779
1693382559.12505 0.027739 0.001646 0.123409 0.038871 -0.022501 0.998973 0.006025
1693382559.15886 0.029428 -0.000051 0.138696 0.040668 -0.024956 0.998861 0.000247
1693382559.19256 0.029431 0.001695 0.153101 -0.041354 0.027685 -0.998734 0.007370
1693382559.22587 0.031107 0.003204 0.174630 -0.039528 0.033734 -0.998586 0.011235
1693382559.25934 0.039734 0.007229 0.196224 -0.038383 0.037508 -0.998463 0.013813
1693382559.29285 0.049532 0.011446 0.220740 -0.036647 0.039526 -0.998447 0.014069
1693382559.32601 0.057475 0.014082 0.243450 -0.034343 0.039064 -0.998562 0.012997
1693382559.35910 0.067902 0.017846 0.268412 -0.032538 0.035694 -0.998766 0.011573
1693382559.39254 0.080098 0.020003 0.296407 -0.030697 0.031160 -0.999002 0.009022
1693382559.42605 0.089486 0.020024 0.322953 -0.028730 0.025337 -0.999244 0.006565
1693382559.45962 0.110470 0.019628 0.365065 -0.023414 0.019850 -0.999510 0.006202
1693382559.49310 0.116095 0.018193 0.390205 -0.020621 0.017057 -0.999618 0.006907
1693382559.52640 0.126305 0.020286 0.419497 -0.017701 0.017294 -0.999641 0.010316
1693382559.55984 0.132939 0.021472 0.445925 -0.015759 0.019513 -0.999618 0.011600
1693382559.59338 0.140497 0.022277 0.473889 -0.014490 0.022376 -0.999571 0.012135
1693382559.62698 0.147268 0.022940 0.502337 -0.013366 0.024607 -0.999529 0.012583
1693382559.66050 0.152905 0.023540 0.531067 -0.010532 0.026492 -0.999490 0.014405
1693382559.69390 0.159461 0.024692 0.559959 -0.008539 0.027898 -0.999428 0.017130
1693382559.72738 0.165038 0.026474 0.588091 -0.008518 0.030404 -0.999319 0.019089
1693382559.76069 0.170756 0.027457 0.615767 -0.010416 0.032838 -0.999201 0.020270
1693382559.79426 0.176018 0.028344 0.643503 -0.014346 0.035304 -0.999041 0.021547
1693382559.82785 0.180806 0.029078 0.669387 -0.017379 0.036998 -0.998906 0.022726
1693382559.86144 0.184850 0.029775 0.692913 -0.021654 0.037248 -0.998789 0.023771
1693382559.89498 0.188111 0.029601 0.715075 -0.023954 0.036467 -0.998701 0.026324
1693382559.92841 0.192743 0.031322 0.737915 -0.026497 0.035235 -0.998581 0.029862
1693382559.96195 0.197159 0.032443 0.759279 -0.029214 0.033170 -0.998466 0.033359
1693382559.99543 0.202301 0.034158 0.780363 -0.033368 0.030559 -0.998290 0.037012
1693382560.02878 0.206110 0.035805 0.802238 -0.035808 0.028452 -0.998162 0.039748
1693382560.06230 0.209998 0.036716 0.820857 -0.036613 0.027437 -0.998096 0.041370
1693382560.09578 0.213924 0.037641 0.839251 -0.036783 0.026612 -0.998088 0.041932
1693382560.12925 0.217685 0.038339 0.856140 -0.035238 0.026487 -0.998162 0.041581
1693382560.16278 0.221662 0.039716 0.872153 -0.032931 0.026695 -0.998306 0.039847
1693382560.19614 0.224878 0.040675 0.886638 -0.029225 0.027263 -0.998480 0.037952
1693382560.22932 0.227282 0.042353 0.900599 -0.022979 0.027565 -0.998613 0.038528
1693382560.26279 0.230892 0.044405 0.911912 -0.017671 0.027223 -0.998618 0.041330
1693382560.29628 0.234936 0.046824 0.922411 -0.013683 0.026617 -0.998529 0.045210
1693382560.32980 0.238985 0.049321 0.932324 -0.010248 0.026466 -0.998413 0.048647
1693382560.36322 0.243181 0.052076 0.940829 -0.007593 0.026905 -0.998303 0.051083
1693382560.39642 0.247435 0.054679 0.948805 -0.006759 0.027508 -0.998206 0.052749
1693382560.42976 0.250503 0.057741 0.957020 -0.005867 0.028483 -0.998122 0.053921
1693382560.46312 0.254071 0.060142 0.964136 -0.004496 0.030101 -0.998049 0.054522
1693382560.49637 0.257405 0.060749 0.972232 -0.004175 0.031472 -0.998032 0.054077
1693382560.52969 0.260580 0.062720 0.978957 -0.004384 0.032101 -0.998097 0.052475
1693382560.56301 0.262883 0.064322 0.986170 -0.002985 0.031925 -0.998236 0.049967
1693382560.59632 0.264850 0.066156 0.992243 -0.000996 0.030557 -0.998394 0.047684
1693382560.62932 0.266534 0.069080 0.997852 -0.000625 0.027660 -0.998524 0.046740
1693382560.66253 0.268050 0.070520 1.002743 -0.002972 0.023979 -0.998675 0.045435
1693382560.69588 0.268834 0.072056 1.007645 -0.005897 0.020507 -0.998797 0.044142
1693382560.72919 0.268852 0.072526 1.013582 -0.006617 0.018046 -0.998860 0.043694
1693382560.76253 0.268650 0.073216 1.018667 -0.007072 0.016209 -0.998857 0.044401
1693382560.79575 0.269128 0.073879 1.019773 -0.008668 0.015034 -0.998812 0.045536
1693382560.82913 0.268274 0.074445 1.024421 -0.008970 0.014413 -0.998774 0.046501
1693382560.86251 0.267055 0.074269 1.028941 -0.008908 0.014220 -0.998730 0.047506
1693382560.89588 0.265359 0.073908 1.033568 -0.008318 0.014047 -0.998690 0.048496
1693382560.92925 0.263161 0.073382 1.038211 -0.007135 0.013238 -0.998659 0.049539
1693382560.96261 0.260384 0.072633 1.042775 -0.005902 0.011393 -0.998610 0.051122
1693382560.99587 0.256955 0.071642 1.047623 -0.004174 0.008796 -0.998534 0.053237
1693382561.02916 0.252939 0.070350 1.051200 0.000107 0.006554 -0.998403 0.056105
1693382561.06246 0.248280 0.068792 1.055393 0.003810 0.004185 -0.998170 0.060206
1693382561.09572 0.243234 0.066476 1.059223 0.005284 0.001818 -0.997892 0.064652
1693382561.12893 0.238203 0.063996 1.062697 0.004484 -0.000571 -0.997613 0.068906
1693382561.16226 0.232520 0.062072 1.066606 0.001740 -0.002587 -0.997325 0.073023
1693382561.19560 0.226258 0.058676 1.070673 -0.001721 -0.003746 -0.997038 0.076799
1693382561.22894 0.219876 0.056529 1.074171 -0.005700 -0.004655 -0.996709 0.080725
1693382561.26220 0.213630 0.052852 1.076668 -0.010375 -0.004923 -0.996509 0.082687
1693382561.29552 0.206097 0.049831 1.080037 -0.014464 -0.004732 -0.996444 0.082867
1693382561.32864 0.197422 0.046133 1.083589 -0.016058 -0.004273 -0.996308 0.084222
1693382561.36195 0.188232 0.042943 1.086334 -0.016402 -0.004383 -0.995946 0.088332
1693382561.39530 0.178759 0.039663 1.088290 -0.017133 -0.005215 -0.995426 0.093843
1693382561.42904 0.168471 0.035758 1.090968 -0.017246 -0.006363 -0.994854 0.099637
1693382561.46282 0.158260 0.032027 1.092661 -0.017208 -0.007716 -0.994272 0.105199
1693382561.49658 0.147610 0.028008 1.093890 -0.016577 -0.008908 -0.993657 0.110863
1693382561.53038 0.136657 0.024078 1.094903 -0.014703 -0.009843 -0.992953 0.117183
1693382561.56418 0.125282 0.019203 1.096156 -0.013156 -0.010998 -0.992197 0.123497
1693382561.59788 0.112962 0.013988 1.098762 -0.012062 -0.012695 -0.991347 0.130095
1693382561.63161 0.100758 0.008905 1.099771 -0.013098 -0.015051 -0.990301 0.137497
1693382561.66543 0.088426 0.003437 1.100789 -0.014850 -0.017498 -0.989241 0.144483
1693382561.69926 0.076053 -0.001830 1.101624 -0.016227 -0.019635 -0.988010 0.152274
1693382561.73300 0.064335 -0.007742 1.102239 -0.017963 -0.021469 -0.986781 0.159621
1693382561.76666 0.053196 -0.014044 1.102849 -0.019999 -0.022921 -0.985812 0.165074
1693382561.80037 0.041893 -0.020425 1.103816 -0.020832 -0.023373 -0.985156 0.168784
1693382561.83416 0.029983 -0.025844 1.105211 -0.020994 -0.023242 -0.984618 0.171892
1693382561.86797 0.017808 -0.032185 1.106056 -0.021065 -0.021902 -0.984142 0.174759
