,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.15177263121935997,0.14053979515547277,0.13797739743159138,0.057301811183466014,0.03442749648609996,0.2746961751900086,29.968445995009436
online_traj.txt,0.1680520184584769,0.14795686497744304,0.13345009798180632,0.07968843714124997,0.009064752896382233,0.3669016582035827,36.48799333309499
kalibr_traj.txt,0.21653524789487746,0.19487960684130257,0.1728109945411006,0.09438989574247539,0.04483675650318428,0.40423741339454533,60.95376765516484
