,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.06788821025260063,0.05886995083988691,0.054832862515847555,0.03381032356264292,0.017809566231799568,0.1598848119605872,0.12904665455643663
online_traj.txt,0.08569494109029159,0.07810383006910708,0.07427812651381469,0.03526208526171688,0.014095833498026636,0.1501279254631613,0.21296506492558784
kalibr_traj.txt,0.06997231933692362,0.06227520661985457,0.05498539255752169,0.0319049230345857,0.01570581567449432,0.14791984925792478,0.13709151325487565
