,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.07394993617560032,0.06090832410084303,0.05473482199529347,0.04193768133316418,0.018390944954569288,0.2219655826191704,0.14765201263013475
online_traj.txt,0.06578826283284951,0.06244378406364116,0.05425906186805236,0.02070916121858736,0.03875999832644885,0.11183642734860125,0.1168585792172304
kalibr_traj.txt,0.08839159995686988,0.07196763601316479,0.05670993146761852,0.0513199211769849,0.015522701337913409,0.23555793401536493,0.20313994851631825
