# timestamp(s) tx ty tz qx qy qz qw
1693382558.79000 0.018123 0.027230 0.037055 -0.004548 0.035766 0.998873 0.030879
1693382558.82006 -0.008863 0.007620 0.038184 -0.002039 0.027945 0.999067 0.032850
1693382558.85349 -0.006154 0.014212 0.037397 0.001357 0.022691 0.999240 0.031666
1693382558.88723 -0.003047 0.008157 0.037897 0.006410 0.013666 0.999404 0.031040
1693382558.92158 0.000822 -0.003277 0.036190 0.012047 0.005785 0.999470 0.029683
1693382558.95602 0.004817 -0.008896 0.038489 0.016922 -0.001839 0.999521 0.025857
1693382558.99041 0.006984 -0.013704 0.041538 0.021443 -0.008228 0.999486 0.022354
1693382559.02427 0.010718 -0.002924 0.047729 0.026668 -0.013616 0.999430 0.015598
1693382559.05821 0.010020 -0.005119 0.053760 0.031751 -0.016791 0.999277 0.012488
1693382559.09217 0.009854 -0.005199 0.063112 0.035066 -0.018264 0.999182 0.008532
1693382559.12607 0.011029 -0.001402 0.072635 0.038829 -0.019432 0.999056 0.001538
1693382559.15989 0.010884 -0.001055 0.082787 -0.041094 0.021706 -0.998910 0.004367
1693382559.19350 0.009052 0.002419 0.093440 -0.042184 0.024708 -0.998732 0.012002
1693382559.22672 0.008599 0.008140 0.107811 -0.041129 0.030660 -0.998545 0.016646
1693382559.26014 0.016372 0.014763 0.125342 -0.040197 0.034406 -0.998406 0.019666
1693382559.29363 0.025591 0.022078 0.145435 -0.038550 0.036532 -0.998381 0.020386
1693382559.32675 0.033787 0.027270 0.165192 -0.036179 0.036487 -0.998489 0.019498
1693382559.35983 0.044310 0.033363 0.187104 -0.034283 0.033569 -0.998682 0.018201
1693382559.39328 0.055966 0.038410 0.210546 -0.032655 0.029286 -0.998909 0.016012
1693382559.42681 0.064858 0.040310 0.232733 -0.030841 0.023725 -0.999150 0.013624
1693382559.46046 0.086247 0.043304 0.268907 -0.025564 0.018786 -0.999410 0.013139
1693382559.49390 0.091392 0.042213 0.290263 -0.022914 0.016145 -0.999515 0.013594
1693382559.52726 0.099550 0.043815 0.314801 -0.020321 0.016989 -0.999523 0.015861
1693382559.56070 0.104958 0.045313 0.336657 -0.018716 0.019304 -0.999494 0.016974
1693382559.59425 0.111779 0.046690 0.360061 -0.017729 0.022206 -0.999444 0.017446
1693382559.62784 0.117890 0.047883 0.383778 -0.016805 0.024480 -0.999399 0.017883
1693382559.66133 0.123297 0.048965 0.408192 -0.014118 0.026386 -0.999358 0.019687
1693382559.69473 0.130219 0.050866 0.433596 -0.012208 0.027821 -0.999288 0.022353
1693382559.72823 0.136236 0.053504 0.458604 -0.012135 0.030396 -0.999170 0.024264
1693382559.76148 0.143130 0.054940 0.483940 -0.013850 0.032843 -0.999041 0.025414
1693382559.79505 0.149165 0.056594 0.508614 -0.017558 0.035304 -0.998866 0.026692
1693382559.82864 0.154658 0.057930 0.531584 -0.020457 0.036980 -0.998719 0.027834
1693382559.86224 0.159223 0.058888 0.552274 -0.024559 0.037220 -0.998591 0.028781
1693382559.89576 0.162888 0.059471 0.571186 -0.026845 0.036332 -0.998484 0.031464
1693382559.92919 0.167702 0.061539 0.590869 -0.029335 0.035068 -0.998347 0.034832
1693382559.96273 0.172180 0.063029 0.609193 -0.031999 0.032887 -0.998215 0.038218
1693382559.99624 0.177153 0.065237 0.626684 -0.036168 0.030309 -0.998014 0.041718
1693382560.02952 0.180964 0.067496 0.645744 -0.038492 0.028280 -0.997868 0.044479
1693382560.06303 0.184742 0.068879 0.661839 -0.039233 0.027332 -0.997794 0.046055
1693382560.09647 0.188480 0.070288 0.677948 -0.039310 0.026611 -0.997783 0.046653
1693382560.12989 0.191970 0.071367 0.692730 -0.037733 0.026612 -0.997858 0.046348
1693382560.16341 0.195536 0.072769 0.706571 -0.035432 0.026877 -0.998012 0.044661
1693382560.19670 0.198449 0.073849 0.719654 -0.031485 0.027704 -0.998199 0.042891
1693382560.22988 0.200507 0.075354 0.731729 -0.025236 0.027983 -0.998342 0.043518
1693382560.26338 0.203395 0.077503 0.740426 -0.020032 0.027681 -0.998343 0.046306
1693382560.29692 0.206672 0.080068 0.748637 -0.016146 0.027104 -0.998245 0.050124
1693382560.33047 0.209977 0.082626 0.756770 -0.012801 0.027075 -0.998122 0.053433
1693382560.36395 0.213430 0.085330 0.764588 -0.010109 0.027632 -0.998013 0.055719
1693382560.39721 0.217026 0.088234 0.771844 -0.009231 0.028288 -0.997909 0.057371
1693382560.43054 0.219584 0.091130 0.779019 -0.008233 0.029419 -0.997820 0.058499
1693382560.46390 0.222546 0.093453 0.785194 -0.006799 0.031111 -0.997746 0.059062
1693382560.49718 0.225104 0.093303 0.793449 -0.006277 0.032626 -0.997745 0.058325
1693382560.53049 0.227701 0.095074 0.799837 -0.006333 0.033307 -0.997814 0.056731
1693382560.56378 0.229748 0.097004 0.805906 -0.004966 0.033100 -0.997958 0.054401
1693382560.59712 0.231343 0.098324 0.811770 -0.002903 0.031798 -0.998132 0.052081
1693382560.63016 0.232375 0.100579 0.818495 -0.002158 0.028908 -0.998275 0.051060
1693382560.66339 0.233560 0.101720 0.822778 -0.004486 0.025164 -0.998435 0.049751
1693382560.69674 0.234134 0.102948 0.826694 -0.007352 0.021647 -0.998565 0.048438
1693382560.73002 0.233946 0.103120 0.831513 -0.008114 0.019107 -0.998633 0.047965
1693382560.76335 0.233602 0.103473 0.835369 -0.008620 0.017250 -0.998632 0.048594
1693382560.79655 0.233536 0.102871 0.836344 -0.010059 0.016172 -0.998597 0.049401
1693382560.82992 0.232394 0.103338 0.839876 -0.010440 0.015443 -0.998557 0.050357
1693382560.86329 0.230891 0.103135 0.843354 -0.010435 0.015130 -0.998512 0.051334
1693382560.89667 0.228974 0.102833 0.846926 -0.009914 0.014837 -0.998472 0.052301
1693382560.93003 0.226652 0.102449 0.850489 -0.008823 0.013918 -0.998440 0.053344
1693382560.96338 0.223873 0.101931 0.853926 -0.007709 0.011961 -0.998390 0.054912
1693382560.99660 0.220549 0.101218 0.857707 -0.006058 0.009293 -0.998311 0.057030
1693382561.02986 0.216751 0.100325 0.860208 -0.001978 0.006977 -0.998178 0.059906
1693382561.06317 0.212434 0.099257 0.863599 0.001588 0.004575 -0.997944 0.063913
1693382561.09644 0.207820 0.097658 0.866758 0.002989 0.002151 -0.997658 0.068294
1693382561.12965 0.203250 0.095992 0.869504 0.002164 -0.000288 -0.997366 0.072502
1693382561.16298 0.198213 0.094901 0.872543 -0.000630 -0.002410 -0.997059 0.076597
1693382561.19633 0.192948 0.092906 0.875824 -0.004015 -0.003688 -0.996745 0.080439
1693382561.22967 0.187342 0.091622 0.878672 -0.007956 -0.004656 -0.996395 0.084333
1693382561.26292 0.181892 0.089101 0.880432 -0.012691 -0.004950 -0.996166 0.086420
1693382561.29627 0.175588 0.086323 0.882179 -0.016911 -0.004867 -0.996105 0.086402
1693382561.32938 0.168320 0.083171 0.884420 -0.018540 -0.004551 -0.995957 0.087779
1693382561.36268 0.160483 0.080468 0.886164 -0.018952 -0.004778 -0.995587 0.091782
1693382561.39602 0.152342 0.077738 0.887309 -0.019735 -0.005702 -0.995061 0.097117
1693382561.42976 0.143362 0.074776 0.889411 -0.019854 -0.006869 -0.994481 0.102793
1693382561.46355 0.134426 0.071787 0.890651 -0.019841 -0.008277 -0.993900 0.108173
1693382561.49730 0.124912 0.068809 0.891947 -0.019124 -0.009503 -0.993277 0.113776
1693382561.53110 0.115052 0.065984 0.893177 -0.017192 -0.010468 -0.992569 0.120004
1693382561.56491 0.104593 0.062518 0.894664 -0.015575 -0.011714 -0.991798 0.126320
1693382561.59861 0.093464 0.059254 0.897405 -0.014351 -0.013494 -0.990924 0.132975
1693382561.63234 0.082408 0.055590 0.898636 -0.015277 -0.015819 -0.989873 0.140241
1693382561.66616 0.070920 0.052482 0.899933 -0.016891 -0.018290 -0.988762 0.147413
1693382561.69998 0.059674 0.049005 0.900977 -0.018137 -0.020469 -0.987514 0.155140
1693382561.73373 0.049015 0.044945 0.901563 -0.019805 -0.022396 -0.986267 0.162430
1693382561.76740 0.039004 0.040527 0.902255 -0.021749 -0.023822 -0.985286 0.167841
1693382561.80111 0.028917 0.035960 0.903311 -0.022514 -0.024265 -0.984613 0.171587
1693382561.83491 0.018380 0.032275 0.904758 -0.022654 -0.024129 -0.984045 0.174813
1693382561.86872 0.007582 0.027531 0.905757 -0.022687 -0.022784 -0.983551 0.177748
1693382561.90254 -0.003592 0.022668 0.906629 -0.022118 -0.020909 -0.982975 0.181202
1693382561.93629 -0.015197 0.017974 0.907646 -0.021774 -0.019027 -0.982160 0.185810
1693382561.97011 -0.026592 0.013054 0.908941 -0.021278 -0.016421 -0.981069 0.191784
1693382562.00382 -0.037912 0.008088 0.912104 -0.020083 -0.012973 -0.980029 0.197411
1693382562.03741 -0.048813 0.001819 0.914334 -0.020711 -0.009257 -0.979280 0.201235
1693382562.07105 -0.059089 -0.004431 0.915444 -0.024523 -0.005629 -0.978556 0.204441
1693382562.10479 -0.070125 -0.010852 0.917539 -0.029768 -0.001851 -0.977634 0.208190
1693382562.13856 -0.081194 -0.015164 0.918766 -0.036357 0.001896 -0.976271 0.213470
1693382562.17224 -0.092429 -0.024939 0.923179 -0.042948 0.006438 -0.975028 0.217794
1693382562.20605 -0.099749 -0.029848 0.924932 -0.049703 0.009412 -0.973381 0.223539
1693382562.23977 -0.105801 -0.034588 0.927132 -0.055106 0.010954 -0.971871 0.228712
1693382562.27350 -0.110907 -0.040092 0.928092 -0.060906 0.010555 -0.970613 0.232571
1693382562.30715 -0.115780 -0.044206 0.930156 -0.064374 0.009409 -0.969572 0.236003
1693382562.34091 -0.121360 -0.047900 0.932033 -0.066097 0.007804 -0.968458 0.240124
1693382562.37471 -0.127346 -0.051422 0.933290 -0.067548 0.005979 -0.966932 0.245852
1693382562.40842 -0.130773 -0.055736 0.934489 -0.068802 0.004465 -0.965140 0.252491
1693382562.44157 -0.135182 -0.060139 0.935335 -0.065213 0.004543 -0.964049 0.257557
1693382562.47475 -0.139061 -0.064396 0.935835 -0.059982 0.005520 -0.963000 0.262684
1693382562.50791 -0.142953 -0.068471 0.935731 -0.056812 0.005454 -0.961674 0.268189
1693382562.54108 -0.146585 -0.072861 0.935013 -0.054544 0.004907 -0.960242 0.273745
1693382562.57373 -0.147869 -0.076471 0.933076 -0.054205 0.003626 -0.958370 0.280315
1693382562.60669 -0.149880 -0.079642 0.932216 -0.051946 0.003215 -0.956734 0.286272
1693382562.63986 -0.154224 -0.083955 0.930988 -0.049164 0.002812 -0.955073 0.292252
1693382562.67302 -0.158865 -0.088464 0.930061 -0.046259 0.002651 -0.953448 0.297977
1693382562.70614 -0.164283 -0.093371 0.928253 -0.043675 0.002553 -0.951814 0.303539
1693382562.73928 -0.169645 -0.099051 0.926496 -0.042348 0.002298 -0.950109 0.309022
1693382562.77242 -0.174643 -0.105313 0.924909 -0.041942 0.001974 -0.948304 0.314573
1693382562.80554 -0.179390 -0.112599 0.923077 -0.042712 0.001101 -0.946429 0.320072
1693382562.83871 -0.184038 -0.120865 0.921999 -0.043878 0.000101 -0.944663 0.325095
1693382562.87187 -0.190227 -0.129400 0.921356 -0.044744 -0.000906 -0.942763 0.330447
1693382562.90493 -0.197130 -0.139678 0.920756 -0.045459 -0.001442 -0.940447 0.336883
1693382562.93803 -0.204309 -0.150507 0.919881 -0.044834 -0.000592 -0.937575 0.344880
1693382562.97115 -0.210457 -0.161608 0.918431 -0.045024 -0.000451 -0.934392 0.353390
