# timestamp(s) tx ty tz qx qy qz qw
1694526971.264098406 -0.00293066 0.000662872 0.000862499 -0.00593869 -0.00893314 -0.0134663 0.999852
1694526971.294401407 -0.00291276 0.000660356 0.000918434 -0.00602597 -0.00885466 -0.013536 0.999851
1694526971.324704409 -0.00288596 0.000661375 0.000913857 -0.00605578 -0.00892577 -0.0135699 0.99985
1694526971.355007410 -0.00287616 0.000653312 0.000879557 -0.00592408 -0.00877679 -0.0135312 0.999852
1694526971.385310411 -0.00281448 0.000648194 0.000905871 -0.00609143 -0.00822377 -0.013569 0.999856
1694526971.415613413 -0.00273615 0.000604996 0.000959608 -0.00627993 -0.00758902 -0.0137095 0.999857
1694526971.445916414 -0.00272461 0.000631362 0.00100881 -0.00622126 -0.00728762 -0.0136048 0.999862
1694526971.476219416 -0.00282615 0.000635127 0.000995091 -0.00589192 -0.00780648 -0.013484 0.999861
1694526971.506522417 -0.00281266 0.000628555 0.00103703 -0.00583754 -0.00781599 -0.0134066 0.999863
1694526971.536825418 -0.00272546 0.000551283 0.0010655 -0.00565933 -0.00697811 -0.0134381 0.999869
1694526971.567128420 -0.00263437 0.000538663 0.00116277 -0.00568114 -0.00642268 -0.0133824 0.999874
1694526971.597431421 -0.00266748 0.000510531 0.00114728 -0.00562129 -0.00669559 -0.013416 0.999872
1694526971.627734423 -0.00272334 0.0004808 0.00111334 -0.00558597 -0.00713605 -0.0133822 0.999869
1694526971.658037424 -0.00269416 0.000503967 0.00114046 -0.00565839 -0.00692245 -0.0134145 0.99987
1694526971.688340425 -0.0026531 0.000773727 0.000802469 -0.00731081 -0.00467867 -0.0125211 0.999884
1694526971.718643427 -0.00263804 0.000627472 0.00101818 -0.0062083 -0.0064887 -0.0132127 0.999872
1694526971.748946428 -0.00276171 0.000555613 0.00105393 -0.00586903 -0.00769919 -0.0135183 0.999862
1694526971.779249430 -0.00279204 0.000533353 0.00102061 -0.00597772 -0.0080171 -0.0135799 0.999858
1694526971.809552431 -0.00272457 0.00055547 0.000980128 -0.00574868 -0.00771807 -0.0135853 0.999861
1694526971.839855433 -0.00263035 0.000595647 0.00097576 -0.00555743 -0.00745259 -0.0135609 0.999865
1694526971.870158434 -0.00257546 0.000542229 0.000987749 -0.00581233 -0.00724149 -0.013694 0.999863
1694526971.900461435 -0.00261886 0.000589194 0.000968249 -0.00555694 -0.00760977 -0.0136186 0.999863
1694526971.930764437 -0.00256459 0.000738964 0.00109343 -0.00447376 -0.00875434 -0.0140036 0.999854
1694526971.961067438 -0.00289749 0.000113876 0.000636794 -0.00855537 -0.00520259 -0.0122212 0.999875
1694526971.991370440 -0.00289766 1.09288e-05 0.00057619 -0.00895196 -0.00424607 -0.0119648 0.999879
1694526972.021673441 -0.00223564 0.00145307 0.00128903 -0.00430159 -0.00305478 -0.0148826 0.999875
1694526972.051976442 -0.00278491 0.000861733 0.000566731 -0.00663161 -0.0113785 -0.0130923 0.999828
1694526972.082279444 -0.00272968 0.000545786 0.000723862 -0.00574271 -0.0105038 -0.0131698 0.999842
1694526972.112583399 -0.00267847 0.00052267 0.000903544 -0.00484965 -0.0104459 -0.0133945 0.999844
1694526972.142886400 -0.00262425 0.000626073 0.000941044 -0.00479807 -0.00921569 -0.0137165 0.999852
1694526972.173189402 -0.00303675 0.000382604 0.000324576 -0.00894527 -0.00328822 -0.0110367 0.999894
1694526972.203492403 -0.00283536 0.000396228 0.000557138 -0.00779716 -0.00531033 -0.0123668 0.999879
1694526972.233795404 -0.00278511 0.000438538 0.000740847 -0.00700019 -0.00691747 -0.0129544 0.999868
1694526972.264098406 -0.00278623 0.000580786 0.000779632 -0.00659595 -0.00775923 -0.0134325 0.999858
1694526972.294401407 -0.00283124 0.000544878 0.000833822 -0.0063199 -0.00781805 -0.0133039 0.999861
1694526972.324704409 -0.00284642 0.000783943 0.000578429 -0.00774163 -0.00586743 -0.0124206 0.999876
1694526972.355007410 -0.00277785 0.000626311 0.000810071 -0.00646533 -0.00719502 -0.0130398 0.999868
1694526972.385310411 -0.00270431 0.000554126 0.000853518 -0.00594371 -0.00738104 -0.0132894 0.999867
1694526972.415613413 -0.00266338 0.000548697 0.000859999 -0.00593866 -0.00738507 -0.0133351 0.999866
1694526972.445916414 -0.00269287 0.000547385 0.000860193 -0.00596194 -0.0075216 -0.0133918 0.999864
1694526972.476219416 -0.00272263 0.000573001 0.000841722 -0.00614864 -0.00785707 -0.0134661 0.99986
1694526972.506522417 -0.00242359 0.00164201 0.00168325 0.00116098 -0.0118582 -0.0149153 0.999818
1694526972.536825418 -0.00249748 0.00187134 0.00171201 0.00208688 -0.0119932 -0.0145962 0.999819
1694526972.567128420 -0.00257879 0.00180345 0.001631 0.00171389 -0.0119652 -0.0143833 0.999823
1694526972.597431421 -0.00228024 0.00272741 0.000764422 0.00158292 -0.00916937 -0.0110331 0.999896
1694526972.627734423 -0.00250122 0.00190603 0.000217902 -0.00333435 -0.00767345 -0.010531 0.99991
1694526972.658037424 -0.00262186 0.0015568 0.000108632 -0.00464154 -0.00752221 -0.010521 0.999906
1694526972.688340425 -0.0026643 0.00157021 0.000153764 -0.00454227 -0.0078223 -0.0107578 0.999901
1694526972.718643427 -0.00270772 0.0016116 0.00020441 -0.00435655 -0.00808921 -0.010891 0.999898
1694526972.748946428 -0.0026972 0.00157488 0.000229115 -0.0044238 -0.0080254 -0.0108007 0.9999
1694526972.779249430 -0.00258368 0.00158672 0.000243237 -0.00418031 -0.00770923 -0.0108153 0.999903
