0,0.00523532,-3.11154,-3.12807,0.00594467,-3.11102,-3.12669,1.13935,0.80095,-0.077055,1.13905,0.802204,-0.0815711
1,0.00803565,-3.12246,-3.12749,0.00847997,-3.12187,-3.12652,1.15359,0.803715,-0.0634045,1.15323,0.80449,-0.0680119
2,3.13005,0.00091314,0.00502901,3.13016,0.000162972,0.00615953,1.19142,0.79038,-0.0362506,1.1908,0.790531,-0.0405463
3,3.12598,-0.00629107,0.000644611,3.12585,-0.00670116,0.00149624,1.18286,0.79158,-0.04254,1.1825,0.791302,-0.0470494
4,3.12124,-0.0070228,0.00696937,3.12074,-0.00697282,0.00801374,1.18612,0.776479,-0.0474458,1.18597,0.77583,-0.0518993
5,3.12931,0.00171685,0.00588526,3.12926,0.00102729,0.00772166,1.19284,0.789659,-0.0357987,1.19244,0.78986,-0.0406484
6,0.00450524,-3.11735,-3.12661,0.00510055,-3.11745,-3.12502,1.14909,0.797329,-0.0711972,1.14895,0.798498,-0.075859
7,0.00516135,-3.12173,-3.13493,0.00634229,-3.12087,-3.13497,1.15549,0.815509,-0.0623724,1.15563,0.817254,-0.0665034
8,0.00878405,-3.11115,-3.12343,0.0102288,-3.11012,-3.1236,1.14005,0.804332,-0.0793844,1.14007,0.806277,-0.0834834
9,0.00973513,-3.11595,-3.12897,0.0108113,-3.11486,-3.12881,1.1453,0.809163,-0.0715336,1.14528,0.810842,-0.075931
10,0.0127731,-3.11511,-3.12286,0.0132697,-3.11563,-3.12156,1.14114,0.799677,-0.0753799,1.14064,0.80077,-0.0791704
11,3.14091,-0.0333801,0.00710565,3.14097,-0.0323911,0.00837379,1.14198,0.796538,-0.0705385,1.14118,0.79734,-0.0744437
12,3.1296,-0.00469188,-0.00167617,3.12902,-0.00367431,-0.000111382,1.18985,0.796786,-0.0385334,1.189,0.796783,-0.0422972
13,3.12745,-0.00923878,0.00281762,3.1265,-0.0084168,0.00421074,1.1865,0.78834,-0.0467289,1.186,0.78766,-0.0502399
14,0.00044149,3.13892,3.14094,3.14068,0.00380608,-0.000241926,1.18825,0.801305,-0.0357019,1.18857,0.800148,-0.0391452
15,3.10906,-0.0108894,-0.00387471,3.1082,-0.00991155,-0.00241213,1.19945,0.782007,-0.0428043,1.19888,0.781682,-0.0466352
16,3.10328,-0.0142573,0.0197905,3.10379,-0.0142678,0.0212022,1.20007,0.751359,-0.065902,1.19897,0.752461,-0.0699551
17,3.13643,-0.0142286,0.0305093,3.13687,-0.0145181,0.0321259,1.17126,0.762762,-0.0758386,1.17014,0.763794,-0.0798855
18,3.12323,-0.00703638,-0.00251105,3.12194,-0.00583099,-0.00103674,1.19577,0.789752,-0.041266,1.19511,0.789358,-0.04485
19,3.12983,-0.00303869,0.00400154,3.12846,-0.00196186,0.00471786,1.19691,0.785519,-0.0465645,1.19688,0.784638,-0.0500815
20,3.12754,-0.0268765,-0.00969284,3.12602,-0.0253812,-0.00849398,1.16865,0.801061,-0.0412927,1.1688,0.800006,-0.0446285
21,3.11395,-0.0493328,-0.00878177,3.11267,-0.0478018,-0.00847164,1.15688,0.795979,-0.0496354,1.15736,0.79483,-0.0524527
22,3.1379,-0.0470956,-0.011426,3.13714,-0.0451127,-0.0113381,1.13737,0.80315,-0.0478032,1.13921,0.802176,-0.0505363
23,3.11436,-0.0464182,-0.00807073,3.11312,-0.045164,-0.00689716,1.15835,0.793484,-0.0510652,1.15878,0.792327,-0.0545347
24,3.12937,-0.0242374,-0.0112458,3.12806,-0.0227837,-0.00956885,1.16938,0.804475,-0.0438198,1.16828,0.804228,-0.0475546
25,3.10483,-0.00939222,0.0581298,3.10422,-0.00849066,0.059413,1.2091,0.70578,-0.104199,1.2076,0.705893,-0.107967
26,3.14121,-0.0272914,-0.0280109,3.13961,-0.0246257,-0.0263875,1.15602,0.82654,-0.0274119,1.15518,0.825802,-0.0304449
27,3.06643,0.0171347,0.0519648,3.06512,0.0189311,0.0531148,1.27961,0.706004,-0.0938329,1.27978,0.704635,-0.0968361
28,3.09889,-0.0441771,0.0153672,3.0979,-0.0422574,0.0158903,1.17428,0.77137,-0.0664934,1.17494,0.769961,-0.0691962
29,3.10566,-0.0361331,0.022353,3.10563,-0.0350163,0.0230136,1.17776,0.761137,-0.0725004,1.17933,0.760127,-0.0754756
30,3.11288,-0.0315935,0.0315182,3.11326,-0.030281,0.0311239,1.17838,0.749663,-0.078569,1.1807,0.749342,-0.0811243
31,0.00106262,-3.12702,-3.12119,0.00208218,-3.12753,-3.12171,1.18023,0.767438,-0.0691044,1.18277,0.767889,-0.0717619
32,3.09344,-0.036866,0.0140716,3.09303,-0.0355891,0.0153446,1.18556,0.772409,-0.0665981,1.18673,0.771112,-0.0693139
33,3.07326,-0.0541177,0.0153245,3.0722,-0.0520455,0.0163932,1.17592,0.771248,-0.0661483,1.17614,0.769796,-0.068601
34,3.07592,0.0565051,0.0720108,3.07475,0.0581005,0.0731216,1.31089,0.691657,-0.107771,1.31046,0.690362,-0.1109
35,3.08279,-0.0546047,0.0093705,3.08169,-0.0521668,0.0106409,1.17221,0.779648,-0.0610542,1.17221,0.778244,-0.0636953
36,3.10309,-0.035286,0.0269146,3.10272,-0.0333981,0.0270821,1.18152,0.75785,-0.0751587,1.18295,0.756612,-0.0775592
37,3.11132,-0.03015,0.0336533,3.1115,-0.0290613,0.0334914,1.18084,0.75055,-0.0772544,1.18266,0.749744,-0.0798812
38,3.12923,-0.0372187,0.0253177,3.12989,-0.0354571,0.0245305,1.16031,0.753117,-0.0669741,1.16256,0.753083,-0.0692392
39,0.00362119,-3.11987,-3.11819,0.00464678,-3.12032,-3.11901,1.175,0.760043,-0.0649572,1.17731,0.760965,-0.0673124
40,3.12527,-0.00534308,0.020541,3.12592,-0.00610467,0.0189024,1.20332,0.764331,-0.0654635,1.2052,0.766171,-0.0681086
41,3.12722,-5.36227e-05,0.0133568,3.12772,-0.00094987,0.0122885,1.20917,0.773195,-0.0627584,1.21069,0.775415,-0.0654748
42,3.14139,-0.028038,0.0213845,0.000891968,-3.11407,-3.12073,1.16819,0.763528,-0.0616971,1.1702,0.764971,-0.064064
43,3.13098,-0.0257819,0.0289637,3.13208,-0.0250431,0.0284345,1.17443,0.758814,-0.0656986,1.17652,0.758917,-0.0681014
44,3.09545,-0.0402594,0.0400844,3.09586,-0.0384419,0.0405985,1.17052,0.748006,-0.0705379,1.17219,0.74683,-0.0724424
45,3.09393,-0.0476304,0.0331543,3.09381,-0.0456793,0.0345776,1.16055,0.757687,-0.0649129,1.16139,0.756068,-0.0671538
46,3.1137,-0.0146634,0.056514,3.11463,-0.0135892,0.0556341,1.1937,0.721739,-0.0810533,1.19584,0.721402,-0.0832562
47,3.14121,-0.0239666,0.020496,0.000735387,-3.11806,-3.12226,1.17422,0.763532,-0.0636472,1.17649,0.764195,-0.0659943
48,3.13457,-0.023263,0.0239676,3.13544,-0.0232941,0.0229958,1.1795,0.760986,-0.0645362,1.18149,0.762653,-0.0672338
49,0.00129101,-3.12446,-3.12251,0.00227039,-3.12466,-3.12385,1.18469,0.766648,-0.0640788,1.18693,0.767666,-0.0664624
50,3.13419,-0.0294031,0.0319816,3.13455,-0.0290747,0.0298286,1.17483,0.754689,-0.0509811,1.1764,0.755912,-0.0530319
51,3.13226,0.00790598,-0.00476117,3.13172,0.00684429,-0.00616504,1.21922,0.800796,-0.0582808,1.21974,0.802577,-0.0614899
52,3.10098,-0.00471452,-0.0090209,3.10051,-0.00447074,-0.0102093,1.20342,0.816226,-0.0559569,1.20335,0.818683,-0.0582178
53,3.09859,-0.00662317,-0.00964616,3.09779,-0.00717359,-0.0109097,1.20117,0.815882,-0.0557191,1.20115,0.817955,-0.0587166
54,3.12785,0.00039336,-0.000150658,3.1274,-0.000206029,-0.00162705,1.21043,0.796034,-0.058086,1.21115,0.797721,-0.0611347
55,3.11312,0.0117104,0.020025,3.11343,0.0111461,0.0187141,1.22331,0.772718,-0.0597997,1.22496,0.773743,-0.0626051
56,3.13207,-0.0529777,0.0183618,3.13297,-0.0534068,0.0177961,1.14373,0.772578,-0.0455695,1.14564,0.772758,-0.0483433
57,3.13398,0.000419341,0.0177608,3.13378,1.93565e-05,0.0161853,1.21055,0.775178,-0.0533056,1.21159,0.776557,-0.0562169
58,3.12531,-0.000294482,-0.0107433,3.12459,-0.00122073,-0.0122818,1.2071,0.811293,-0.0571881,1.20775,0.81275,-0.0603986
59,3.13184,-0.027739,-0.010743,3.13056,-0.0295178,-0.0116416,1.17032,0.81511,-0.0579787,1.17036,0.816539,-0.0619869
60,3.11396,-0.0622378,0.0813084,3.11267,-0.0636164,0.0804063,1.12083,0.698066,-0.0378933,1.12036,0.699051,-0.0418717
61,3.13925,-0.0243888,0.0494916,3.13877,-0.0251536,0.0489373,1.17572,0.741979,-0.0462345,1.17469,0.742995,-0.0500626
62,3.12062,-0.0167688,0.0594124,3.1204,-0.0172912,0.0587475,1.17871,0.726203,-0.0426971,1.17762,0.727271,-0.0462882
63,3.10612,-0.0224889,-0.00273168,3.10509,-0.0232797,-0.00421024,1.17129,0.802453,-0.0547991,1.17104,0.803897,-0.0582731
64,3.11495,-0.0103997,-0.0260392,3.11414,-0.0111688,-0.0275666,1.19132,0.827037,-0.0562846,1.19195,0.8285,-0.0595426
65,3.1249,0.0147857,-0.000188223,3.12446,0.0138995,-0.001758,1.22434,0.795661,-0.0495475,1.22567,0.796936,-0.0524309
66,0.00151301,-3.13106,3.12842,0.000574959,-3.13006,3.1267,1.19506,0.816025,-0.0549541,1.19589,0.817339,-0.0581251
67,3.10837,-0.0174936,-0.0102719,3.10705,-0.0194657,-0.0119854,1.17731,0.808911,-0.0574255,1.17768,0.810131,-0.0612891
68,3.13888,-0.0390696,-0.0191409,3.13775,-0.0406446,-0.020464,1.15469,0.828876,-0.0663765,1.15486,0.83011,-0.0701576
69,0.00723344,-3.10866,-3.12806,0.00617374,-3.10679,-3.12924,1.16496,0.79323,-0.060637,1.16534,0.794071,-0.0645636
70,0.00445868,-3.11374,-3.13712,0.00366195,-3.11179,-3.13739,1.16786,0.80848,-0.0641338,1.16835,0.809268,-0.0685143
71,3.13918,-0.0291424,-0.0084549,3.13954,-0.0299442,-0.00858567,1.16522,0.81894,-0.0640831,1.16509,0.819635,-0.0679605
72,0.000686308,-3.11212,3.13288,0.00183705,-3.11202,3.13318,1.16237,0.82199,-0.0645701,1.16177,0.822577,-0.0682504
73,0.00150167,-3.10998,-3.13295,0.00146933,-3.10856,-3.13366,1.16173,0.800452,-0.0640074,1.16183,0.801298,-0.068011
74,3.1314,-0.0328365,0.00609285,3.13015,-0.0352895,0.00480462,1.16129,0.79601,-0.0666807,1.16204,0.796925,-0.0707823
75,3.13133,-0.0122764,-0.0433519,3.12987,-0.014181,-0.0448935,1.19186,0.856171,-0.0620061,1.19299,0.857233,-0.0657583
76,3.13511,-0.0206177,0.0127888,3.1347,-0.022186,0.0122833,1.17262,0.792603,-0.0582824,1.17315,0.793504,-0.0625281
77,0.0190362,-3.10488,-3.12227,0.0195881,-3.10353,-3.12111,1.14853,0.801494,-0.0696146,1.14865,0.802329,-0.0742956
78,0.0158651,-3.1298,-3.11726,0.0168276,-3.12908,-3.11532,1.17556,0.793612,-0.0530857,1.17536,0.794298,-0.0578018
79,0.0244187,3.12359,-3.09386,0.0251148,3.12333,-3.09183,1.21355,0.769688,-0.0343935,1.21287,0.769557,-0.0381267
80,0.0323393,3.13886,-3.10676,0.0328516,3.13817,-3.10595,1.19314,0.792229,-0.0421099,1.19233,0.79153,-0.0451051
81,0.0219,3.14109,-3.08296,0.0228269,3.14128,-3.08135,1.19523,0.75493,-0.0480881,1.19473,0.755165,-0.05215
82,0.0118414,-3.11345,-3.12598,0.0123421,-3.11212,-3.12578,1.16372,0.799294,-0.0617953,1.16384,0.800382,-0.06587
83,0.0158885,-3.08552,-3.11963,0.0157465,-3.08367,-3.12104,1.12992,0.798133,-0.0880755,1.1304,0.799497,-0.0917433
84,3.13577,-0.00205474,0.0335781,3.13507,-0.00412073,0.0323751,1.20138,0.769405,-0.0448614,1.2024,0.770676,-0.0487571
85,0.00731976,-3.11474,-3.12667,0.00725623,-3.11262,-3.12797,1.16684,0.802462,-0.0637597,1.16739,0.803852,-0.0673827
