,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.09087028372136621,0.07966531760222516,0.06931420061820864,0.04371322036796405,0.019068618594496205,0.21072410952698503,17.257983688927332
kalibr_traj.txt,0.1070637013308032,0.1012892679000068,0.10072511110987227,0.03468602529740308,0.033568966208483646,0.21171513500907155,23.968372174284145
