# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74625 0.012815 0.005613 0.037733 0.001903 0.078208 -0.695991 0.713776
1693381969.77922 0.008635 0.010532 0.045907 0.007483 0.075095 -0.693929 0.716078
1693381969.81245 0.004403 0.015485 0.055146 0.014994 0.071939 -0.692478 0.717686
1693381969.84629 -0.001476 0.019628 0.065772 0.021116 0.070414 -0.692093 0.718056
1693381969.88022 -0.003881 0.024018 0.077974 0.023340 0.069962 -0.693453 0.716718
1693381969.91388 -0.005615 0.029213 0.092270 0.022087 0.070669 -0.694616 0.715561
1693381969.94764 0.051985 0.025135 0.115278 0.019830 0.075959 -0.706205 0.703641
1693381969.98048 0.048880 0.031259 0.132853 0.016939 0.077689 -0.704940 0.704796
1693381970.01394 0.053360 0.030308 0.136197 0.011046 0.078800 -0.705102 0.704627
1693381970.04704 0.054208 0.035034 0.152124 0.008327 0.079321 -0.702040 0.707657
1693381970.08023 0.056639 0.039500 0.168376 0.005531 0.079345 -0.698807 0.710875
1693381970.11358 0.054645 0.046910 0.186402 0.002302 0.078592 -0.695125 0.714576
1693381970.14712 0.047892 0.039294 0.163075 -0.003599 0.065951 -0.687849 0.722842
1693381970.18041 0.040719 0.053421 0.182837 -0.007043 0.061651 -0.684385 0.726475
1693381970.21376 0.044994 0.049867 0.188122 -0.010497 0.055036 -0.684244 0.727098
1693381970.24669 0.045735 0.057577 0.208305 -0.010845 0.051282 -0.686038 0.725675
1693381970.27953 0.046078 0.066726 0.229547 -0.008079 0.047048 -0.688525 0.723640
1693381970.31258 0.047222 0.077363 0.252768 -0.002597 0.042993 -0.691764 0.720838
1693381970.34593 0.048871 0.088582 0.275910 0.003027 0.038633 -0.695511 0.717470
1693381970.37924 0.050754 0.101282 0.300304 0.007227 0.035150 -0.699989 0.713251
1693381970.41235 0.054822 0.114195 0.324638 0.010084 0.032592 -0.703680 0.709698
1693381970.44521 0.058517 0.127227 0.348746 0.010517 0.030650 -0.705179 0.708288
1693381970.47839 0.062601 0.142257 0.374403 0.009694 0.029234 -0.704810 0.708728
1693381970.51172 0.065154 0.156533 0.398378 0.006766 0.027959 -0.703574 0.710039
1693381970.54494 0.068222 0.171876 0.425975 0.004245 0.029427 -0.702417 0.711144
1693381970.57827 0.071584 0.188775 0.454900 0.002980 0.030235 -0.700642 0.712866
1693381970.61159 0.073431 0.205505 0.482792 0.002336 0.029868 -0.698518 0.714965
1693381970.64472 0.075351 0.223323 0.513605 0.003509 0.027874 -0.695873 0.717615
1693381970.67809 0.076311 0.238867 0.539896 0.003156 0.024628 -0.693404 0.720121
1693381970.71144 0.078145 0.254093 0.567471 0.002200 0.020936 -0.691200 0.722357
1693381970.74472 0.078695 0.267170 0.589282 -0.001008 0.017676 -0.688607 0.724919
1693381970.77802 0.080113 0.280769 0.612693 -0.005961 0.015060 -0.686726 0.726736
1693381970.81122 0.081499 0.294865 0.636208 -0.011411 0.013291 -0.683612 0.729635
1693381970.84437 0.082268 0.307575 0.658361 -0.014640 0.015130 -0.679916 0.732988
1693381970.87769 0.083580 0.320385 0.679891 -0.017764 0.016475 -0.675813 0.736675
1693381970.91107 0.082767 0.333186 0.695686 -0.021202 0.014939 -0.670837 0.741151
1693381970.94431 0.082691 0.346345 0.717212 -0.023571 0.014154 -0.666918 0.744624
1693381970.97750 0.082321 0.358650 0.735973 -0.026044 0.013393 -0.664433 0.746773
1693381971.01075 0.082326 0.371041 0.754206 -0.026712 0.013262 -0.663283 0.747774
1693381971.04390 0.081292 0.383303 0.771961 -0.024636 0.014897 -0.662899 0.748155
1693381971.07718 0.080077 0.395998 0.787638 -0.021199 0.018296 -0.662741 0.748325
1693381971.11043 0.079418 0.407061 0.805100 -0.016881 0.022020 -0.661342 0.749571
1693381971.14359 0.077053 0.419260 0.819356 -0.014714 0.022597 -0.658338 0.752239
1693381971.17684 0.073114 0.432387 0.835547 -0.014475 0.020865 -0.654604 0.755545
1693381971.21008 0.068996 0.445192 0.848364 -0.017253 0.017303 -0.650966 0.758714
1693381971.24340 0.065878 0.456185 0.862025 -0.019999 0.012939 -0.647613 0.761597
1693381971.27674 0.060767 0.467272 0.873080 -0.022149 0.008671 -0.644610 0.764142
1693381971.31000 0.056997 0.474246 0.884520 -0.023570 0.005721 -0.643589 0.764987
1693381971.34336 0.049524 0.484757 0.894105 -0.023658 0.001971 -0.642982 0.765514
1693381971.37672 0.044246 0.494251 0.903818 -0.024155 -0.000919 -0.642772 0.765676
1693381971.41005 0.037699 0.503144 0.913421 -0.025396 -0.004431 -0.641844 0.766402
1693381971.44336 0.030990 0.511897 0.922895 -0.028295 -0.008933 -0.639811 0.767959
1693381971.47670 0.024035 0.521233 0.930710 -0.032465 -0.014223 -0.636994 0.770053
1693381971.51003 0.017293 0.529373 0.939872 -0.036413 -0.018335 -0.633854 0.772378
1693381971.54338 0.009851 0.537854 0.948369 -0.040506 -0.022459 -0.630992 0.774405
1693381971.57671 0.001131 0.547263 0.956629 -0.044333 -0.027399 -0.628419 0.776128
1693381971.61003 -0.007014 0.556482 0.962873 -0.047432 -0.031308 -0.625521 0.778134
1693381971.64337 -0.015693 0.566085 0.967318 -0.049685 -0.034496 -0.622445 0.780322
1693381971.67671 -0.024227 0.575571 0.967301 -0.052571 -0.037618 -0.619306 0.782484
1693381971.71004 -0.031550 0.583446 0.972573 -0.055507 -0.038713 -0.615859 0.784945
1693381971.74340 -0.039662 0.591286 0.976297 -0.058969 -0.038458 -0.613022 0.786923
1693381971.77702 -0.047442 0.599390 0.978813 -0.063035 -0.037228 -0.612266 0.787255
1693381971.81064 -0.054766 0.607100 0.980946 -0.066830 -0.035369 -0.613456 0.786101
1693381971.84426 -0.061965 0.614385 0.982588 -0.069665 -0.034040 -0.616081 0.783857
1693381971.87788 -0.069465 0.621489 0.984052 -0.071084 -0.032927 -0.619575 0.781018
1693381971.91147 -0.076932 0.628312 0.985619 -0.070928 -0.032828 -0.623240 0.778115
1693381971.94506 -0.084242 0.634959 0.987233 -0.069428 -0.033223 -0.626761 0.775401
1693381971.97866 -0.092116 0.642010 0.988272 -0.067484 -0.033261 -0.630766 0.772317
1693381972.01224 -0.100037 0.648810 0.990481 -0.066636 -0.033688 -0.635721 0.768299
1693381972.04576 -0.107677 0.655843 0.993075 -0.067829 -0.035405 -0.640283 0.764319
1693381972.07927 -0.113986 0.663753 0.994485 -0.071057 -0.038460 -0.644216 0.760564
1693381972.11284 -0.120930 0.669375 0.998737 -0.074355 -0.040896 -0.647488 0.757336
1693381972.14644 -0.126768 0.676071 1.001987 -0.078221 -0.043278 -0.650924 0.753861
1693381972.18004 -0.132578 0.682165 1.005195 -0.082304 -0.045506 -0.654704 0.750012
1693381972.21362 -0.137877 0.687740 1.008563 -0.086948 -0.047282 -0.658614 0.745944
1693381972.24719 -0.142989 0.692690 1.011762 -0.091624 -0.048017 -0.662047 0.742289
1693381972.28078 -0.147862 0.697151 1.014858 -0.096301 -0.048538 -0.664869 0.739134
1693381972.31438 -0.151098 0.702076 1.016951 -0.101137 -0.049535 -0.668487 0.735148
1693381972.34796 -0.154759 0.705974 1.019418 -0.104958 -0.050324 -0.671651 0.731666
1693381972.38152 -0.156975 0.709180 1.022194 -0.107552 -0.050719 -0.674447 0.728685
1693381972.41509 -0.160033 0.711239 1.024279 -0.108359 -0.050574 -0.677031 0.726175
1693381972.44867 -0.162728 0.713803 1.024847 -0.108001 -0.051219 -0.679475 0.723897
1693381972.48223 -0.165043 0.716224 1.024969 -0.106596 -0.052946 -0.681671 0.721913
1693381972.51581 -0.168180 0.717213 1.026335 -0.104448 -0.055588 -0.682848 0.720915
1693381972.54940 -0.169649 0.719367 1.026508 -0.102186 -0.057712 -0.683833 0.720139
1693381972.58301 -0.170274 0.721617 1.026693 -0.099750 -0.058421 -0.685075 0.719242
1693381972.61662 -0.170543 0.723706 1.026920 -0.097676 -0.058339 -0.686338 0.718329
1693381972.65021 -0.170688 0.725433 1.027198 -0.096118 -0.058312 -0.686998 0.717910
1693381972.68381 -0.170653 0.726769 1.027866 -0.093062 -0.058391 -0.687513 0.717813
1693381972.71736 -0.170542 0.727417 1.028678 -0.089398 -0.060425 -0.688767 0.716908
1693381972.75094 -0.170234 0.727628 1.029716 -0.087870 -0.063390 -0.689536 0.716101
1693381972.78420 -0.168763 0.728132 1.030928 -0.090244 -0.064430 -0.689707 0.715548
1693381972.81740 -0.166004 0.728676 1.031932 -0.095250 -0.062450 -0.690833 0.713987
1693381972.85068 -0.163438 0.728919 1.033219 -0.099510 -0.059776 -0.693624 0.710922
1693381972.88399 -0.161276 0.728951 1.034662 -0.101637 -0.058557 -0.696886 0.707525
1693381972.91725 -0.159752 0.729005 1.036503 -0.101281 -0.059413 -0.699887 0.704536
1693381972.95049 -0.158235 0.729172 1.038749 -0.097679 -0.062290 -0.702733 0.701958
1693381972.98371 -0.157035 0.729485 1.041084 -0.092377 -0.068225 -0.705674 0.699168
1693381973.01692 -0.156079 0.729753 1.043659 -0.086306 -0.076854 -0.708919 0.695758
1693381973.05005 -0.155051 0.730127 1.045891 -0.081457 -0.086654 -0.713605 0.690380
1693381973.08328 -0.155114 0.730714 1.048308 -0.077601 -0.096234 -0.720387 0.682466
1693381973.11636 -0.153754 0.731920 1.050559 -0.071666 -0.102239 -0.729667 0.672308
1693381973.14939 -0.154123 0.732919 1.052995 -0.062270 -0.102286 -0.740525 0.661274
1693381973.18241 -0.154352 0.733732 1.055373 -0.051929 -0.093907 -0.750438 0.652172
1693381973.21571 -0.154752 0.734297 1.056690 -0.043784 -0.080489 -0.759589 0.643917
1693381973.24904 -0.154849 0.735323 1.057688 -0.039805 -0.066905 -0.769031 0.634454
1693381973.28239 -0.155377 0.735736 1.058951 -0.036367 -0.054492 -0.777851 0.625025
1693381973.31571 -0.156372 0.736291 1.059690 -0.032501 -0.044309 -0.785441 0.616492
1693381973.34905 -0.157048 0.737243 1.060816 -0.027720 -0.036096 -0.792622 0.608013
1693381973.38234 -0.159838 0.738561 1.061151 -0.022418 -0.029646 -0.800464 0.598227
1693381973.41566 -0.161743 0.740857 1.062121 -0.019120 -0.024928 -0.808670 0.587422
1693381973.44895 -0.164940 0.743752 1.063125 -0.016061 -0.020011 -0.816602 0.576630
1693381973.48230 -0.166468 0.746554 1.064580 -0.013510 -0.015552 -0.823674 0.566689
1693381973.51563 -0.168922 0.750271 1.066397 -0.010391 -0.011432 -0.830188 0.557269
1693381973.54895 -0.172449 0.754191 1.068654 -0.006484 -0.006765 -0.835611 0.549242
