# timestamp(s) tx ty tz qx qy qz qw
1694526973.88968 -0.013403 -0.057733 0.054624 0.038453 -0.015748 -0.700110 0.712825
1694526973.92571 -0.012487 0.003200 0.050571 0.034949 -0.020606 -0.706728 0.706321
1694526973.95869 -0.011917 0.003031 0.071780 0.034535 -0.020350 -0.702068 0.710981
1694526973.99168 -0.010498 0.003244 0.089437 0.032385 -0.018737 -0.697321 0.715782
1694526974.02460 -0.010944 0.000663 0.108145 0.031775 -0.014472 -0.691627 0.721410
1694526974.05802 -0.009525 0.003069 0.128327 0.030390 -0.009071 -0.686057 0.726857
1694526974.09114 -0.011849 -0.000420 0.147675 0.025786 -0.002507 -0.679821 0.732920
1694526974.12414 -0.014002 -0.000848 0.167998 0.020680 0.003886 -0.673488 0.738899
1694526974.15730 -0.015619 0.011122 0.190901 0.010655 0.013101 -0.671079 0.741194
1694526974.19021 -0.016801 0.030347 0.224831 0.007332 0.021143 -0.664279 0.747150
1694526974.22329 -0.018026 0.032134 0.250224 0.006640 0.018419 -0.653104 0.757015
1694526974.25671 -0.017873 0.027079 0.268480 0.003598 0.016974 -0.647913 0.761516
1694526974.29005 -0.021531 0.022219 0.287803 0.001174 0.016058 -0.644136 0.764742
1694526974.32342 -0.024832 0.016731 0.311408 0.000794 0.013960 -0.641710 0.766820
1694526974.35636 -0.029174 0.010896 0.330238 0.002133 0.009799 -0.640824 0.767623
1694526974.38932 -0.033779 0.007132 0.347617 0.003041 0.006074 -0.641634 0.766981
1694526974.42255 -0.038511 0.005296 0.368746 0.005956 0.003241 -0.642945 0.765882
1694526974.45591 -0.044066 0.003899 0.391771 0.009614 0.001878 -0.644707 0.764367
1694526974.48921 -0.048251 0.004848 0.416477 0.013225 -0.000619 -0.647060 0.762324
1694526974.52248 -0.053006 0.006245 0.440597 0.015987 -0.003429 -0.648357 0.761161
1694526974.55583 -0.057342 0.006980 0.455957 0.015754 -0.007264 -0.649871 0.759847
1694526974.58922 -0.062351 0.011534 0.482478 0.017413 -0.007280 -0.649735 0.759926
1694526974.62248 -0.066710 0.015963 0.502950 0.016936 -0.007602 -0.649080 0.760493
1694526974.65571 -0.071651 0.020393 0.523932 0.017767 -0.004527 -0.648094 0.761340
1694526974.68893 -0.077087 0.025857 0.546553 0.019107 -0.000463 -0.647014 0.762238
1694526974.72215 -0.082918 0.031801 0.565525 0.018628 0.002663 -0.644982 0.763966
1694526974.75541 -0.089857 0.038244 0.588094 0.019047 0.006293 -0.641748 0.766653
