# timestamp(s) tx ty tz qx qy qz qw
1694526973.90445 -0.014751 -0.004126 0.060139 0.032633 -0.025087 -0.699040 0.713897
1694526973.92568 0.007770 0.016641 0.124253 0.037578 -0.020608 -0.708397 0.704512
1694526973.95878 0.004736 0.018824 0.135208 0.036620 -0.020102 -0.706023 0.706956
1694526973.99185 0.004552 0.016009 0.153439 0.033623 -0.018033 -0.702106 0.711049
1694526974.02444 0.004244 0.010721 0.173419 0.032104 -0.013551 -0.696332 0.716873
1694526974.05786 0.005192 0.007626 0.193922 0.030131 -0.007964 -0.690811 0.722363
1694526974.09075 0.003039 0.003067 0.216303 0.025033 -0.001148 -0.684107 0.728951
1694526974.12371 0.001424 0.000559 0.239123 0.019578 0.005736 -0.678160 0.734631
1694526974.15647 -0.003601 0.003865 0.268226 0.008415 0.015642 -0.674377 0.738174
1694526974.18964 -0.005361 0.019458 0.303346 0.003853 0.023497 -0.668322 0.743491
1694526974.22277 -0.007129 0.022350 0.330978 0.002483 0.018742 -0.657139 0.753533
1694526974.25599 -0.006142 0.017111 0.351967 -0.001287 0.018264 -0.652196 0.757829
1694526974.28926 -0.008216 0.014474 0.375917 -0.004332 0.017948 -0.648529 0.760966
1694526974.32282 -0.008398 0.007117 0.395974 -0.005258 0.013917 -0.645991 0.763200
1694526974.35582 -0.008469 0.000543 0.413992 -0.002926 0.009574 -0.645531 0.763668
1694526974.38891 -0.010815 -0.000318 0.439276 -0.000633 0.006185 -0.646836 0.762604
1694526974.42208 -0.013613 -0.001005 0.464538 0.002744 0.003113 -0.648412 0.761278
1694526974.45530 -0.017067 -0.001293 0.489523 0.007569 0.000994 -0.649585 0.760251
1694526974.48857 -0.019959 -0.001774 0.513097 0.011128 -0.003015 -0.651556 0.758513
1694526974.52180 -0.024109 -0.001540 0.536834 0.014117 -0.007165 -0.652495 0.757628
1694526974.55512 -0.028768 0.000136 0.560292 0.015192 -0.011295 -0.653305 0.756858
1694526974.58855 -0.034248 0.003823 0.584830 0.016270 -0.012019 -0.652924 0.757153
1694526974.62181 -0.038222 0.007792 0.598927 0.013631 -0.013784 -0.652332 0.757685
1694526974.65498 -0.042523 0.010526 0.608181 0.013022 -0.013618 -0.651127 0.758735
1694526974.68821 -0.048510 0.017023 0.628751 0.013614 -0.010259 -0.650009 0.759735
1694526974.72149 -0.053872 0.024535 0.643287 0.012437 -0.007606 -0.648136 0.761385
1694526974.75474 -0.060743 0.033655 0.666426 0.012258 -0.004233 -0.645193 0.763909
1694526974.78795 -0.068454 0.043424 0.689426 0.010923 -0.001944 -0.642379 0.766307
1694526974.82119 -0.077549 0.053185 0.712839 0.008340 0.000799 -0.639549 0.768705
1694526974.85454 -0.086458 0.063618 0.735534 0.007194 0.006853 -0.639423 0.768791
1694526974.88797 -0.095177 0.073919 0.756426 0.005864 0.014006 -0.641920 0.766621
1694526974.92127 -0.106341 0.084368 0.786113 0.004088 0.017442 -0.645096 0.763891
1694526974.95455 -0.117477 0.094259 0.809414 0.003674 0.019142 -0.647782 0.761576
1694526974.98793 -0.129663 0.102967 0.809561 0.001698 0.016946 -0.649646 0.760046
1694526975.02111 -0.142149 0.113979 0.830127 -0.000060 0.012518 -0.654146 0.756265
1694526975.05427 -0.155534 0.124815 0.849981 -0.003590 0.005546 -0.658346 0.752687
1694526975.08744 -0.168394 0.136441 0.871146 -0.008994 -0.001889 -0.663105 0.748470
1694526975.12071 -0.180893 0.149277 0.888839 -0.014651 -0.008587 -0.671739 0.740593
1694526975.15388 -0.193331 0.161309 0.905055 -0.018957 -0.015427 -0.681427 0.731478
1694526975.18714 -0.205263 0.174208 0.918691 -0.021114 -0.021001 -0.690346 0.722866
1694526975.22041 -0.217138 0.187706 0.929365 -0.018692 -0.024351 -0.698560 0.714893
1694526975.25366 -0.229063 0.201352 0.939911 -0.014980 -0.028053 -0.706934 0.706564
1694526975.28692 -0.239778 0.216870 0.948254 -0.010501 -0.031523 -0.715465 0.697858
1694526975.32015 -0.250179 0.232419 0.956364 -0.006318 -0.033706 -0.723732 0.689229
1694526975.35344 -0.260958 0.247889 0.964283 -0.003566 -0.034080 -0.731736 0.680726
1694526975.38666 -0.271258 0.264795 0.970599 -0.003721 -0.033344 -0.740132 0.671624
1694526975.41998 -0.281438 0.282094 0.978866 -0.006614 -0.031826 -0.748352 0.662504
