# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1694526973.904449462890625,0.00296,0.00013,0.00054,0.00000,0.00000,0.00158,0.00521
1694526973.925675392150879,0.00459,0.00014,0.00178,0.00000,0.00300,0.00184,0.01136
1694526973.958783149719238,0.00423,0.00011,0.00003,0.00047,0.00000,0.00165,0.00649
1694526973.991847276687622,0.00530,0.00023,0.00008,0.00079,0.00000,0.00234,0.00873
1694526974.024439096450806,0.00431,0.00014,0.00008,0.00052,0.00000,0.00190,0.00695
1694526974.057857275009155,0.00385,0.00015,0.00022,0.00050,0.00000,0.00185,0.00658
1694526974.090746641159058,0.00414,0.00016,0.00013,0.00049,0.00001,0.00182,0.00675
1694526974.123705863952637,0.00478,0.00016,0.00001,0.00051,0.00000,0.00195,0.00741
1694526974.156474351882935,0.00375,0.00015,0.00201,0.00034,0.00000,0.00187,0.00812
1694526974.189637422561646,0.00390,0.00014,0.00041,0.00021,0.00059,0.00181,0.00707
1694526974.222768545150757,0.00509,0.00016,0.00062,0.00013,0.00222,0.00197,0.01018
1694526974.255989313125610,0.00436,0.00017,0.00175,0.00047,0.00012,0.00222,0.00909
1694526974.289263486862183,0.00367,0.00016,0.00094,0.00050,0.00275,0.00220,0.01022
1694526974.322815656661987,0.00313,0.00016,0.00050,0.00059,0.01114,0.00174,0.01726
1694526974.355821371078491,0.00379,0.00019,0.00064,0.00200,0.00423,0.00183,0.01267
1694526974.388910293579102,0.00339,0.00024,0.00016,0.00197,0.00044,0.00203,0.00824
1694526974.422081470489502,0.00407,0.00024,0.00033,0.00189,0.00014,0.00194,0.00861
1694526974.455304145812988,0.00397,0.00018,0.00098,0.00198,0.00042,0.00194,0.00947
1694526974.488565683364868,0.00327,0.00019,0.00106,0.00226,0.00000,0.00187,0.00866
1694526974.521800994873047,0.00405,0.00016,0.00087,0.00216,0.00000,0.00172,0.00895
1694526974.555118083953857,0.00350,0.00017,0.00053,0.00180,0.00117,0.00191,0.00908
1694526974.588553190231323,0.00380,0.00017,0.00018,0.00184,0.00325,0.00195,0.01119
1694526974.621810197830200,0.00370,0.00017,0.00037,0.00229,0.00899,0.00181,0.01734
1694526974.654979705810547,0.00332,0.00018,0.00088,0.00399,0.00626,0.00196,0.01660
1694526974.688210487365723,0.00346,0.00020,0.00002,0.00483,0.00076,0.00186,0.01113
1694526974.721492528915405,0.00297,0.00024,0.00372,0.00430,0.00403,0.00173,0.01700
1694526974.754737854003906,0.00420,0.00026,0.00037,0.00579,0.00249,0.00171,0.01482
1694526974.787945985794067,0.00329,0.00021,0.00029,0.00520,0.00244,0.00206,0.01349
1694526974.821187257766724,0.00367,0.00034,0.00363,0.00662,0.00143,0.00170,0.01740
1694526974.854544639587402,0.00407,0.00026,0.00002,0.00648,0.00000,0.00175,0.01257
1694526974.887967586517334,0.00422,0.00023,0.00293,0.00590,0.00000,0.00177,0.01505
1694526974.921274900436401,0.00341,0.00026,0.00486,0.00526,0.00027,0.00192,0.01598
1694526974.954553365707397,0.00447,0.00019,0.00013,0.00517,0.00028,0.00202,0.01227
1694526974.987932920455933,0.00365,0.00021,0.00083,0.00464,0.00405,0.00192,0.01530
1694526975.021111965179443,0.00317,0.00023,0.00039,0.00418,0.00044,0.00258,0.01100
1694526975.054273605346680,0.00363,0.00019,0.00002,0.00340,0.00048,0.00209,0.00981
1694526975.087442159652710,0.00320,0.00020,0.00145,0.00194,0.00005,0.00187,0.00871
1694526975.120709419250488,0.00310,0.00020,0.00070,0.00105,0.00662,0.00171,0.01339
1694526975.153884649276733,0.00363,0.00018,0.00062,0.00138,0.00060,0.00182,0.00823
1694526975.187139272689819,0.00365,0.00020,0.00051,0.00100,0.00016,0.00202,0.00755
1694526975.220409870147705,0.00487,0.00021,0.00027,0.00070,0.00251,0.00182,0.01038
1694526975.253655910491943,0.00533,0.00017,0.00015,0.00083,0.00011,0.00180,0.00839
1694526975.286915779113770,0.00357,0.00017,0.00016,0.00081,0.00134,0.00202,0.00808
1694526975.320152521133423,0.00474,0.00020,0.00014,0.00088,0.00151,0.00191,0.00938
1694526975.353444814682007,0.00452,0.00015,0.00022,0.00076,0.00289,0.00205,0.01059
