# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1693382237.790030241012573,0.00284,0.00014,0.00023,0.00000,0.00000,0.00152,0.00473
1693382237.799893856048584,0.00302,0.00013,0.00083,0.00000,0.00095,0.00140,0.00634
1693382237.833539962768555,0.00388,0.00010,0.00003,0.00003,0.00000,0.00160,0.00564
1693382237.867186307907104,0.00289,0.00014,0.00002,0.00003,0.00000,0.00159,0.00468
1693382237.900835037231445,0.00382,0.00013,0.00009,0.00000,0.00001,0.00164,0.00569
1693382237.934484243392944,0.00312,0.00015,0.00006,0.00000,0.00000,0.00171,0.00504
1693382237.968136072158813,0.00322,0.00016,0.00005,0.00000,0.00000,0.00176,0.00519
1693382238.001724481582642,0.00334,0.00015,0.00017,0.00000,0.00000,0.00183,0.00550
1693382238.035379409790039,0.00331,0.00015,0.00003,0.00000,0.00000,0.00170,0.00519
1693382238.069041967391968,0.00340,0.00014,0.00025,0.00000,0.00008,0.00196,0.00582
1693382238.102246999740601,0.00323,0.00014,0.00022,0.00000,0.00410,0.00163,0.00932
1693382238.135266304016113,0.00321,0.00014,0.00032,0.00027,0.00151,0.00213,0.00757
1693382238.168517827987671,0.00447,0.00015,0.00049,0.00029,0.00084,0.00180,0.00803
1693382238.201580762863159,0.00298,0.00015,0.00027,0.00041,0.01839,0.00184,0.02405
1693382238.234845638275146,0.00341,0.00020,0.00057,0.00255,0.00003,0.00160,0.00837
1693382238.268186092376709,0.00359,0.00019,0.00018,0.00258,0.00173,0.00183,0.01010
1693382238.301587820053101,0.00325,0.00017,0.00008,0.00264,0.00182,0.00206,0.01002
1693382238.334940433502197,0.01283,0.00059,0.00166,0.01064,0.00378,0.00468,0.03418
1693382238.368249416351318,0.00452,0.00021,0.00080,0.00329,0.00228,0.00215,0.01326
1693382238.401576519012451,0.00440,0.00019,0.00065,0.00296,0.00294,0.00163,0.01277
1693382238.434943437576294,0.00401,0.00020,0.00088,0.00306,0.00001,0.00162,0.00977
1693382238.468129396438599,0.00384,0.00022,0.00076,0.00317,0.00221,0.00173,0.01193
1693382238.501182556152344,0.00342,0.00019,0.00052,0.00328,0.00109,0.00160,0.01011
1693382238.534274816513062,0.00325,0.00019,0.00003,0.00341,0.00209,0.00169,0.01067
1693382238.567593574523926,0.00317,0.00023,0.00008,0.00390,0.00000,0.00196,0.00934
1693382238.600853919982910,0.00354,0.00019,0.00017,0.00384,0.00790,0.00167,0.01731
1693382238.634349107742310,0.00335,0.00022,0.00154,0.00528,0.00242,0.00179,0.01461
1693382238.667702674865723,0.00612,0.00022,0.00007,0.00547,0.00153,0.00177,0.01517
1693382238.700842142105103,0.00416,0.00023,0.00057,0.00554,0.00030,0.00199,0.01280
1693382238.734165906906128,0.00398,0.00023,0.00025,0.00527,0.00156,0.00191,0.01320
1693382238.767391443252563,0.00416,0.00025,0.00020,0.00560,0.00073,0.00189,0.01283
1693382238.800735473632812,0.00526,0.00019,0.00086,0.00488,0.00129,0.00177,0.01425
1693382238.834018707275391,0.00406,0.00042,0.00068,0.00527,0.00202,0.00181,0.01426
1693382238.867352962493896,0.00415,0.00025,0.00066,0.00611,0.00182,0.00224,0.01524
1693382238.900657415390015,0.00412,0.00021,0.00028,0.00541,0.00257,0.00203,0.01463
1693382238.934039592742920,0.00353,0.00022,0.00064,0.00675,0.00146,0.00329,0.01589
1693382238.967335224151611,0.00423,0.00035,0.00115,0.00605,0.00242,0.00188,0.01608
1693382239.000377416610718,0.00357,0.00022,0.00051,0.00581,0.00025,0.00212,0.01248
1693382239.033640861511230,0.00398,0.00021,0.00320,0.00567,0.00093,0.00248,0.01646
1693382239.067001581192017,0.00377,0.00022,0.00357,0.00596,0.00125,0.00175,0.01653
1693382239.100198745727539,0.00424,0.00022,0.00120,0.00557,0.00025,0.00177,0.01325
1693382239.133512496948242,0.00320,0.00022,0.00270,0.00657,0.00175,0.00200,0.01645
1693382239.166699647903442,0.00343,0.00020,0.00092,0.00570,0.00024,0.00182,0.01231
1693382239.199878931045532,0.00321,0.00022,0.00019,0.00574,0.00412,0.00272,0.01619
1693382239.233074903488159,0.00375,0.00022,0.00207,0.00684,0.00001,0.00203,0.01492
1693382239.266286134719849,0.00405,0.00040,0.00245,0.00676,0.00027,0.00235,0.01627
1693382239.299466848373413,0.00390,0.00021,0.00002,0.00629,0.00136,0.00194,0.01372
1693382239.332652091979980,0.00342,0.00021,0.00044,0.00701,0.00000,0.00201,0.01309
1693382239.365789890289307,0.00427,0.00024,0.00261,0.00704,0.00000,0.00184,0.01600
1693382239.398957490921021,0.00343,0.00023,0.00307,0.00649,0.00000,0.00185,0.01506
1693382239.432141542434692,0.00339,0.00027,0.00257,0.00903,0.00000,0.00280,0.01807
1693382239.465313196182251,0.00334,0.00039,0.00338,0.00667,0.00000,0.00187,0.01565
1693382239.498393297195435,0.00355,0.00029,0.00039,0.00686,0.00000,0.00213,0.01322
1693382239.531456470489502,0.00353,0.00022,0.00058,0.00693,0.00000,0.00185,0.01312
1693382239.564495563507080,0.00348,0.00027,0.00022,0.00693,0.00000,0.00194,0.01284
1693382239.597640275955200,0.00369,0.00022,0.00184,0.00661,0.00000,0.00176,0.01412
1693382239.630738735198975,0.00333,0.00020,0.00011,0.00658,0.00000,0.00222,0.01245
1693382239.663879871368408,0.00378,0.00024,0.00073,0.00681,0.00000,0.00256,0.01411
1693382239.697017669677734,0.00472,0.00021,0.00016,0.00658,0.00000,0.00194,0.01362
1693382239.730168581008911,0.00347,0.00023,0.00002,0.00700,0.00000,0.00225,0.01297
1693382239.763341903686523,0.00337,0.00022,0.00153,0.00669,0.00000,0.00182,0.01363
1693382239.796515464782715,0.00330,0.00021,0.00161,0.00656,0.00000,0.00215,0.01383
1693382239.829694509506226,0.00342,0.00026,0.00176,0.00686,0.00000,0.00182,0.01413
1693382239.862861156463623,0.00327,0.00024,0.00302,0.00658,0.00000,0.00182,0.01493
1693382239.896016120910645,0.00348,0.00023,0.00039,0.00679,0.00000,0.00181,0.01270
