# timestamp(s) tx ty tz qx qy qz qw
1693382558.79000 0.018123 0.027230 0.037055 -0.004548 0.035766 0.998873 0.030879
1693382558.82022 -0.003870 0.015570 0.028556 0.003426 0.028736 0.998875 0.037570
1693382558.85375 -0.006752 0.012316 0.024017 0.007539 0.023209 0.998966 0.038351
1693382558.88749 -0.002428 0.005147 0.028919 0.011740 0.012792 0.999127 0.037998
1693382558.92156 0.002227 -0.006852 0.033748 0.016714 0.002863 0.999173 0.036960
1693382558.95564 0.002557 -0.017459 0.038654 0.021955 -0.006923 0.999121 0.035039
1693382558.98976 0.002111 -0.027511 0.043220 0.026688 -0.014750 0.998987 0.033086
1693382559.02370 0.004860 -0.025471 0.049997 0.031781 -0.020354 0.998883 0.028432
1693382559.05774 0.003836 -0.030633 0.055191 0.037187 -0.023288 0.998712 0.025488
1693382559.09186 0.005142 -0.027197 0.061809 0.041277 -0.020835 0.998787 0.016918
1693382559.12576 0.003631 -0.023857 0.069270 0.045559 -0.021241 0.998693 0.009228
1693382559.15959 0.001285 -0.026237 0.078718 0.048194 -0.023675 0.998549 0.004019
1693382559.19321 -0.001421 -0.026832 0.089341 -0.049310 0.027103 -0.998413 0.002372
1693382559.22652 -0.004529 -0.024603 0.101783 -0.048810 0.032421 -0.998257 0.006965
1693382559.26012 0.001799 -0.022265 0.117276 -0.048712 0.035554 -0.998140 0.008920
1693382559.29364 0.009444 -0.017671 0.133743 -0.048207 0.036354 -0.998125 0.010029
1693382559.32685 0.015999 -0.015227 0.149835 -0.046885 0.035088 -0.998242 0.009148
1693382559.35997 0.021003 -0.010505 0.163508 -0.047278 0.030456 -0.998382 0.008417
1693382559.39328 0.029585 -0.006029 0.180921 -0.047268 0.025643 -0.998529 0.006878
1693382559.42679 0.037653 -0.005625 0.198772 -0.046513 0.019615 -0.998715 0.004574
1693382559.46037 0.047446 -0.006469 0.218572 -0.044778 0.014896 -0.998881 0.003104
1693382559.49385 0.056290 -0.008393 0.238199 -0.042455 0.011962 -0.999019 0.003837
1693382559.52721 0.071318 -0.006813 0.262065 -0.039601 0.011731 -0.999118 0.007558
1693382559.56064 0.080596 -0.005510 0.281475 -0.038429 0.013995 -0.999127 0.008472
1693382559.59421 0.091601 -0.004004 0.302420 -0.037861 0.016758 -0.999102 0.008989
1693382559.62780 0.101099 -0.002690 0.322616 -0.037791 0.018876 -0.999063 0.009454
1693382559.66131 0.110824 -0.001487 0.343852 -0.035833 0.020737 -0.999080 0.011210
1693382559.69482 0.124009 0.000325 0.368782 -0.034028 0.022321 -0.999076 0.013820
1693382559.72833 0.134909 0.004039 0.389095 -0.034933 0.024524 -0.998963 0.015843
1693382559.76167 0.148232 0.007026 0.411769 -0.037235 0.026629 -0.998803 0.017210
1693382559.79525 0.160518 0.010108 0.432648 -0.041748 0.028905 -0.998535 0.018694
1693382559.82884 0.173310 0.013294 0.453966 -0.045100 0.030369 -0.998317 0.020186
1693382559.86238 0.186654 0.016552 0.477029 -0.048936 0.030435 -0.998101 0.021741
