# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1694526866.924179077148438,0.00418,0.00015,0.00068,0.00000,0.00000,0.00180,0.00682
1694526866.944837570190430,0.00508,0.00010,0.00061,0.00000,0.00150,0.00161,0.00891
1694526866.977478504180908,0.00373,0.00013,0.00001,0.00008,0.00000,0.00203,0.00598
1694526867.010494470596313,0.01436,0.00037,0.00051,0.00009,0.00000,0.00309,0.01843
1694526867.043593883514404,0.00547,0.00026,0.00021,0.00016,0.00000,0.00413,0.01024
1694526867.075504064559937,0.00553,0.00023,0.00030,0.00005,0.00000,0.00309,0.00921
1694526867.108764171600342,0.00415,0.00017,0.00006,0.00007,0.00000,0.00214,0.00659
1694526867.142719984054565,0.00439,0.00018,0.00034,0.00006,0.00000,0.00268,0.00766
1694526867.172993659973145,0.00453,0.00019,0.00015,0.00011,0.00258,0.00307,0.01063
1694526867.206089735031128,0.00848,0.00036,0.00017,0.00036,0.00079,0.00345,0.01359
1694526867.238450050354004,0.00502,0.00015,0.00002,0.00024,0.00377,0.00259,0.01179
1694526867.271466493606567,0.00388,0.00026,0.00070,0.00052,0.00755,0.00275,0.01566
1694526867.304511308670044,0.00491,0.00027,0.00004,0.00160,0.00737,0.00198,0.01616
1694526867.337865114212036,0.00399,0.00030,0.00019,0.00299,0.01189,0.00187,0.02124
1694526867.371217966079712,0.00581,0.00024,0.00010,0.00388,0.00019,0.00301,0.01324
1694526867.404426813125610,0.00959,0.00044,0.00054,0.00701,0.00357,0.00262,0.02376
1694526867.437661647796631,0.00439,0.00025,0.00059,0.00424,0.00120,0.00180,0.01247
1694526867.470904111862183,0.00424,0.00028,0.00014,0.00460,0.00255,0.00218,0.01400
1694526867.504095792770386,0.00647,0.00021,0.00106,0.00490,0.00119,0.00263,0.01646
1694526867.537360429763794,0.00540,0.00034,0.00134,0.00391,0.00048,0.00190,0.01339
1694526867.570609807968140,0.00353,0.00023,0.00038,0.00429,0.00098,0.00301,0.01241
1694526867.603840827941895,0.00568,0.00038,0.00013,0.00467,0.00276,0.00269,0.01631
1694526867.637124300003052,0.00375,0.00021,0.00053,0.00394,0.00082,0.00313,0.01238
1694526867.670363664627075,0.00502,0.00027,0.00138,0.00444,0.00184,0.00307,0.01601
1694526867.703599691390991,0.00365,0.00020,0.00046,0.00419,0.00091,0.00256,0.01198
1694526867.736841678619385,0.00554,0.00034,0.00218,0.00461,0.00246,0.00281,0.01793
1694526867.770071029663086,0.00353,0.00024,0.00008,0.00487,0.00009,0.00196,0.01078
1694526867.803284406661987,0.00341,0.00033,0.00080,0.00432,0.00014,0.00198,0.01098
