# timestamp(s) tx ty tz qx qy qz qw
1694526866.92418 0.016240 -0.028504 0.045744 -0.000111 0.075817 -0.996317 0.040046
1694526866.94484 0.024587 0.002270 0.028068 0.002563 0.074490 -0.996619 0.034572
1694526866.97748 0.024687 0.000387 0.030318 0.004427 0.067516 -0.997199 0.031872
1694526867.01049 0.025721 -0.000769 0.037955 0.010445 0.055494 -0.998043 0.026862
1694526867.04359 0.027560 -0.003892 0.046275 0.018097 0.041574 -0.998691 0.023658
1694526867.07550 0.011829 0.001834 0.049011 0.018966 0.032288 -0.998828 0.030674
1694526867.10876 0.014104 -0.001138 0.056505 0.023092 0.026885 -0.998833 0.032812
1694526867.14272 0.024097 -0.002745 0.067733 0.023513 0.026328 -0.998751 0.035369
1694526867.17299 -0.007207 0.003333 0.059201 0.010940 0.034209 -0.998592 0.039042
1694526867.20609 -0.011173 -0.002467 0.060245 0.007787 0.038035 -0.998571 0.036717
1694526867.23845 -0.009140 -0.004009 0.064439 0.005644 0.040760 -0.998552 0.034639
1694526867.27147 -0.010332 -0.005651 0.066991 0.005835 0.041386 -0.998632 0.031411
1694526867.30451 -0.005736 -0.006228 0.071705 0.008908 0.036857 -0.998791 0.031270
1694526867.33787 -0.000735 -0.005180 0.076552 0.015010 0.031446 -0.998901 0.031340
1694526867.37122 0.001569 -0.003862 0.080861 0.018880 0.027349 -0.998986 0.030364
1694526867.40443 0.007061 -0.001482 0.086820 0.020583 0.026556 -0.999021 0.028763
1694526867.43766 0.010626 0.000380 0.092180 0.019237 0.029236 -0.999055 0.025769
1694526867.47090 0.013688 0.002047 0.097542 0.016148 0.034019 -0.999050 0.021912
1694526867.50410 0.017065 0.003766 0.103171 0.014292 0.038565 -0.998990 0.018100
1694526867.53736 0.019914 0.005314 0.108479 0.013652 0.040728 -0.998977 0.014112
1694526867.57061 0.023306 0.006941 0.113987 0.014388 0.039783 -0.999053 0.010190
1694526867.60384 0.026333 0.008199 0.119422 0.016132 0.035980 -0.999206 0.005691
1694526867.63712 0.029952 0.009377 0.125564 -0.018338 -0.030418 0.999369 0.000171
1694526867.67036 0.034325 0.011161 0.132974 -0.018870 -0.024301 0.999513 0.005289
1694526867.70360 0.037350 0.012588 0.140117 -0.018318 -0.019020 0.999603 0.009802
1694526867.73684 0.041302 0.013738 0.148033 -0.016726 -0.016048 0.999618 0.015056
1694526867.77007 0.044986 0.014689 0.156331 -0.015910 -0.015321 0.999555 0.020049
1694526867.80328 0.048461 0.015522 0.164918 -0.014664 -0.015202 0.999485 0.024164
1694526867.83651 0.051575 0.016148 0.173660 -0.013807 -0.015047 0.999420 0.027252
1694526867.86971 0.054196 0.016541 0.182252 -0.014099 -0.014131 0.999370 0.029348
1694526867.90294 0.057146 0.016833 0.191170 -0.014047 -0.012318 0.999357 0.030612
1694526867.93616 0.060188 0.017010 0.200221 -0.013913 -0.010094 0.999378 0.030789
1694526867.96939 0.063430 0.016999 0.209611 -0.013594 -0.007874 0.999419 0.030261
1694526868.00264 0.066808 0.016852 0.219518 -0.013905 -0.006180 0.999449 0.029483
1694526868.03588 0.070346 0.016672 0.229777 -0.013741 -0.004979 0.999484 0.028617
1694526868.06914 0.074006 0.016611 0.240440 -0.014183 -0.004146 0.999495 0.028143
1694526868.10243 0.077672 0.017041 0.250669 -0.013970 -0.002550 0.999493 0.028487
1694526868.13569 0.081650 0.017183 0.260528 -0.013940 -0.000755 0.999444 0.030291
1694526868.16894 0.085614 0.017737 0.271791 -0.014253 0.002104 0.999352 0.032982
1694526868.20218 0.089536 0.018527 0.283410 -0.014761 0.005500 0.999198 0.036814
1694526868.23541 0.093520 0.019476 0.295294 -0.015495 0.008344 0.999023 0.040530
1694526868.26862 0.097574 0.020518 0.307473 -0.016870 0.009821 0.998829 0.044264
1694526868.30190 0.101314 0.021406 0.319855 -0.018156 0.009487 0.998658 0.047556
1694526868.33519 0.103975 0.023097 0.341751 -0.018266 0.007788 0.998575 0.049537
1694526868.36845 0.108150 0.023950 0.355740 -0.017036 0.004836 0.998553 0.050773
1694526868.40169 0.112243 0.025073 0.369411 -0.016154 0.002357 0.998580 0.050712
1694526868.43492 0.116335 0.026424 0.382902 -0.014743 0.000577 0.998628 0.050254
1694526868.46817 0.120288 0.027419 0.396514 -0.012276 -0.000392 0.998645 0.050568
1694526868.50145 0.123940 0.028544 0.410081 -0.010934 -0.000364 0.998552 0.052677
1694526868.53470 0.127824 0.029747 0.422775 -0.009102 0.001144 0.998397 0.055849
1694526868.56795 0.131552 0.031564 0.435586 -0.007044 0.004237 0.998236 0.058793
1694526868.60118 0.135143 0.033912 0.448592 -0.005048 0.007965 0.998055 0.061622
1694526868.63440 0.138619 0.036459 0.462039 -0.003395 0.011062 0.997848 0.064543
1694526868.66767 0.141855 0.039561 0.475531 -0.003274 0.012407 0.997685 0.066790
1694526868.70096 0.145445 0.042109 0.488301 -0.003751 0.011101 0.997593 0.068339
1694526868.73424 0.148903 0.045684 0.502363 -0.005307 0.007877 0.997584 0.068816
1694526868.76748 0.152966 0.048741 0.515554 -0.006844 0.003289 0.997459 0.070838
1694526868.80072 0.157469 0.051852 0.529179 -0.007009 -0.000694 0.997272 0.073479
1694526868.83397 0.162506 0.055335 0.543069 -0.005892 -0.002558 0.997098 0.075851
1694526868.86724 0.168040 0.059535 0.557089 -0.004700 -0.001803 0.996980 0.077496
1694526868.90056 0.173567 0.064183 0.571352 -0.004293 0.001604 0.996876 0.078852
1694526868.93386 0.178785 0.069566 0.586500 -0.006120 0.007084 0.996722 0.080355
1694526868.96722 0.183381 0.076022 0.602697 -0.008180 0.013923 0.996519 0.081785
1694526869.00046 0.188585 0.081880 0.618883 -0.009917 0.020250 0.996236 0.083696
1694526869.03385 0.193510 0.087962 0.636417 -0.010875 0.024884 0.996033 0.084745
1694526869.06722 0.199172 0.094478 0.654011 -0.007414 0.027365 0.996005 0.084680
1694526869.10051 0.205078 0.101657 0.671407 -0.004006 0.027710 0.996087 0.083826
1694526869.13386 0.210371 0.109775 0.688983 -0.001562 0.025983 0.996190 0.083232
1694526869.16725 0.215520 0.117541 0.706231 -0.002694 0.022624 0.996300 0.082863
1694526869.20054 0.220219 0.125951 0.723814 -0.006751 0.017925 0.996403 0.082554
1694526869.23378 0.224092 0.136386 0.742220 -0.013355 0.013241 0.996358 0.083170
1694526869.26706 0.230012 0.146577 0.756926 -0.019784 0.009037 0.996051 0.086082
1694526869.30051 0.236197 0.158818 0.771865 -0.023989 0.007465 0.995436 0.092060
1694526869.33400 0.242694 0.171126 0.787535 -0.023621 0.009426 0.994875 0.097863
1694526869.36741 0.250095 0.184304 0.801372 -0.018234 0.015014 0.994413 0.102880
1694526869.40068 0.258538 0.199674 0.813140 -0.010414 0.023765 0.993872 0.107449
