,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.062192991953006,0.05721153028974412,0.050572721562819965,0.02438870742725737,0.025184975991655912,0.1287524353337054,0.08122733320940004
online_traj.txt,0.06105949028940718,0.05683212930073457,0.05430675426437968,0.022324211823641082,0.014334262795404989,0.10803679065418645,0.07829348844244641
kalibr_traj.txt,0.06507938490385043,0.059856457076167026,0.05488881527770159,0.025544684099680887,0.020604428186683704,0.12655357809751053,0.08894185312873382
