,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.0781397532401357,0.07002899184813072,0.062067531739570386,0.034666429541614745,0.011883422013255393,0.17775005773744973,5.6784135638792455
online_traj.txt,0.090319637823439,0.07854855467071295,0.06753104736302919,0.04458431939257585,0.02784316240096988,0.253302237441653,7.627390573080977
kalibr_traj.txt,0.09483097041017878,0.0854994859820867,0.07880628177842147,0.041021346220415124,0.006420311460921208,0.19859795867142546,8.336430303663862
