1,0.105081
2,0.0968474
3,0.0912537
4,0.0969242
5,0.10188
6,0.102273
7,0.109592
8,0.102543
9,0.107538
10,0.10117
11,0.0987897
12,0.0993959
13,0.0997239
14,0.104653
15,0.101118
16,0.0918231
17,0.102613
18,0.106866
19,0.105181
20,0.100113
21,0.111069
22,0.100473
23,0.10629
24,0.103767
25,0.113122
26,0.0951662
27,0.110167
28,0.106261
29,0.113273
30,0.109517
31,0.113174
32,0.111221
33,0.119167
34,0.118048
35,0.118112
36,0.111473
37,0.109162
38,0.10843
39,0.110066
40,0.101051
41,0.118584
42,0.1051
43,0.113783
44,0.110144
45,0.108071
46,0.0986553
47,0.107207
48,0.10313
49,0.113043
50,0.111914
51,0.107063
52,0.102486
53,0.106143
54,0.108847
55,0.112212
56,0.114062
57,0.115401
58,0.115008
59,0.138734
60,0.137331
61,0.112408
62,0.118461
63,0.108226
64,0.103347
65,0.103154
66,0.0962512
67,0.103634
68,0.090377
69,0.102173
70,0.0909954
71,0.108287
72,0.100103
73,0.104056
74,0.0958044
75,0.108378
76,0.100107
77,0.112136
78,0.105526
79,0.115349
80,0.115565
81,0.111669
82,0.104974
83,0.11436
84,0.10102
85,0.0995914
86,0.10452
87,0.109247
88,0.0993015
89,0.108237
90,0.104195
91,0.110511
92,0.0950321
93,0.106987
94,0.0932084
95,0.111798
96,0.102985
97,0.11312
98,0.106784
99,0.117124
100,0.110792
101,0.116439
102,0.117244
103,0.116396
104,0.120016
105,0.113057
106,0.108335
107,0.113943
108,0.103453
109,0.109781
110,0.320315
111,0.10894
112,0.102712
113,0.116127
114,0.103899
115,0.11211
116,0.108504
117,0.108614
118,0.104457
119,0.104785
120,0.1028
121,0.11107
122,0.103657
123,0.117279
124,0.112501
125,0.115894
126,0.110087
127,0.121882
128,0.120479
129,0.11915
130,0.105826
131,0.12058
132,0.110008
133,0.111988
134,0.10729
135,0.107126
136,0.107867
137,0.1055
138,0.102759
139,0.103995
140,0.0994189
141,0.104883
142,0.101844
143,0.0987256
144,0.105144
145,0.107146
146,0.109318
147,0.117836
148,0.109874
149,0.128098
150,0.126523
151,0.112303
152,0.10203
153,0.0959343
154,0.0884201
155,0.100799
156,0.0883279
157,0.0943429
158,0.0952641
159,0.0987793
160,0.0894348
161,0.0970789
162,0.0999793
163,0.0976414
164,0.0866229
165,0.10358
166,0.0981673
167,0.0905577
168,0.0960435
169,0.0925707
170,0.0892377
171,0.0917782
172,0.0929057
173,0.0997988
174,0.0989532
175,0.100608
176,0.100816
177,0.105112
178,0.0942648
179,0.0956079
180,0.0935373
181,0.103355
182,0.0926936
183,0.106431
184,0.102026
185,0.101491
186,0.124505
