0,0.00938464,-3.10586,-3.13637,0.0104546,-3.10556,-3.13544,1.08523,0.84103,-0.0986935,1.08493,0.842342,-0.101832
1,0.0102463,-3.13628,-3.13848,0.0111252,-3.13536,-3.13659,1.12621,0.843309,-0.0672734,1.12562,0.844252,-0.0710445
2,0.00488126,-3.10866,-3.13827,0.00523232,-3.10932,-3.13693,1.09749,0.832562,-0.094431,1.09679,0.83268,-0.0972418
3,3.11784,-0.0272249,-0.00346339,3.11778,-0.0266778,-0.00225116,1.12528,0.814817,-0.0836278,1.12471,0.814624,-0.0860879
4,3.1101,-0.0430936,0.00906464,3.11049,-0.0421994,0.0102299,1.10887,0.795541,-0.104471,1.10816,0.796018,-0.107126
5,0.0044783,-3.1198,-3.12589,0.0057226,-3.11933,-3.12542,1.10301,0.82022,-0.0914844,1.10253,0.821728,-0.0944951
6,0.0253844,-3.1067,-3.13795,0.0264784,-3.10638,-3.13711,1.07716,0.850553,-0.0935382,1.07635,0.851789,-0.0965983
7,0.00610138,-3.10953,-3.11223,0.00686068,-3.10991,-3.11079,1.09433,0.801925,-0.111652,1.09332,0.80279,-0.114623
8,3.13709,-0.0359397,0.0206978,3.13717,-0.0355448,0.0225038,1.10016,0.803066,-0.109872,1.0991,0.803456,-0.112908
9,3.12695,-0.0294318,-0.012887,3.12677,-0.0287341,-0.0114747,1.11886,0.834149,-0.0728606,1.11787,0.834291,-0.0754897
10,3.12115,0.0569293,0.0568472,3.12047,0.0584427,0.0577724,1.23098,0.74686,-0.0929439,1.23073,0.746241,-0.0953451
11,3.1201,-0.0696133,-0.00664098,3.11968,-0.0679884,-0.00554769,1.08243,0.827233,-0.094622,1.08298,0.826496,-0.0967742
12,3.13951,-0.0636442,-0.00805857,3.13973,-0.0626687,-0.007617,1.07213,0.83809,-0.092704,1.07354,0.837837,-0.0949234
13,3.12721,-0.0658293,0.00274135,3.12712,-0.0648291,0.00339307,1.08045,0.818848,-0.102739,1.08144,0.818286,-0.104848
14,3.12984,0.0476102,0.0521748,3.12923,0.0487446,0.0536812,1.20813,0.762762,-0.0885282,1.20807,0.762069,-0.0906093
15,3.14006,0.0496575,0.0948122,3.13965,0.0505632,0.0960915,1.20056,0.719095,-0.120859,1.19996,0.71863,-0.123106
16,3.13971,0.0150033,0.0733797,3.13938,0.0163816,0.0747939,1.15942,0.743312,-0.123172,1.15851,0.743113,-0.125367
