,rmse,mean,median,std,min,max,sse
mycalib_traj.txt,0.0968096599331776,0.09120570893913492,0.08996194215899579,0.032459650541669355,0.01996195551803953,0.16449898261682172,19.597082546085336
kalibr_traj.txt,0.11080013822195874,0.09907810709269696,0.08726320299743973,0.04960039641911378,0.004852615088237063,0.2117876095273786,25.65824161671079
