# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1691329965.090371847152710,0.00384,0.00016,0.00106,0.00000,0.00001,0.00236,0.00743
1691329965.121413230895996,0.00528,0.00018,0.00439,0.00000,0.00620,0.00167,0.01771
1691329965.153954267501831,0.00454,0.00015,0.00003,0.00113,0.00000,0.00163,0.00748
1691329965.186344385147095,0.00318,0.00016,0.00010,0.00119,0.00000,0.00199,0.00662
1691329965.218366384506226,0.00396,0.00029,0.00002,0.00109,0.00000,0.00189,0.00725
1691329965.251036882400513,0.00382,0.00033,0.00030,0.00136,0.00000,0.00202,0.00785
1691329965.283836603164673,0.00393,0.00017,0.00068,0.00087,0.00001,0.00177,0.00744
1691329965.317322015762329,0.00397,0.00019,0.00013,0.00068,0.00000,0.00214,0.00711
1691329965.350650072097778,0.00326,0.00016,0.00032,0.00065,0.00392,0.00175,0.01006
1691329965.384111642837524,0.00337,0.00019,0.00042,0.00082,0.00014,0.00174,0.00667
1691329965.417642354965210,0.00362,0.00015,0.00005,0.00068,0.00091,0.00192,0.00734
1691329965.451035976409912,0.00365,0.00018,0.00110,0.00068,0.00115,0.00173,0.00848
1691329965.484373092651367,0.00715,0.00032,0.00158,0.00072,0.00191,0.00289,0.01457
1691329965.517695426940918,0.00406,0.00020,0.00080,0.00069,0.02274,0.00187,0.03036
1691329965.551208257675171,0.00305,0.00018,0.00024,0.00267,0.00034,0.00166,0.00814
1691329965.584264516830444,0.00314,0.00024,0.00043,0.00279,0.00204,0.00192,0.01057
1691329965.617588520050049,0.00390,0.00021,0.00033,0.00296,0.00032,0.00184,0.00956
1691329965.651132822036743,0.00318,0.00019,0.00012,0.00313,0.00301,0.00190,0.01154
1691329965.684611558914185,0.00355,0.00020,0.00033,0.00313,0.00398,0.00196,0.01315
1691329965.717385292053223,0.00369,0.00024,0.00013,0.00336,0.00000,0.00191,0.00935
1691329965.750586748123169,0.00388,0.00021,0.00123,0.00240,0.00164,0.00200,0.01137
1691329965.784060716629028,0.00321,0.00021,0.00126,0.00208,0.00262,0.00178,0.01117
1691329965.817600965499878,0.00424,0.00022,0.00153,0.00202,0.00054,0.00174,0.01029
1691329965.851134300231934,0.00358,0.00018,0.00044,0.00190,0.00287,0.00188,0.01086
1691329965.884436368942261,0.00366,0.00019,0.00077,0.00186,0.00070,0.00210,0.00928
1691329965.917953729629517,0.00511,0.00019,0.00082,0.00179,0.00288,0.00180,0.01258
1691329965.951425075531006,0.00349,0.00017,0.00019,0.00175,0.00240,0.00203,0.01003
1691329965.984799623489380,0.00715,0.00019,0.00025,0.00238,0.00294,0.00179,0.01472
1691329966.018197059631348,0.00413,0.00019,0.00089,0.00261,0.00077,0.00182,0.01040
1691329966.051598787307739,0.00387,0.00019,0.00084,0.00220,0.00000,0.00178,0.00889
1691329966.085025787353516,0.01209,0.00066,0.00279,0.00598,0.00016,0.00386,0.02554
