# timestamp(s) tx ty tz qx qy qz qw
1693381969.71378 0.010549 0.007997 0.031249 -0.001360 0.078854 -0.700297 0.709482
1693381969.74687 0.013712 0.003193 0.028525 0.002735 0.076743 -0.697609 0.712352
1693381969.78001 0.013274 0.003937 0.031864 0.008038 0.072703 -0.695603 0.714693
1693381969.81309 0.013095 0.005926 0.034921 0.015555 0.067749 -0.693736 0.716867
1693381969.84641 0.011280 0.004322 0.037108 0.021778 0.063915 -0.692875 0.717889
1693381969.87987 0.011275 0.002529 0.038300 0.023845 0.060928 -0.693629 0.717355
1693381969.91321 0.014040 0.000325 0.040377 0.022410 0.059084 -0.694728 0.716491
1693381969.94660 0.017588 -0.002085 0.041418 0.019197 0.058362 -0.695305 0.716084
1693381969.97987 0.021769 -0.004845 0.042295 0.015470 0.057792 -0.694807 0.716703
1693381970.01344 0.021167 -0.006893 0.045441 0.011984 0.056846 -0.691772 0.719776
1693381970.04676 0.021522 -0.007381 0.050281 0.008839 0.055172 -0.688256 0.723313
1693381970.08014 0.017849 -0.003897 0.058904 0.005843 0.053328 -0.683674 0.727813
1693381970.11349 0.015300 0.000532 0.069933 0.002447 0.051256 -0.679867 0.731538
1693381970.14661 0.029671 0.003766 0.092484 -0.000256 0.051894 -0.680545 0.730867
1693381970.17964 0.028496 0.014066 0.112786 -0.003073 0.048983 -0.678893 0.732595
1693381970.21278 0.028752 0.021230 0.131093 -0.005795 0.045944 -0.679752 0.731979
1693381970.24605 0.027348 0.030613 0.151131 -0.005339 0.042570 -0.681188 0.730850
1693381970.27921 0.024428 0.041210 0.173098 -0.001862 0.038829 -0.683113 0.729277
1693381970.31245 0.021841 0.052502 0.195882 0.004210 0.035012 -0.685742 0.726990
1693381970.34584 0.020284 0.064324 0.219077 0.010108 0.031106 -0.689451 0.723593
1693381970.37918 0.018368 0.077281 0.243279 0.014592 0.027976 -0.693591 0.719678
1693381970.41250 0.018946 0.091345 0.270043 0.017662 0.026919 -0.697424 0.715935
1693381970.44561 0.020337 0.109291 0.305715 0.018749 0.028525 -0.699880 0.713444
